#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
111,Jerry Liu,@jerryjliu0,2026-04-07T23:54:36.000Z,"This is a great tutorial (credits 
@itsclelia
 + 
@lancedb
) on how to build a practical retrieval pipeline that integrates directly with your agent harness.

1. Ingest a massive pile of docs with liteparse.
2. Store data in a vector db (despite my memes to the contrary, you will",1,4,42,5245,https://x.com/jerryjliu0/status/2041665979261108418
112,Jerry Liu,@jerryjliu0,2026-04-07T23:54:36.000Z,"This uses LiteParse, which is great for fast text search: 
https://
developers.llamaindex.ai/liteparse/?utm
_medium=social&utm_source=xjl
…

If you're interested in deeper VLM-enabled search, check out LlamaParse: 
https://
cloud.llamaindex.ai/?utm_source=xj
l&utm_medium=social
…",,,1,758,https://x.com/jerryjliu0/status/2041665981349769672
113,LlamaIndex,@llama_index,2026-04-07T19:00:20.000Z,"Visually rich documents are especially challenging for agents.
Tables, charts, and images often break traditional document pipelines, making complex reasoning difficult

So we teamed up with 
@lancedb
 to build a structure-aware PDF QA pipeline

Here’s how it works:
1.",3,9,25,2616,https://x.com/llama_index/status/2041591926487708006
114,Nate Soares,@So8res,2026-04-07T21:06:34.000Z,"Are scientists saying ""holy crap the AIs are pursuing strange unintended targets, let's pause until we understand exactly why""? No! They're superficially retraining until the warning sign disappears and then triumphantly declaring that their AI is especially ""aligned"".",4,13,147,6252,https://x.com/So8res/status/2041623694330761723
115,Daniel Kokotajlo,@DKokotajlo,2026-04-07T23:30:10.000Z,"Good stuff, pretty similar to my own views.",1,,43,6629,https://x.com/DKokotajlo/status/2041659832663670919
116,Peter Gostev (@aiDotEngineer in London),@petergostev,2026-04-07T23:28:52.000Z,"I did a big clean up of some new models to add to the BullshitBench - none of them are particularly interesting tbh. Qwen scored relatively well, but below Qwen 3.5",1,,10,598,https://x.com/petergostev/status/2041659502286528638
117,Peter Gostev (@aiDotEngineer in London),@petergostev,2026-04-07T23:28:52.000Z,"Data viewer: 
https://
petergpt.github.io/bullshit-bench
mark/viewer/index.v2.html
…

GitHub:",,,1,224,https://x.com/petergostev/status/2041659505218339012
118,Matthew Berman,@MatthewBerman,2026-04-07T23:24:49.000Z,So Mythos is how the Claude Code team has been shipping so quickly?,64,26,1100,90497,https://x.com/MatthewBerman/status/2041658486279565644
119,Matthew Berman,@MatthewBerman,2026-04-07T23:23:12.000Z,BREAKING: Mythos makes python environments 4% easier to manage!!!!,18,4,142,10306,https://x.com/MatthewBerman/status/2041658079104934029
120,Matthew Berman,@MatthewBerman,2026-04-07T23:10:23.000Z,"Soon, every piece of software in the world will have their vulnerabilities exposed. And then shortly after, no software will have vulnerabilities.",28,14,299,18980,https://x.com/MatthewBerman/status/2041654853378961700
121,jietang,@jietang,2026-04-07T23:07:14.000Z,toward long horizon tasks,2,2,52,2666,https://x.com/jietang/status/2041654058839376091
122,Peter Yang,@petergyang,2026-04-07T23:03:59.000Z,So nice that I had to run around the entire lake,19,2,171,12696,https://x.com/petergyang/status/2041653240828448820
123,Kevin Kwok,@kevinakwok,2026-04-07T21:07:19.000Z,obviously the thing Notion should do is hold a Block party,2,2,64,10429,https://x.com/kevinakwok/status/2041623882835358170
124,Akshay Kothari,@akothari,2026-04-07T20:55:05.000Z,"At 
@NotionHQ
, we're admirers of timeless tools. And what's more timeless than a city street name :) Delighted to support this incredibly fun project by 
@rtwlz
, 
@_patrickhult
 and 
@theombl
. 

Come hang out at The Notion Way in the Sunset District! 
https://
paintastreet.com/auction",34,29,413,96199,https://x.com/akothari/status/2041620802517528678
125,Tyler Shukert,@dshukertjr,2026-04-07T22:52:02.000Z,"The State of Startups 2026 survey is here!

You can get a free Supabase t-shirt for completing it!",,,2,480,https://x.com/dshukertjr/status/2041650235106373888
126,Brad Groux,@BradGroux,2026-04-07T22:49:08.000Z,"A wise man once said, ""Careful not to step in the bullshit.""",1,,4,446,https://x.com/BradGroux/status/2041649505989247015
127,Arena.ai,@arena,2026-04-07T22:15:57.000Z,Check out the GLM-5.1 first impressions with Peter on our YouTube,1,3,10,6353,https://x.com/arena/status/2041641153192456266
128,Yuchen Jin,@Yuchenj_UW,2026-04-07T22:40:02.000Z,People still calling AI a bubble?,39,36,985,68050,https://x.com/Yuchenj_UW/status/2041647214741877052
129,Ben Mildenhall,@BenMildenhall,2026-04-07T22:19:15.000Z,see around corners with Marble 1.1 Plus,6,9,108,14860,https://x.com/BenMildenhall/status/2041641982439911447
130,NASA Mars,@NASAMars,2026-04-07T21:52:52.000Z,"The 
@NASAArtemis
 crew captured this view of the Moon eclipsing the Sun yesterday. The three ""stars"" to the lower right of the Moon are actually planets. The middle one has a slightly red tint.

That's Mars.",98,2100,11000,213812,https://x.com/NASAMars/status/2041635344593121458
131,Brad Groux,@BradGroux,2026-04-07T22:28:03.000Z,GitHub Copilot CLI is getting better by the day! Kudos to the hard work of the team.,1,,7,612,https://x.com/BradGroux/status/2041644200022663467
132,Clelia Bertelli (/acc),@itsclelia,2026-04-07T22:06:42.000Z,"How can you improve your agentic search pipeline?
I just wrote a blog post with 
@tech_optimist
 from 
@lancedb
 to answer exactly that.
TLDR:
- Parse files and take page-level screenshots with LiteParse, the parser we just open sourced at 
@llama_index

- Chunk and embed text, and",,3,14,7151,https://x.com/itsclelia/status/2041638826091946450
133,Zhengdong,@zhengdongwang,2026-04-07T21:51:20.000Z,An extremely clarifying model!,1,,5,2045,https://x.com/zhengdongwang/status/2041634959405076523
134,tom cunningham,@testingham,2026-04-07T21:42:05.000Z,"TLDR: the apple-picking model says Mythos will have a moderate impact on AI R&D, but a big impact on cybersecurity.

How do we quantify a model's ability to push the frontier? E.g. progress in finding new bugs, proving new theorems, finding new optimizations.

The apple-picking",5,11,69,9015,https://x.com/testingham/status/2041632629863350321
135,Andrew Carr,@andrew_n_carr,2026-04-07T21:41:44.000Z,Yes it is me. A select cyber security company. Mythos access please.,1,,7,404,https://x.com/andrew_n_carr/status/2041632542164685168
136,Rick Delashmit,@therick,2026-04-07T20:56:51.000Z,"Love to see it  
@Replit",1,3,30,5898,https://x.com/therick/status/2041621247470002528
137,elie,@eliebakouch,2026-04-07T21:38:16.000Z,"wow the token efficiency here is impressive, they also mention they don't use the 1M context but do context compaction at 200k",3,1,47,3549,https://x.com/eliebakouch/status/2041631671787590099
138,can,@marmaduke091,2026-04-07T11:35:32.000Z,"Anthropic is moving even faster than the hypothetical AI company in AI 2027.

BTW, I believe in 2026, we will have a HUGE leap on AI capabilities this year, especially with the models that will be released around September.

I also believe that we will achieve AGI in 2027.",32,53,503,33088,https://x.com/marmaduke091/status/2041479985790132607
139,Matt Shumer,@mattshumer_,2026-04-07T21:24:32.000Z,Directly from the Claude Mythos system card:,6,7,68,18955,https://x.com/mattshumer_/status/2041628215941185695
140,Alex Atallah,@alexatallah,2026-04-07T21:21:12.000Z,"Easiest way to deploy openclaw and other agents on the cloud of your choice: 
http://
openrouter.ai/spawn

All agents work with all models right out of the box!

It’s in beta. Lets us know if you have feedback:",11,10,72,5427,https://x.com/alexatallah/status/2041627373695856776
141,Matthew Berman,@MatthewBerman,2026-04-07T21:18:04.000Z,Mythos is likely the first model from Anthropic's new pre-train run.,16,9,235,12143,https://x.com/MatthewBerman/status/2041626585980399719
142,Dave Morin,@davemorin,2026-04-07T20:58:40.000Z,"Come on 
@jason
. You know this is not true. I came on your 
@twistartups
 show and talked to you directly about it. 
@openclaw
 is an independent foundation, open source, and always will be. We have only increased in speed week over week. 
@openai
 and 
@sama
 have been great and",3,6,91,4375,https://x.com/davemorin/status/2041621704737485246
143,Lenny Rachitsky,@lennysan,2026-04-07T20:58:47.000Z,"A rare glimpse into how Anthropic's growth team operates

(Wild how out-of-date the $19B number is just a couple weeks after recording)",13,4,46,12061,https://x.com/lennysan/status/2041621735783678379
144,Lenny Rachitsky,@lennysan,2026-04-07T20:58:48.000Z,How Anthropic is using Claude to automate its own growth with Amol Avasare (Head of Growth),1,,7,5453,https://x.com/lennysan/status/2041621737943773258
145,Lenny Rachitsky,@lennysan,2026-04-07T21:06:20.000Z,"Also available on:
• Spotify: 
https://
open.spotify.com/episode/08QWCm
KgDbMfpojknVW5Fa
…
• Apple: 
https://
podcasts.apple.com/us/podcast/ant
hropics-%241b-to-%2419b-growth-run-how-claude-became/id1627920305?i=1000759379580
…",,1,1,2305,https://x.com/lennysan/status/2041623633073000738
146,Mustafa Suleyman,@mustafasuleyman,2026-04-07T20:56:47.000Z,"If building humanist AI with unlimited tokens sounds up your alley, we're hiring at MAI. All the benefits of startup speed + agility w/the resources of one of the world's leading tech companies. If you want to work with a small, brilliant, low-ego team - get in touch.",8,7,91,15831,https://x.com/mustafasuleyman/status/2041621231561310263
147,Matt Shumer,@mattshumer_,2026-04-07T20:38:19.000Z,"If you think about it, Anthropic essentially now has a master key to just about any software in the world.

In some ways, they now have more power than governments.",48,33,259,47536,https://x.com/mattshumer_/status/2041616583890461086
148,Matt Shumer,@mattshumer_,2026-04-07T20:29:01.000Z,"This is absolutely fucking terrifying.

Anthropic's rumored Mythos model is real.

And it's so powerful that they can't release it to the public.

We're beyond benchmarks now.

This model, in the wrong hands, is a cyberweapon capable of mass destruction.",82,86,588,221484,https://x.com/mattshumer_/status/2041614241996927118
149,Daniel San,@dani_avila7,2026-04-07T20:08:06.000Z,"Just finished watching the ""What We Shipped"" webinar from the Claude Code team with 
@trq212
 and 
@dmwlff
 

Worth saving and watching in full when you have time

Good overview of everything the team has been shipping lately

Webinar: 
https://
website.anthropic.com/webinars/what-
we-shipped-feature-updates-tips-and-live-q-a-with-the-claude-code-team
…",7,3,84,6174,https://x.com/dani_avila7/status/2041608977637634106
150,Daniel San,@dani_avila7,2026-04-07T20:08:07.000Z,"If you want to sign up for upcoming webinars, all of them are listed here: 
https://
anthropic.com/events",,,4,733,https://x.com/dani_avila7/status/2041608982733767021
151,Andrew Carr,@andrew_n_carr,2026-04-07T20:05:05.000Z,"It's here


https://
www-cdn.anthropic.com/53566bf5440a10
affd749724787c8913a2ae0841.pdf
…",,2,7,710,https://x.com/andrew_n_carr/status/2041608220851179637
152,Snapdragon,@Snapdragon,2026-04-07T17:00:38.000Z,"Power your day with the world’s slimmest consumer notebook yet — the new 
@HP
 OmniBook Ultra, featuring a #Snapdragon X2 Elite variant for next-level AI performance for up to 85 TOPS and multi day battery. 
https://
bit.ly/4tu4qAa",2,7,33,1251,https://x.com/Snapdragon/status/2041561801171563009
153,Noah Smith,@Noahpinion,2026-04-07T20:02:40.000Z,"Between this and AI reportedly taking the jobs of erotic furry fanfic writers, I'm starting to think that AI is a weapon designed to destroy furry culture",4,2,40,12416,https://x.com/Noahpinion/status/2041607609598537801
154,Replit ⠕,@Replit,2026-04-07T19:27:58.000Z,"Don’t miss this.

VibeCon
June, NYC.

Join the waitlist → 
http://
vibecon.ai",11,14,106,12205,https://x.com/Replit/status/2041598880593154067
155,Ali Bey,@alibey_10,2026-04-07T19:51:47.000Z,"the shadcn command you've been waiting for so long is live!

npx shadcn apply",,,32,1805,https://x.com/alibey_10/status/2041604872751968522
156,rohan anil,@_arohan_,2026-04-07T19:36:10.000Z,,3,,79,17179,https://x.com/_arohan_/status/2041600941288517679
157,rohan anil,@_arohan_,2026-04-07T19:39:20.000Z,"At least several code reds in menlo park, seattle and mountain view?",5,,120,8299,https://x.com/_arohan_/status/2041601739573563609
158,rohan anil,@_arohan_,2026-04-07T19:41:49.000Z,One more reorg will fix it.,3,2,61,3249,https://x.com/_arohan_/status/2041602365783208013
159,Lenny Rachitsky,@lennysan,2026-04-07T19:17:50.000Z,"Anthropic's Head of Growth: ""70% of what I spend my time on is what we internally refer to as 'success disasters.' Where things have gone so well that other things are breaking.

It's funny, because all the charts are green and fully up and to the right, but it can be quite tough",8,5,65,22444,https://x.com/lennysan/status/2041596329311531291
160,Lenny Rachitsky,@lennysan,2026-04-07T19:34:33.000Z,Our full chat,1,,8,3693,https://x.com/lennysan/status/2041600534688493951
161,Ethan Mollick,@emollick,2026-04-07T19:29:18.000Z,"SuperClaude (Mythos) still seems irreducibly Claude-y given the transcripts in the system card.

Here two versions of Mythos are forced to talk to each other across multiple rounds. They are less philosophical than Opus 4.6 or spiritual than Opus 4.1, but still very Claude-like.",15,16,393,40343,https://x.com/emollick/status/2041599213050450272
162,terminally onλine εngineer,@tekbog,2026-04-07T19:26:13.000Z,"claude is about to decimate the furry community aka the cybersecurity field

what are they gonna do now?",29,14,318,22277,https://x.com/tekbog/status/2041598440262791450
163,terminally onλine εngineer,@tekbog,2026-04-07T19:26:23.000Z,legit question,2,,21,1271,https://x.com/tekbog/status/2041598480280645912
164,elie,@eliebakouch,2026-04-07T19:19:57.000Z,"the benchmarks are crazy, looks like a haiku -> opus gap",2,3,101,8499,https://x.com/eliebakouch/status/2041596860230500363
165,Yuchen Jin,@Yuchenj_UW,2026-04-07T19:18:53.000Z,"After seeing the Mythos benchmark scores, my Claude Opus 4.6 already feels outdated.

Anthropic, can you just drop Mythos? I know you can’t do it due to some “safety” reasons, but I’d happily pay $2,000/month to use it.

AGI is already here – it’s just not evenly distributed.",42,7,227,16679,https://x.com/Yuchenj_UW/status/2041596593250693127
166,Nikita Bier,@nikitabier,2026-04-07T19:11:18.000Z,"Ladies and gentlemen, we're launching a brand new Photo Editor in our post composer.

It has long-overdue features like drawing & text. But we also included special add-ons that are unique to X:

• Edit with words, powered by Grok 
• Add a blur to redact parts of the photo",1000,683,5000,335785,https://x.com/nikitabier/status/2041594683072413883
167,Ed Newton-Rex,@ednewtonrex,2026-04-07T19:18:45.000Z,Is there user demand for the generative features included here? (Genuine question.),,,28,630,https://x.com/ednewtonrex/status/2041596559129764343
168,Peter Gostev (@aiDotEngineer in London),@petergostev,2026-04-07T19:17:20.000Z,"What's interesting about Mythos is that they have a 244 page model card that is very detailed and thorough. Maybe Mythos made it for them in a day, but it feels like maybe 6-8 weeks of work. So it was probably ready for c.2 months. Wonder if they used it for coding already.",2,1,13,1480,https://x.com/petergostev/status/2041596203427606743
169,Teknium (e/λ),@Teknium,2026-04-08T02:34:43.000Z,"Happy to partner with 
@MiniMax_AI
 to improve everyone's Hermes Agent experience!",12,6,154,5532,https://x.com/Teknium/status/2041706274694557777
170,Hugging Models,@HuggingModels,2026-04-08T04:03:03.000Z,Meet JoyAI-Image-Edit: a powerful new model for creative image manipulation. It's designed to transform and enhance your visuals with precision. The community is buzzing about its potential for artistic expression and practical editing tasks.,1,,,257,https://x.com/HuggingModels/status/2041728505080377558
171,Hugging Models,@HuggingModels,2026-04-08T04:03:12.000Z,"With 72 community likes already, this model shows strong promise. Its specialized focus on image editing means cleaner outputs than general models. Perfect for creators who need reliable, high-quality visual transformations.",1,,,183,https://x.com/HuggingModels/status/2041728540182507850
172,Hugging Models,@HuggingModels,2026-04-08T04:03:14.000Z,Explore the full model details here:,,,,175,https://x.com/HuggingModels/status/2041728551838425445
173,Hugging Models,@HuggingModels,2026-04-08T04:03:02.000Z,"Meet gemma-4-21b-a4b-it-REAP: a powerful, pruned version of Google's Gemma 4 model. This isn't just another text generator. It's a multimodal expert that understands both images AND text, then generates intelligent responses. The community is buzzing about its efficiency gains!",1,,,207,https://x.com/HuggingModels/status/2041728500437262494
174,Hugging Models,@HuggingModels,2026-04-08T04:03:11.000Z,"Why is it special? It combines Gemma 4's strong multimodal foundation with smart pruning (REAP). This means you get near-original performance from a more efficient, potentially faster model. Over 660 downloads show the community trusts this optimized build for real projects.",1,,,182,https://x.com/HuggingModels/status/2041728535883346373
175,Hugging Models,@HuggingModels,2026-04-08T04:03:14.000Z,Explore the full model details here:,,,,171,https://x.com/HuggingModels/status/2041728548092965045
176,Wade Foster,@wadefoster,2026-04-07T13:02:00.000Z,"Today we open the Zapier SDK to everyone.

If you're building with AI agents, this is for you.

I've been using this for 2 months. It's totally changed how I do my job.

You install it in your coding agent. Cursor, Claude Code, Codex, whatever you use. Now that agent has access",73,101,861,115255,https://x.com/wadefoster/status/2041501747105890393
177,Ahmad,@TheAhmadOsman,2026-04-07T23:18:10.000Z,"INCREDIBLE

GLM-5.1 weights are now opensource

> i’ve had early access to the weights for the past few days
> and yeah… this one matters a lot

benchmarks?

> SWE-Bench Pro: 58.4
> beats Opus 4.6 (57.3)
> beats GPT-5.4 (57.7)
> beats Gemini 3.1 Pro (54.2)

let that sink in",20,26,281,25747,https://x.com/TheAhmadOsman/status/2041656811401458147
178,Guillermo Rauch,@rauchg,2026-04-08T03:30:19.000Z,"Always a pleasure to speak at 
@ycombinator
. More bullish than ever. Exceptional founders. Best city, best time, best opportunity to build in generations.",15,9,167,9519,https://x.com/rauchg/status/2041720266154504351
179,Hugging Models,@HuggingModels,2026-04-08T03:33:03.000Z,"Meet Gemma-4-E2B-it-GGUF: a powerful vision-language model that understands both images AND text. It's a quantized version of Google's Gemma-4, optimized for efficiency while keeping multimodal capabilities intact. Perfect for developers who want to build AI that sees and",2,,5,314,https://x.com/HuggingModels/status/2041720956079763708
180,Hugging Models,@HuggingModels,2026-04-08T03:33:12.000Z,"Why this model stands out: it combines Google's robust multimodal training with quantization that reduces resource needs. With 280K+ downloads, the community trusts it. You get vision-language capabilities without the heavy computational cost, making advanced AI accessible to",1,,,206,https://x.com/HuggingModels/status/2041720991760707638
181,Hugging Models,@HuggingModels,2026-04-08T03:33:15.000Z,Explore the full model details here:,,,1,206,https://x.com/HuggingModels/status/2041721003328598118
182,Hugging Models,@HuggingModels,2026-04-08T03:33:03.000Z,Meet Qwen3.5-35B-A3B-APEX: a massive 35B parameter model that's been expertly quantized for efficiency. This GGUF version brings high-end text generation to consumer hardware. It's a game-changer for local AI enthusiasts who want power without the usual computational cost.,1,,2,317,https://x.com/HuggingModels/status/2041720954498511274
183,Hugging Models,@HuggingModels,2026-04-08T03:33:12.000Z,Key value: massive 35B model that runs efficiently thanks to GGUF quantization. Over 47k downloads show strong community trust. It delivers near-original model quality with significantly reduced memory and storage requirements. A top choice for high-performance local AI.,1,,,199,https://x.com/HuggingModels/status/2041720989973958945
184,Hugging Models,@HuggingModels,2026-04-08T03:33:14.000Z,Explore the full model details here:,,,1,197,https://x.com/HuggingModels/status/2041721001537630347
185,TechieSA,@TechieBySA,2026-04-07T11:50:15.000Z,"TV Stickers by Nano Banana 2 on 
@Hailuo_AI
 

Prompt",19,14,76,6473,https://x.com/TechieBySA/status/2041483689071087932
186,Gilang Ramadhan,@GilangR90760584,2026-04-07T12:29:59.000Z,"Playing around with lighting using Hailuo Light Studio.
#HailuoRelight 
@Hailuo_AI",,3,7,474,https://x.com/GilangR90760584/status/2041493692117393858
187,SiliconFlow,@SiliconFlowAI,2026-04-08T03:19:14.000Z,"GLM-5.1 is now available on SiliconFlow
Start a task, go to sleep. GLM-5.1 plans, executes, and self-improves for 8 hours and delivers high-quality results by morning. 

Still open-source. Big kudos to the team  
@Zai_org
 

Now on SiliconFlow, you can get:
 Competitive",4,4,42,3187,https://x.com/SiliconFlowAI/status/2041717478968221930
188,Hugging Models,@HuggingModels,2026-04-08T03:03:05.000Z,"Imagine digitizing handwritten notes, extracting data from invoices, or making scanned documents searchable. This model transforms images with text into structured information. Perfect for automating document workflows, archiving, or accessibility tools.",2,,,225,https://x.com/HuggingModels/status/2041713414729552236
189,Hugging Models,@HuggingModels,2026-04-08T03:03:11.000Z,"With over 2.2 million downloads and 3,200 likes, the community loves this model. It's multilingual, handles complex layouts, and delivers production-ready results. This isn't just OCR, it's intelligent text understanding from any image.",1,,,207,https://x.com/HuggingModels/status/2041713438582567005
190,Hugging Models,@HuggingModels,2026-04-08T03:03:14.000Z,Explore the full model details here:,,,1,193,https://x.com/HuggingModels/status/2041713450100076881
191,Hugging Models,@HuggingModels,2026-04-08T03:03:02.000Z,"Meet Mistral-7B-Instruct: a 7-billion parameter language model that's been fine-tuned for conversation. It's not just another LLM, it's designed to follow your instructions. Think of it as a helpful, knowledgeable assistant you can chat with directly. The community loves it for",1,,1,192,https://x.com/HuggingModels/status/2041713398992527512
192,Hugging Models,@HuggingModels,2026-04-08T03:03:10.000Z,"Why is this model a standout? It punches way above its weight class. For its size, it delivers performance that often rivals much larger models. It's efficient, capable, and has been downloaded millions of times for a reason. It's a proven workhorse for conversational AI.",1,,,162,https://x.com/HuggingModels/status/2041713434262380690
193,Hugging Models,@HuggingModels,2026-04-08T03:03:13.000Z,Explore the full model details here:,,,,162,https://x.com/HuggingModels/status/2041713445830373811
194,Kling AI,@Kling_ai,2026-04-08T02:54:09.000Z,"A sneaker ad creative made entirely with Kling 3.0. Watch how our Creative Partner 
@CharaspowerAI
 created this ad from concept to final cut using Kling. Learn more about the process in the thread!",3,4,27,2941,https://x.com/Kling_ai/status/2041711164795801638
195,Dedalus Labs,@dedaluslabs,2026-04-08T02:39:08.000Z,"Last Friday, we brought together 70 founders to the Corgi Cafe to properly dogfood their products.

We enjoyed seeing so many great demos and conversations on AI infra!

Thank you to everyone who came, and massive shout out to SF SPCA for joining us with the cutest puppies",5,6,17,813,https://x.com/dedaluslabs/status/2041707387032367464
196,MiniMax (official),@MiniMax_AI,2026-04-08T02:38:11.000Z,"Proud to power 
@NousResearch
's Hermes Agent with MiniMax M2.7, and excited for what we're building together.

Try MiniMax M2.7 in Hermes Agent today → 
https://
portal.nousresearch.com

#MiniMax #NousResearch #AI",24,25,349,23855,https://x.com/MiniMax_AI/status/2041707145553694907
197,Hugging Models,@HuggingModels,2026-04-08T02:33:03.000Z,"Meet DeepSeek-V3-0324, a massive text generation model that's been turning heads. With nearly half a million downloads, it's clearly solving real problems. This isn't just another chatbot, it's a full conversation engine built for serious work.",1,,1,351,https://x.com/HuggingModels/status/2041705853712204226
198,Hugging Models,@HuggingModels,2026-04-08T02:33:11.000Z,"Why is it so popular? Check the eval-results. It's MIT licensed for commercial use, supports text-generation-inference, and has proven performance metrics. Over 467k downloads and 3k+ likes show the community trusts this model for production-ready AI.",1,,,205,https://x.com/HuggingModels/status/2041705888747274372
199,Hugging Models,@HuggingModels,2026-04-08T02:33:14.000Z,Explore the full model details here:,,,,209,https://x.com/HuggingModels/status/2041705900352926039
200,Hugging Models,@HuggingModels,2026-04-08T02:33:03.000Z,"Meet StarCoder, a powerful AI model that writes code like a senior developer. It's a text-generation model specifically trained on massive code datasets, making it a game-changer for developers and tech enthusiasts. This isn't just another chatbot, it's a coding companion.",1,1,1,390,https://x.com/HuggingModels/status/2041705853263474813
201,Hugging Models,@HuggingModels,2026-04-08T02:33:11.000Z,"Why is it top tier? It's not generic. It's specialized for code generation with over 11k downloads and nearly 3k likes from the community. The model delivers coherent, syntactically correct code across many languages. It turns natural language prompts into working software.",1,,,187,https://x.com/HuggingModels/status/2041705888604680449
202,Hugging Models,@HuggingModels,2026-04-08T02:33:14.000Z,Explore the full model details here:,,,,183,https://x.com/HuggingModels/status/2041705900126425491
203,Hugging Models,@HuggingModels,2026-04-08T02:03:03.000Z,"Meet QwQ-32B: a massive 32-billion parameter language model that's making waves in AI circles. This isn't just another chatbot, it's a sophisticated text generator trained for serious conversation and content creation. The community is buzzing about its capabilities!",1,,2,396,https://x.com/HuggingModels/status/2041698306309681593
204,Hugging Models,@HuggingModels,2026-04-08T02:03:12.000Z,"Why developers love it: 70K+ downloads don't lie. This model delivers exceptional conversational quality and text generation. Based on solid research (check those arXiv papers), it's become a go-to for serious AI projects needing reliable, high-performance language capabilities.",1,,,204,https://x.com/HuggingModels/status/2041698341516669303
205,Hugging Models,@HuggingModels,2026-04-08T02:03:14.000Z,Explore the full model details here:,,,,196,https://x.com/HuggingModels/status/2041698352975532399
206,Hugging Models,@HuggingModels,2026-04-08T02:03:03.000Z,"Meet whisper-large-v3-turbo. It's not just another speech model. This is a multilingual powerhouse that transcribes audio into text with incredible accuracy. Think real-time captions, meeting notes, and more. The community is buzzing because it just works, across languages.",1,,,293,https://x.com/HuggingModels/status/2041698305898594415
207,Hugging Models,@HuggingModels,2026-04-08T02:03:12.000Z,"Why is this model a standout? It balances high accuracy with practical speed. With over 5 million downloads, it's a trusted, community-vetted tool. It handles challenging audio conditions well, making it a reliable choice for developers worldwide.",1,,,162,https://x.com/HuggingModels/status/2041698341424394404
208,Hugging Models,@HuggingModels,2026-04-08T02:03:14.000Z,Explore the full model details here:,,,,171,https://x.com/HuggingModels/status/2041698352958697657
209,Dify,@dify_ai,2026-04-08T01:30:00.000Z,Final call. Sign up to get webinar resource pack with full replay link and complete DSL files.,,,2,417,https://x.com/dify_ai/status/2041689986412515336
210,Convex,@convex,2026-04-08T01:04:57.000Z,project,,,26,1703,https://x.com/convex/status/2041683685263732899
211,Hugging Models,@HuggingModels,2026-04-08T01:03:03.000Z,"Meet ChatGLM-6B: a bilingual Chinese-English conversational AI that's been turning heads. This open-source model brings sophisticated dialogue capabilities to everyone, not just big labs. It's like having a multilingual research assistant in your pocket!",2,,2,455,https://x.com/HuggingModels/status/2041683207155028161
212,Hugging Models,@HuggingModels,2026-04-08T01:03:12.000Z,"Why developers love it: Strong bilingual performance, open-source accessibility, and proven architecture. With thousands of downloads and likes, it's become a go-to for multilingual AI projects. Community trust built on solid technical foundations.",1,,,258,https://x.com/HuggingModels/status/2041683242265539026
213,Hugging Models,@HuggingModels,2026-04-08T01:03:15.000Z,Explore the full model details here:,,,,249,https://x.com/HuggingModels/status/2041683253871157441
214,Tom Blomfield,@t_blom,2026-04-07T23:14:08.000Z,"I think we're about to enter a phase of ""wow this worked better than we expected""",15,10,122,11680,https://x.com/t_blom/status/2041655796115833168
215,Tech Dev Notes,@techdevnotes,2026-04-08T00:44:21.000Z,"The character limit of content in prompt is Too Low in Grok Web

xAI needs to Increase it a Lot",8,5,48,3024,https://x.com/techdevnotes/status/2041678498213884269
216,alphaXiv,@askalphaxiv,2026-04-07T19:25:18.000Z,"Introducing GLM-5.1 for understanding research papers 

Highlight any section of a paper to ask questions and “@” other papers for quick context, comparisons, and benchmark references",3,24,134,9328,https://x.com/askalphaxiv/status/2041598209710289087
217,Tesla AI,@Tesla_AI,2026-04-08T00:40:22.000Z,"New release of FSD Supervised now starting to roll out

This update brings 20% faster reaction time to further increase safety, among many other improvements

Full release notes below
Full Self-Driving (Supervised) v14.3 includes
- Upgraded the Reinforcement Learning (RL) stage",669,993,6800,11615193,https://x.com/Tesla_AI/status/2041677496698204493
218,Zixuan Li,@ZixuanLi_,2026-04-08T00:34:51.000Z,"If you’ve encountered garbled output like this while using GLM-5 or GLM-5.1 on our official service, the issue is now resolved.

We've patched the underlying inference-side bugs and will be releasing an article shortly to dive into the technical details and our specific fixes.",27,24,373,13848,https://x.com/ZixuanLi_/status/2041676108119076939
219,Hugging Models,@HuggingModels,2026-04-08T00:33:03.000Z,"Meet Dia-1.6B: a powerful text-to-speech model that's turning text into natural, expressive human voices. It's generating serious buzz in the AI community for making synthetic speech sound incredibly real. This isn't just another TTS model.",1,,17,848,https://x.com/HuggingModels/status/2041675655319011423
220,Hugging Models,@HuggingModels,2026-04-08T00:33:11.000Z,"Here's why it stands out: over 113K downloads and nearly 3K likes show strong community validation. It's Apache 2.0 licensed for commercial use, and the quality has made it a go-to choice for realistic voice generation projects.",1,,,251,https://x.com/HuggingModels/status/2041675690316329427
221,Hugging Models,@HuggingModels,2026-04-08T00:33:14.000Z,Explore the full model details here:,,,,239,https://x.com/HuggingModels/status/2041675701871669502
222,Hugging Models,@HuggingModels,2026-04-08T00:03:03.000Z,Meet FLUX.1-Kontext-dev: an image-to-image diffusion model that's changing how creators transform visuals. It takes your existing images and reimagines them with stunning new contexts. Think of it as a creative partner that understands what you have and builds upon it.,1,,,388,https://x.com/HuggingModels/status/2041668105185927202
