#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
276,Handshake,@joinHandshake,2026-04-03T15:52:09.000Z,"Upcoming grads are 2x as likely to put AI skills on their resume as they were 4 years ago. But employers aren’t hiring for keywords alone; they’re hiring people who can actually apply them.

We’re working with 
@OpenAI
 on the Codex Creator Challenge to give students hands-on",6,5,70,17626,https://x.com/joinHandshake/status/2040095013544096054
277,Google,@Google,2026-04-03T17:29:23.000Z,"Save this post for our best Lyria 3 prompting tips.

Our music generation model lets you make custom tracks using text, photos or even video references in the 
@GeminiApp
. Here’s how to get great results:

Text prompts in",1,80,501,111870,https://x.com/Google/status/2040119485315629495
278,Google,@Google,2026-04-03T17:31:45.000Z,"Begin with text.
Prompt: “Create a ‘90s skate punk rock track to tell my roommate Ryan to wash the dishes; high energy, fast drums.”

 Upload reference images or videos.
Prompt: “Use this photo of my dog dressed up for the holidays to generate a track.”

 Define the genre",1,23,101,57316,https://x.com/Google/status/2040120080239829245
279,Google,@Google,2026-04-03T17:31:45.000Z,"To try Lyria 3, select the “create music” option when you’re in the Gemini app, then enter your prompt.

Learn more and get started ↓",,12,82,47716,https://x.com/Google/status/2040120082102112685
280,Lance Martin,@RLanceMartin,2026-04-02T19:12:22.000Z,"i just published a short article on building applications w/ Claude. captures a few lessons from my own work and many discussions with others at Anthropic.

https://
claude.com/blog/harnessin
g-claudes-intelligence
…",8,74,449,60724,https://x.com/RLanceMartin/status/2039783012427333751
281,Google AI Studio,@GoogleAIStudio,2026-04-03T15:32:29.000Z,,38,189,1400,169519,https://x.com/GoogleAIStudio/status/2040090067709075732
282,will depue,@willdepue,2026-04-03T07:06:29.000Z,"I’m highly skeptical of a 3B parameter trained on 22B tokens doing basically anything at all. Given a 3B is literally a stochastic parrot + results here are almost always accidental contamination, will be excited for someone to do this at scale. IIRC Alec has been doing stuff",12,5,207,33276,https://x.com/willdepue/status/2039962726777172265
283,Andrew Mayne,@AndrewMayne,2026-04-03T16:24:03.000Z,"I’ve been playing with 1B models.

There are ways to prompt them if you wrap your head around how small their actual context is and break things into much smaller steps.

I had some prompts in the old OAI docs for Ada, Babbage and Curie I was pretty proud of.

A lot of that logic",,,3,495,https://x.com/AndrewMayne/status/2040103043509985623
284,Google AI Developers,@googleaidevs,2026-04-02T16:15:16.000Z,"Welcome to the family, 
@GoogleGemma
 

Gemma 4 are our most intelligent open models designed to run efficiently on every device, engineered to give developers total control over their deployments.",19,81,673,189223,https://x.com/googleaidevs/status/2039738445954965657
285,Google for Developers,@googledevs,2026-04-03T16:20:48.000Z,"The open source Apache 2.0 license is huge! Giving the dev community complete control over data, infrastructure, and models. So excited to see what the community creates!",,,7,1194,https://x.com/googledevs/status/2040102226212106545
286,Laurie Segall,@LaurieSegall,2026-04-03T14:58:02.000Z,"Last week, OpenAI's 
@sama
 and I spoke in-depth about everything from war to AI & childhood. I also asked him if OpenAI would acquire an entertainment company co. I've interviewed Sam throughout his career and thought this was one of his most revealing convos!",12,16,125,28872,https://x.com/LaurieSegall/status/2040081398527046122
287,Google for Developers,@googledevs,2026-04-03T16:00:22.000Z,Explore the latest dev updates to help you build and scale,8,8,89,10508,https://x.com/googledevs/status/2040097083521437795
288,Google for Developers,@googledevs,2026-04-03T16:01:18.000Z,"Build production-grade AI agents with @golang.

ADK for Go 1.0 is here 

Check out the new capabilities for building robust and debuggable agentic systems:

 Native OpenTelemetry integration
 Plugin system for extensibility
 HITL confirmation for enhanced security",2,2,10,6202,https://x.com/googledevs/status/2040097319207776515
289,Google for Developers,@googledevs,2026-04-03T16:01:34.000Z,"Go beyond chatbots. Build your next AI agent on your own device. 

Use #GoogleAIEdge to bring Gemma 4's power to the edge. Experiment in the Gallery app or deploy to any device – laptop, mobile, IoT – via LiteRT-LM.

What will you build?

Learn how: 
https://
goo.gle/4tpurAO",,1,10,5625,https://x.com/googledevs/status/2040097383770689645
290,Google for Startups,@GoogleStartups,2026-04-03T16:00:04.000Z,"GEO is the new SEO—and a defining challenge for product marketers in 2026. Is your digital presence optimized for AI discovery and synthesis?

Still have questions about generative engine optimization? Let us know",3,3,10,1076,https://x.com/GoogleStartups/status/2040097008703226067
291,OpenAI Developers,@OpenAIDevs,2026-04-03T15:48:44.000Z,"When your voice agent debugs your slides live


@charlierguo
 is using gpt-realtime-1.5",86,117,1200,235942,https://x.com/OpenAIDevs/status/2040094154899050515
292,Claude,@claudeai,2026-04-03T15:17:24.000Z,"Microsoft 365 connectors are now available on every Claude plan.

Connect Outlook, OneDrive, and SharePoint to bring your email, docs, and files into the conversation.

Get started here: 
https://
claude.ai/customize/conn
ectors
…",835,2000,16000,4019047,https://x.com/claudeai/status/2040086268562842097
293,Gemini CLI,@geminicli,2026-04-03T15:00:01.000Z,"Gemini CLI v0.36.0 Release Notes   

We are aware some users are seeing long delays before the agent responds or high error rates. We apologize for this issue and are actively working on improving the situation and will update folks once we make progress.

• Subagents are now",92,107,885,200808,https://x.com/geminicli/status/2040081894495437068
294,Jerry Tworek,@MillionInt,2026-04-03T14:30:23.000Z,One thing I found is that silencing conscious verbal thought process often leads to richer multidimensional subconscious processing,14,6,171,14042,https://x.com/MillionInt/status/2040074438901920187
295,Sheel Mohnot,@pitdesi,2026-04-08T16:32:43.000Z,"It's really good, actually! Meta got their act together.
New contender for America's Next Top Model

I tested it against my last several Claude queries, and the Meta answers were better in my limited test.

Stock up 8%.

https://
meta.ai",21,19,372,162007,https://x.com/pitdesi/status/2041917165469839722
296,Jason Wei,@_jasonwei,2026-04-08T17:25:38.000Z,"Fun nine months! My first week i remember we had a long dinner in the cafeteria daydreaming about the cool research directions to pursue, then going to back to our desks to write a basic script to inference llama. Now we have a pretty complete stack and our first model is out",28,29,526,44778,https://x.com/_jasonwei/status/2041930482179567966
297,Nikita Bier,@nikitabier,2026-04-09T03:57:42.000Z,Pour one out tonight for the reply bots. This week is going to hurt,1500,813,6300,180503,https://x.com/nikitabier/status/2042089543898431660
298,Aaron Levie,@levie,2026-04-09T04:41:14.000Z,They boosted my ego though,,,3,671,https://x.com/levie/status/2042100502117093387
299,Chris Park,@chrisparkX,2026-04-09T03:58:54.000Z,"Voice Notes on XChat with my crew
Nice work by our 
@chat
 team",11,11,94,3602,https://x.com/chrisparkX/status/2042089848811745472
300,Chris Park,@chrisparkX,2026-04-09T04:35:28.000Z,btw kudos to:,1,,6,285,https://x.com/chrisparkX/status/2042099051337064959
301,Ethan Mollick,@emollick,2026-04-09T03:51:36.000Z,"So we now have a pretty good picture of the state of the frontier AI model makers.

US closed source models continue to lead. Google, OpenAI, and Anthropic stand well ahead of the pack, and may have signs of recursive self-improvement. xAI has fallen from frontier status for now",13,9,134,8341,https://x.com/emollick/status/2042088011748290750
302,Ethan Mollick,@emollick,2026-04-09T03:59:03.000Z,"Lots of open questions: is RSI indeed happening at the Big Three labs? How long can the exponential of LLM ability gain last? How much do Chinese models rely on distillation, and can they keep pace given chip constraints? Will there continue to be frontier open weights models?",5,,20,4484,https://x.com/emollick/status/2042089886270853623
303,Ethan Mollick,@emollick,2026-04-09T04:12:03.000Z,"The US frontier labs have all walked away from open weights. They continue to occasionally release excellent open models (Gemma 4, etc), but they are smaller models that are not competitive with their closed weights models. So all eyes are on Chinese AI labs for open models.",2,,9,3155,https://x.com/emollick/status/2042093156175393156
304,Robert Rounsavall,@robrounsavall,2026-04-09T03:42:07.000Z,"Best resource I've found for learning AI hands-on is the ""How I AI"" podcast from 
@clairevo
. That and the 
@lennysan
 newsletter. I've learned more from those two in a month than the entire year before.  Absolutely amazing.",2,3,9,2407,https://x.com/robrounsavall/status/2042085625638146151
305,Evergreen Capital,@evergreencap3,2026-04-09T01:17:58.000Z,"I tested $META's Muse Spark over the last few hours and came away net positive. 3 main takeaways: 

1) Quality: It's a very good model. Not quite frontier but good. It showed comparable performance vs Opus 4.6 across web data search, PDF parsing, and general",5,9,113,10198,https://x.com/evergreencap3/status/2042049345554428376
306,Jeff Dean,@JeffDean,2026-04-09T03:42:56.000Z,"Congratulations to 
@matei_zaharia
 on winning this year's ACM Prize in Computing!  This is very well-deserved!",5,6,148,11887,https://x.com/JeffDean/status/2042085829896716356
307,Ethan Mollick,@emollick,2026-04-09T03:37:41.000Z,"So what's the deal with Amazon Nova? They released Nova 2 in December, and even then, the top flight Nova 2 model trailed Sonnet 4.5. And it still hasn't left preview.",4,,33,5004,https://x.com/emollick/status/2042084508367831204
308,Nate Berkopec,@nateberkopec,2026-04-09T00:46:12.000Z,"Puma 8.0 ""Into The Arena"" has been released!

1. Framework/lib authors can move threads into a special ""high IO"" pool
2. single/cluster DSL hooks for easier config
3. API for adjusting threadpool size at runtime (who would want to that? stay tuned...)",1,7,39,2895,https://x.com/nateberkopec/status/2042041353044160839
309,elvis,@omarsar0,2026-04-08T15:05:05.000Z,"NEW paper: Memory Intelligence Agent (MIA)

MIA boosts GPT-5.4 by up to 9% on LiveVQA.

Quick summary:

Most memory-augmented agents treat memory as a static retrieval problem.

They store trajectories, retrieve similar ones, and hope for the best.

But memory that doesn't evolve",7,34,133,16923,https://x.com/omarsar0/status/2041895109252542730
310,Daniel San,@dani_avila7,2026-04-09T02:48:23.000Z,"These are the frontmatter parameters I use most when building Skills in Claude Code

Bookmark this for when you need to create one

I’m writing a detailed article walking through how to structure frontmatter properly and get the most out of every available parameter

Coming",2,6,28,1055,https://x.com/dani_avila7/status/2042072100685394429
311,Matt Shumer,@mattshumer_,2026-04-09T02:47:27.000Z,"If Claude Max in OpenClaw broke for you...

or you’ve been curious about OpenClaw, but don’t want to deal with setup, maintenance, or breakage:

Comment + DM me.",32,,20,9783,https://x.com/mattshumer_/status/2042071866647441831
312,Nikita Bier,@nikitabier,2026-04-09T02:27:37.000Z,Can't wait to hear what everyone sounds like,774,251,1600,125515,https://x.com/nikitabier/status/2042066877275685248
313,Nikita Bier,@nikitabier,2026-04-09T02:39:33.000Z,"Credit to the XChat team 
@iMinichrispy
 
@shawnthesun
 
@ZachWarunek
 
@cambridgemike",35,11,153,13275,https://x.com/nikitabier/status/2042069878044291495
314,Nature Biomedical Engineering,@natBME,2026-04-07T10:54:21.000Z,A foundation generative model for breast ultrasound image analysis,1,3,12,2230,https://x.com/natBME/status/2041469624710242396
315,Haojun Yu,@haojun_yu68811,2026-04-09T02:20:17.000Z,"Thrilled to share our paper in @natNBE We introduce BUSGen — a foundation generative model for breast ultrasound. Deeply grateful to my advisors Liwei Wang and 
@james_y_zou
. Huge thanks to my collaborators 
@Youchengli41289
 
@haotian_yeee
 
@SiyuHe7

Trained on 3.5M+ images 
Six",,5,7,1125,https://x.com/haojun_yu68811/status/2042065031383470280
316,Ethan Mollick,@emollick,2026-04-09T00:44:10.000Z,"After playing with it a bit, Meta's Muse Spark Thinking is fine so far, but really doesn't match the current Big Three models. It also is a bit... weird. Like some strange language & tone, a little loose with facts, etc.

And here is how it does on the neo-gothic shader test.",11,6,88,23096,https://x.com/emollick/status/2042040840554451286
317,Alexandr Wang,@alexandr_wang,2026-04-09T01:23:33.000Z,"appreciate the testing!

would love to get any and all deeper feedback to improve our future models. we hope to continually release better and better models going forward :)",6,3,103,4619,https://x.com/alexandr_wang/status/2042050753586721140
318,Ethan Mollick,@emollick,2026-04-09T01:50:19.000Z,"For the chatbot? Can't do much that is valuable without some sort of thinking trace or ability to see code it writes. Web searches are very shallow and then the model tends to just throw back the answers it finds as gospel.

Also a lot of defensiveness around its hallucinations.",1,,17,1137,https://x.com/emollick/status/2042057486690144334
319,Samuel Schmidgall,@SRSchmidgall,2026-04-08T20:17:46.000Z,"The MedGemma 1.5 technical report is out  
https://
arxiv.org/pdf/2604.05081
v1
…",1,13,71,5802,https://x.com/SRSchmidgall/status/2041973798589903260
320,Overclocked Espresso,@DewBaye,2026-04-09T00:51:17.000Z,"Just built a one shot Speed Test website through 
@AIatMeta
 #MuseSpark 

The results are quite almost same as 
http://
speedtest.net, and the UI looks great.

Great work 
@alexandr_wang
 and team. People don’t realize what they are getting for FREE.",3,2,17,7711,https://x.com/DewBaye/status/2042042633061797892
321,Garry Tan,@garrytan,2026-04-08T23:24:37.000Z,"I think it is inevitable that Anthropic and OpenAI eventually roll out $1000/mo and $10,000/mo plans and then reserve the absolute best frontier models to metered access",126,69,1100,214613,https://x.com/garrytan/status/2042020823771517022
322,Zechen Zhang,@ZechenZhang5,2026-04-09T00:22:20.000Z,How do you get 10k+ followers here? What's your story? No clickbait shit,,,,30,https://x.com/ZechenZhang5/status/2042035347328999850
323,Scott Wu,@ScottWu46,2026-04-08T23:17:27.000Z,"btw you can see this effect live on OpenRouter:

total # tokens has gone from 1.78T / wk one year ago to 27T / wk today (15.2x).

but % usage of the frontier / most expensive model has gone from 22% one year ago (Sonnet 3.7) to just 4% today (Opus 4.6).

economics works!",17,49,399,65657,https://x.com/ScottWu46/status/2042019018471829562
324,Jeff Dean,@JeffDean,2026-04-09T00:05:12.000Z,Great to see the reception for the very capable Gemma 4 models!,10,9,286,22758,https://x.com/JeffDean/status/2042031033303101840
325,Andrew Carr,@andrew_n_carr,2026-04-09T00:03:15.000Z,I wonder if claude ever wished to learn about things other than math and code?,,,3,680,https://x.com/andrew_n_carr/status/2042030542791864692
326,Simon Willison,@simonw,2026-04-08T23:12:41.000Z,"Pelicans for Meta's new Muse Spark models - plus I did a bit of a deep dive into the Code Interpreter and fascinating ""container.visual_grounding"" tools in their 
http://
meta.ai chat UI",6,14,162,24293,https://x.com/simonw/status/2042017820633153842
327,Rayan Krishnan,@RayanKrishnan,2026-04-08T23:33:49.000Z,"Actually performs quite well on held out real world tasks! Especially for practical agentic use cases in finance. I'm also pretty doubtful that ARC AGI is a good predictor for ""actual usefulness""",,6,74,18062,https://x.com/RayanKrishnan/status/2042023138238853215
328,Alexandr Wang,@alexandr_wang,2026-04-08T23:39:50.000Z,"try muse spark yourself! download the Meta AI app or go to 
http://
meta.ai!",9,7,100,14217,https://x.com/alexandr_wang/status/2042024651610861657
329,Zexuan Zhong,@ZexuanZhong,2026-04-08T23:38:26.000Z,"Excited to share Muse Spark , a big step in MSL's journey towards personal superintelligence. 

Try it out on 
http://
meta.ai and let us know your feedback!",4,6,75,10228,https://x.com/ZexuanZhong/status/2042024300648263957
330,Xin Wang,@xinw_ai,2026-04-08T23:38:39.000Z,"Muse Spark is here: our first milestone towards personal intelligence! 

It’s been such an honor working with the coolest people for the past nine months cooking this model.  Check out the model and let us know what you think!",9,9,117,14302,https://x.com/xinw_ai/status/2042024354125640115
331,Tianhe (Kevin) Yu,@TianheYu,2026-04-08T18:24:52.000Z,"Excited to see the release of our initial milestone  Incredible progress in pretraining, RL and test-time scaling. The best is yet to come.",1,3,34,6156,https://x.com/TianheYu/status/2041945386450087977
332,World Labs,@theworldlabs,2026-04-08T16:32:19.000Z,"Capture your space. Create worlds.

Use Marble 1.1 to reconstruct real-world locations from a few images, then restyle them however you want.

Go from a real place to a custom persistent 3D world in minutes.",5,41,307,24685,https://x.com/theworldlabs/status/2041917064676618401
333,Zijian Wang,@zijianwang30,2026-04-08T22:38:37.000Z,Excited to share Muse Spark ! It’s been a privilege leading the data research effort behind this and working with an incredible team to build the best data for superintelligence. More to come!,2,3,37,6451,https://x.com/zijianwang30/status/2042009246074859734
334,Justine Moore,@venturetwins,2026-04-08T23:21:36.000Z,"SF relationship gaps are like:

- do you have Waymo freeway access
- what’s your daily token allocation 
- were you an IOI medalist
- how long have you had a Mac Mini
- have you tried Claude Mythos",10,4,198,28868,https://x.com/venturetwins/status/2042020063570751955
335,Andy Zeng,@andyzengineer,2026-04-08T19:26:31.000Z,"Zipping a bag was the first two-hand coordination task we tried 2 yrs ago. It didn’t work back then, and we were bummed. But excited now that it works out-of-the-box with GEN-1.

You can spot 
@E0M
 and 
@coolboi95
 in the corner of the photo there.",3,5,62,6265,https://x.com/andyzengineer/status/2041960902107562269
336,Jeff Dean,@JeffDean,2026-04-08T15:56:52.000Z,"Hedged requests (apparently inspired by the Tail at Scale paper by myself and Luiz Barroso) applied within a single machine to replicating data across DRAM channels and issuing reads to all channels, using the one that comes back first.  ~5-15X reduction in p99.99 read latency.",19,78,1000,83653,https://x.com/JeffDean/status/2041908142590792122
337,Jeff Dean,@JeffDean,2026-04-08T23:10:32.000Z,"As many observed, that was not the right YouTube link.  Here's the correct one.",,2,34,11725,https://x.com/JeffDean/status/2042017276417995069
338,Peter Gostev (@aiDotEngineer in London),@petergostev,2026-04-08T22:56:54.000Z,"If you look carefully, you can spot the exact times when Mythos was breaking out of its sandbox",5,,9,405,https://x.com/petergostev/status/2042013845053431868
339,Notion,@NotionHQ,2026-04-08T20:53:49.000Z,"Introducing 
@claudeai
 agents in Notion. Your task board is Claude’s to-do list.


@AnthropicAI
 runs the model and the agent harness. Notion is the orchestration layer: context, UI, and a shared place for teams to review and ship, and kick off Claude workflows.

Join the waitlist:",31,102,653,133904,https://x.com/NotionHQ/status/2041982872698155398
340,Allie K. Miller,@alliekmiller,2026-04-08T22:46:25.000Z,"We're seeing even more autonomous AI coworkers. The new MLE agent on the market is Disarray.

In Kaggle competitions, Disarray:
- won 28 medals across diverse domains (vision, NLP, tabular data)
- placed top 10 in nine competitions
- outperformed all human teams in one of those",7,3,19,1897,https://x.com/alliekmiller/status/2042011210418184246
341,Kyle Treasure,@KyleTreasure,2026-04-08T02:21:27.000Z,Incredibly dumb.,1,1,18,6475,https://x.com/KyleTreasure/status/2041702933994356918
342,Ben Blaine,@benblainex,2026-04-08T21:14:00.000Z,"""One shot a simple shooter game for iPad"" in Meta AI with Muse Spark!",,1,15,6955,https://x.com/benblainex/status/2041987950238458004
343,Dmitry Lyalin,@LyalinDotCom,2026-04-08T22:19:04.000Z,,,1,15,3154,https://x.com/LyalinDotCom/status/2042004327489778065
344,GXL,@gxl_ai,2026-04-08T16:57:11.000Z,"A couple of exciting updates from the GXL team today:

1. Sy, our biomedical literature search agent, now has access to 8M+ papers from PubMed Central! Head over to 
http://
sy.gxl.ai to try it out!
2. We’re releasing Paperclip, a CLI for biomedical papers!

Agent IDEs like",,3,5,417,https://x.com/gxl_ai/status/2041923319797342618
345,Todd Bennett,@toddrbennett,2026-04-08T17:03:23.000Z,"April 8, 2023 was different",2,1,16,2699,https://x.com/toddrbennett/status/2041924880665280598
346,Lenny Rachitsky,@lennysan,2026-04-08T21:49:10.000Z,"Breaking: Lenny's Newsletter subscribers will be getting a free year of 
@Cursor_ai
, 
@GoogleAI
 Pro (w/ Gemini), 
@NotionHQ
, 
@Supabase
, 
@v0
, 
@Gumloop
, and 
@Fin_ai


This is on top of the 25+ premium products that eligible subscribers already get free for a full year, including",34,36,271,33018,https://x.com/lennysan/status/2041996800761196820
347,Lenny Rachitsky,@lennysan,2026-04-08T22:15:54.000Z,Deal terms are same as always (e.g you have to be a new customer of the product to get the free year:,1,3,10,3210,https://x.com/lennysan/status/2042003527497871394
348,Brad Groux,@BradGroux,2026-04-08T21:58:58.000Z,"I'm back in Slack for the first time in three years... and holy crap is it chatty, and total chaos.

Not to mention what you can build on top of Teams with the Power Platform. My OpenClaw has it's own Team with channels for context too!

This isn't even a close race, IMHO.",2,,7,1257,https://x.com/BradGroux/status/2041999265673674786
349,Peter Steinberger,@steipete,2026-04-08T17:46:56.000Z,"Some folks try to spin a narrative that I don't like local models, meanwhile I spent a lot of time making it easy to use OpenClaw with them.

Latest release adds support for inferrs, which is a new super efficient TurboQuant inference server:

https://
docs.openclaw.ai/providers/infe
rrs
…",111,63,1200,182252,https://x.com/steipete/status/2041935840935371034
350,Peter Yang,@petergyang,2026-04-08T21:47:18.000Z,Support my friend Aadit's new company - great name btw :),1,1,7,8888,https://x.com/petergyang/status/2041996329703092582
351,Zongyu (Johnson) Lin,@zy27962986,2026-04-08T21:45:21.000Z,Excited to share our first model from MSL: Muse Spark. Proud to be part of the team and proud of what we have built in the past 9 months!,,5,33,9770,https://x.com/zy27962986/status/2041995841356100081
352,Alexandr Wang,@alexandr_wang,2026-04-08T21:26:14.000Z,"a good writeup about Muse Spark on a few complex queries (multimodal, stock analysis, coding):",16,44,319,22252,https://x.com/alexandr_wang/status/2041991027981218022
353,Matthew Prince,@eastdakota,2026-04-08T21:19:15.000Z,"So I was looking forward to meeting Analyst #3 this afternoon in NYC, but he got tied up in “an incident in a London hotel.” Another time. But was a pleasure to sit down with the founder of 
@Citrini
 and hear his story. #legends",3,1,137,16837,https://x.com/eastdakota/status/2041989272404726005
354,Peter Yang,@petergyang,2026-04-08T21:18:59.000Z,"As much as I love using Claude Max and ChatGPT Pro, I don't think these all-you-can-use AI subscriptions will last forever.

Here's my new deep dive that covers:

→ Why Anthropic cut off OpenClaw access
→ How to run local models on your Mac
→ What I'm seeing on the ground in",15,15,182,219578,https://x.com/petergyang/status/2041989206495653915
355,red,@redanthrax,2026-04-08T21:08:13.000Z,This is worth more of a discussion.,2,1,25,3928,https://x.com/redanthrax/status/2041986496853631482
356,Lisan al Gaib,@scaling01,2026-04-08T18:09:17.000Z,"MUSE SPARK SVGs

actually a decent model",6,5,120,15251,https://x.com/scaling01/status/2041941464574275735
357,Alexandr Wang,@alexandr_wang,2026-04-08T21:05:38.000Z,"try for yourself! 
http://
meta.ai or download Meta AI app",25,10,214,22861,https://x.com/alexandr_wang/status/2041985846950424760
358,Haider.,@slow_developer,2026-04-08T18:50:00.000Z,"guys, Meta is back i think

""muse spark"" looks like their strongest return to the frontier race in a while

52% on artificial analysis
80.4% on mmmu-pro
42.8% on HLE
42.5% on arc-agi-2
52.4% on swe-bench pro
77.4% on swe-bench verified
89.5% on GPQA diamond

top-tier multimodal",14,12,68,14348,https://x.com/slow_developer/status/2041951711493795900
359,Leon Lin,@LexnLin,2026-04-08T19:11:10.000Z,"I tried to recreate the Meta AI animation using different AI models

1/ (top left) original
2/ (top right) Gemini 3.1 Pro High
3/ (bottom left) Muse Spark
4/ (bottom right) ChatGPT 5.4 Thinking Extended

for this round, muse spark won",7,8,62,10452,https://x.com/LexnLin/status/2041957040545808707
360,Tornado guy,@fanofaliens,2026-04-08T20:40:58.000Z,"Dang
It one shotted this table tennis game in 3d with sound

Great job Muse Aka Meta AI",4,7,72,16869,https://x.com/fanofaliens/status/2041979637404930290
361,Shweta,@shweta_ai,2026-04-08T21:00:05.000Z,,5,1,22,1673,https://x.com/shweta_ai/status/2041984447994818634
362,Garry Tan,@garrytan,2026-04-08T20:56:10.000Z,You can make very impressive one shot arcade games with this!,13,2,112,21092,https://x.com/garrytan/status/2041983465101672790
363,Alexandr Wang,@alexandr_wang,2026-04-08T20:55:54.000Z,"use muse spark to make websites at 
http://
meta.ai!",9,11,128,13156,https://x.com/alexandr_wang/status/2041983394469572724
364,Minyang Tian,@MinyangTian1,2026-04-08T18:32:57.000Z,"Congrats to 
@AIatMeta
  on the release of Muse Spark! Jumping from Llama 4 Maverick at 0 to 11.3 on CritPt is a huge leap. Given that CritPt consists of original, research-level physics problems designed by expert physicists, this is seriously impressive!",3,7,55,7595,https://x.com/MinyangTian1/status/2041947421341839743
365,The Shane,@TheRealShane01,2026-04-08T20:49:26.000Z,"I asked Muse Spark to build me a Shopify clone website. It did so in about 2 minutes. Light and Dark mode work, a little mix-up with the nav bar functionality, but this is fair. Overall, better than the Llama series.",1,1,6,6896,https://x.com/TheRealShane01/status/2041981770187284903
366,MohammadErfan Jabbari,@MohammadErfanJ,2026-04-08T20:47:48.000Z,"probably the most unique answer to my question in the last 2 years.

@AIatMeta
 
@alexandr_wang
 
Impressed. Thanks",2,9,46,6138,https://x.com/MohammadErfanJ/status/2041981357761425879
367,Epoch AI,@EpochAIResearch,2026-04-08T18:35:04.000Z,"We had pre-release access to Meta’s new Muse Spark model and evaluated it on FrontierMath. It scored 39% on Tiers 1-3 and 15% on Tier 4. This is competitive with several recent frontier models, though behind GPT-5.4.",7,39,293,59672,https://x.com/EpochAIResearch/status/2041947954202988757
368,Mihai Chirculescu,@m_chirculescu,2026-04-08T20:43:28.000Z,"I never thought about that before for some reason.
It's a good post, sir.",1,1,1,853,https://x.com/m_chirculescu/status/2041980268932632793
369,Chris,@chatgpt21,2026-04-08T18:52:53.000Z,"Meta Muse: “Make a flappy bird clone”
One shot in only a couple minutes in canvas not bad at all!",5,10,91,24482,https://x.com/chatgpt21/status/2041952435833369060
370,Elaine Ya Le,@ElaineYaLe6,2026-04-08T20:01:36.000Z,"Muse spark  is here! 

9 months ago we started from scratch. Today we’ve rebuilt the entire stack and shipped a well-rounded, multimodal, and agent-native model. 

This is just the beginning of a new era toward personal superintelligence. We’re early, but the momentum is real.",5,10,104,12182,https://x.com/ElaineYaLe6/status/2041969732077940845
371,terminally onλine εngineer,@tekbog,2026-04-08T20:31:47.000Z,new post,8,4,93,5412,https://x.com/tekbog/status/2041977326263771495
372,terminally onλine εngineer,@tekbog,2026-04-08T20:31:47.000Z,"here's the link for those willing

https://
open.substack.com/pub/tekbog/p/b
roken-window-theory-software-in?r=9n9x1&utm_campaign=post&utm_medium=web&showWelcomeOnShare=true
…",,,5,864,https://x.com/tekbog/status/2041977328994295866
373,Aaron Levie,@levie,2026-04-08T20:25:12.000Z,"Background agents for knowledge work are here. You can use the Box API or MCP to automate any content workflow with Box + Claude Managed Agents. In 2 minutes you can be automating document review processes, data extraction, or connecting content to other IT systems. Crazy times.",25,23,221,54412,https://x.com/levie/status/2041975669928702370
374,Chubby,@kimmonismus,2026-04-08T19:40:58.000Z,"Didn't expect Meta's model to outperform Opus 4.6 or GPT-5.4.

But it still surprises me how well it performs and how close it is to other frontier models on toughest challenges.",16,23,382,36343,https://x.com/kimmonismus/status/2041964540389188030
375,Flavio Adamo,@flavioAd,2026-04-08T19:31:31.000Z,"After MORE THAN A YEAR, Meta finally released a model that passes the Hexagon Test and I’m not gonna lie this is weirdly emotional 

sorry guys but history had to be documented!!",17,24,472,96893,https://x.com/flavioAd/status/2041962158595174420
376,Ethan Mollick,@emollick,2026-04-08T19:22:41.000Z,"Hallucinations remain in LLMs, but note that over centuries we have developed complicated, successful machines that take uncertain output from unreliable sources & reduce the risk of errors.

We call those machines organizational structures & we can apply similar approaches to AI",47,40,363,22668,https://x.com/emollick/status/2041959937580875931
377,Ethan Mollick,@emollick,2026-04-08T19:48:12.000Z,"Some approaches:
1) Multiple reviews. Some papers already show having many AI team members review a problem reduces errors
2) Building in tests and checkpoints 
3) Multiple independent answers that are cross-checked
4) Clear processes that escalate to smarter systems for review",5,5,45,6257,https://x.com/emollick/status/2041966357458071681
378,Daniel Sinclair,@_DanielSinclair,2026-04-08T18:33:06.000Z,"With 4000 new CLIs and tooling companies, ""just use OpenRouter stupid"" is pretty practical advice as a starting point. Need a model? OpenRouter. Need an agent? OpenRouter.",1,1,2,1249,https://x.com/_DanielSinclair/status/2041947461346865456
379,Matthew Berman,@MatthewBerman,2026-04-08T19:19:36.000Z,2m views within 2 hours is insane for a product launch,55,70,1500,325515,https://x.com/MatthewBerman/status/2041959162247311707
380,Fei Xia,@xf1280,2026-04-08T19:07:18.000Z,"Excited that this is out, and proud to be a part of it! This is our first step in scaling — an intelligent and useful multimodal model  built on a foundation of scientific rigor and solid engineering.

Incredible velocity and culture of the team and the best is yet to come!",8,13,160,18256,https://x.com/xf1280/status/2041956067706589329
381,Marius Hobbhahn,@MariusHobbhahn,2026-04-08T19:12:46.000Z,"A year ago we released a report on risks from internal deployment: AI ""behind closed doors.""

Mythos preview looks like a first step in this direction. Not yet released publicly, restricted to ~40 organizations. This is probably the right call for cybersecurity.

But I’m more",3,9,72,4632,https://x.com/MariusHobbhahn/status/2041957442821468667
382,Marius Hobbhahn,@MariusHobbhahn,2026-04-08T19:12:47.000Z,"Full report: 
https://
arxiv.org/abs/2504.12170

Tweet:",,,8,577,https://x.com/MariusHobbhahn/status/2041957444885090685
