#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
321,elie,@eliebakouch,2026-04-02T11:10:41.000Z,"very very interesting article about deepseek, talking about their special culture and wenfeng's management style, recent departures (i had no idea Daya Guo left, he was one of the core authors of R1!!) and wenfeng's core research role in the pre training and arch choices",6,7,106,10342,https://x.com/eliebakouch/status/2039661793547587825
322,elie,@eliebakouch,2026-04-02T11:11:01.000Z,"cc 
@teortaxesTex",,,1,644,https://x.com/eliebakouch/status/2039661877257482636
323,Rutger Bregman,@rcbregman,2026-04-02T08:05:03.000Z,"OpenAI is such a sneaky and shameless company

They quietly created a fake grassroots coalition for ""child safety."" Recruited nonprofits without telling them OpenAI was behind it. 

Meanwhile, they face eight lawsuits over user deaths, including a 16-year-old. 

BOYCOTT ChatGPT.",13,126,343,9356,https://x.com/rcbregman/status/2039615076190044514
324,terminally onλine εngineer,@tekbog,2026-04-02T10:27:25.000Z,forward deployed engineer has a different meaning now,12,20,256,8404,https://x.com/tekbog/status/2039650904157413405
325,terminally onλine εngineer,@tekbog,2026-04-02T10:22:56.000Z,"when people in tech say they are in the trenches they mean they have to post on linkedin or ask claude how is it going 

im doing both, literally in the front lines, in the trenches, hearing screams and looking at missiles btw, the real suffering
#trenches #getthewormorsmth",3,1,28,1051,https://x.com/tekbog/status/2039649777948954846
326,terminally onλine εngineer,@tekbog,2026-04-02T10:23:56.000Z,"i have become what i always made fun of, it's over",1,,9,451,https://x.com/tekbog/status/2039650027203871073
327,Takuya Akiba,@iwiwi,2026-04-02T10:10:21.000Z,新サービス「Sakana Marlin」の発表＆βテスターの募集です！他のDeep Researchより更に入念に調べ、その分めっちゃ詳しいレポートが出ます。僕らのチームで開発した技術AB-MCTSが活用されてます。,,11,53,12001,https://x.com/iwiwi/status/2039646611329159303
328,AI Operator,@InfraScaler,2026-04-02T10:09:58.000Z,OpenAI+Clanker Cloud are more valuable than McD and Disney together. Goes to show the strength of Clanker Cloud.,,4,3,832,https://x.com/InfraScaler/status/2039646515816276118
329,"深津 貴之 / THE GUILD, note",@fladdict,2026-04-02T09:15:31.000Z,ベータ申請した,,6,52,29097,https://x.com/fladdict/status/2039632811435671837
330,terminally onλine εngineer,@tekbog,2026-04-02T09:45:41.000Z,huh,6,3,156,7491,https://x.com/tekbog/status/2039640401796317679
331,Joshua Xu,@joshua_xu_,2026-04-02T08:58:13.000Z,"Seedance 2.0 is now in HeyGen

Everyone's using Seedance to generate cinematic video with any character. We just made that character you.

Introducing Avatar Shots - your likeness, consistent across scenes. Dynamic motion. Multiple avatars in the same shot.

Same face. Way more",220,301,526,102458,https://x.com/joshua_xu_/status/2039628458314334550
332,Bin Liu,@liu8in,2026-04-02T09:24:41.000Z,SEEDANCE,,,,165,https://x.com/liu8in/status/2039635117157859775
333,Bin Liu,@liu8in,2026-04-02T09:24:27.000Z,"模型能力一次次突破我们的认知

对所有人和公司都是挑战也是巨大的机遇

恭喜 
@BytePlusGlobal",,,7,211,https://x.com/liu8in/status/2039635057770709431
334,Keir Starmer,@Keir_Starmer,2026-04-02T07:44:58.000Z,"Shameful.

Nigel Farage should do the decent thing and sack him.",4400,1300,11000,1625635,https://x.com/Keir_Starmer/status/2039610024457060677
335,Bin Liu,@liu8in,2026-04-02T09:13:55.000Z,"Annie has been our iconic avatar for years. 

but I've never felt truly connected to her.

until today...

excited to see businesses scale their content with 
@HeyGen
 + 
@BytePlusGlobal",,,2,134,https://x.com/liu8in/status/2039632408728027420
336,elie,@eliebakouch,2026-04-02T09:04:08.000Z,"benchmarks for qwen 3.6 plus are really strong, here is a comparison with previous versions and competitors",5,3,86,5820,https://x.com/eliebakouch/status/2039629948491563061
337,elie,@eliebakouch,2026-04-02T09:07:15.000Z,"the improvement on swe bench pro and terminal bench are quite significant for a fast iteration, for the comparison with competitors part, it's opus 4.5 not 4.6 and same for gemini, it's 3.0 not 3.1",,,4,629,https://x.com/eliebakouch/status/2039630732721520890
338,Ino.Ichi,@inoichan,2026-04-02T08:48:32.000Z,Sakana Marlinのβテスターの募集です8時間かけて調査してくれるDeep Researchで非常に有能なアシスタントです！このプロダクトの裏側では純粋な研究プロジェクトの成果であるAB-MCTSが使われています！研究成果が実プロダクトに結びついたSakana AIならではのプロダクトだと思います,2,10,71,14275,https://x.com/inoichan/status/2039626022128320986
339,Shweta,@shweta_ai,2026-04-02T08:42:32.000Z,gm earthquake twitter,13,1,55,2152,https://x.com/shweta_ai/status/2039624510807347583
340,Bin Liu,@liu8in,2026-04-02T08:33:30.000Z,"seedance 2.0 is officially on HeyGen

and consistent characters is solved —  together with your HeyGen avatar: any scene, any motion. 

just mindblown

nuf said -  I made this video fully with SD2 & HeyGen:",,,8,154,https://x.com/liu8in/status/2039622235863064711
341,hardmaru,@hardmaru,2026-04-02T08:28:34.000Z,"Sakana AI 初の商用プロダクトを発表できることを誇りに思います！

「Sakana Marlin」は、あなたの Virtual CSO として機能する自律型の「Ultra Deep Research」アシスタントです。テーマを一つ与えるだけで、先日 Nature 誌で発表した「AIサイエンティスト」の自律ワークフロー技術と独自の推論",6,31,187,32862,https://x.com/hardmaru/status/2039620996580458594
342,Ali Bey,@alibey_10,2026-04-02T08:27:19.000Z,"add this to global style 

button {
 -webkit-user-select: none;
 user-select: none;
}",2,7,183,17327,https://x.com/alibey_10/status/2039620681483055275
343,Sakana AI,@SakanaAILabs,2026-04-02T08:19:22.000Z,"Ultra Deep Researchアシスタント「Sakana Marlin」、βテスター募集

Sakana AIは、当社初の商用プロダクトとして、独自のエージェント技術によるビジネス向けAIリサーチアシスタント「Sakana Marlin」を開発しました。


https://
sakana.ai/marlin-beta

Sakana Marlinは、高度なビジネス調査を完遂する",5,118,305,140964,https://x.com/SakanaAILabs/status/2039618680800366781
344,Kate Dearden MP,@Kate_Dearden,2026-04-02T07:39:52.000Z,"Morning from Salford!

Today I’m announcing new measures to crack down on subscription traps.

From cooling-off periods to stop surprise charges, to making subscriptions easier to cancel, we’re acting so you can keep more of your hard earned cash.",8,12,24,3813,https://x.com/Kate_Dearden/status/2039608740907761986
345,Kate Dearden MP,@Kate_Dearden,2026-04-01T08:15:58.000Z,"Today, 2.7 million workers are getting a pay rise. 

Increases to the National Minimum and Living Wages mean full-time workers could earn up to £1,500 more this year.

As Minister for Employment Rights, I’m proud to help deliver this  boosting pay and helping with living costs",1100,156,291,351398,https://x.com/Kate_Dearden/status/2039255437929853042
346,Ali Bey,@alibey_10,2026-04-02T07:44:50.000Z,"Explore shadcn blocks for ecommerce applications

feel free to check it out at Shoogle Explore before burning your tokens on AI slop.",3,,19,2348,https://x.com/alibey_10/status/2039609988406989299
347,Ali Bey,@alibey_10,2026-04-01T13:23:21.000Z,"radial carousel component

npx shadcn add https://registry .watermelon.sh/r/radial-carousel.json",5,3,52,3286,https://x.com/alibey_10/status/2039332793667228068
348,Peter Yang,@petergyang,2026-04-02T07:11:03.000Z,"Sometimes I send 
@openclaw
 a request and it doesn’t respond for a long time because it’s working. Anyone know how to easily cancel the request so it responds?

Sending “/cancel” via a chat message doesn’t seem to work",17,1,29,18493,https://x.com/petergyang/status/2039601487870087260
349,Sayak Paul,@RisingSayak,2026-04-02T07:09:06.000Z,Giving a talk here is by far the most fulfilling experience of my life!,2,,20,1256,https://x.com/RisingSayak/status/2039600999875387538
350,Steven Feng,@stevenyfeng,2026-04-01T22:40:09.000Z,"Past speakers include folks from 
@OpenAI
, 
@GoogleDeepMind
, 
@nvidia
, 
@Meta
, 
@AnthropicAI
, etc.

Featuring: 
@karpathy
, 
@geoffreyhinton
, 
@DrJimFan
, 
@ashVaswani
, 
@_jasonwei
, 
@hwchung27
, 
@denny_zhou
, 
@xiao_ted
, 
@janleike
, 
@YejinChoinka
, 
@scychan_brains
, 
@vivnat
, 
@natolambert
,",1,1,20,2489,https://x.com/stevenyfeng/status/2039472914790297984
351,jietang,@jietang,2026-04-02T07:02:48.000Z,Ai coding->vibe coding->agentic engineering+harness engineering->autonomous organization,12,7,95,5614,https://x.com/jietang/status/2039599412465504329
352,Peter Kyle,@peterkyle,2026-04-02T06:56:28.000Z,"It should be as easy to cancel a subscription as it is to start one.

That’s why this government is changing things.",88,68,180,15465,https://x.com/peterkyle/status/2039597818042532233
353,Sadiq Khan,@SadiqKhan,2026-04-01T21:14:35.000Z,"This is just sickeningly insensitive.

Not an ounce of decency, compassion or respect for the 72 lives lost and wider community. 

But this isn’t a slip-up or a stumble. This is Reform showing us exactly who they are.",1,1800,10000,308450,https://x.com/SadiqKhan/status/2039451383569510887
354,Nikita Bier,@nikitabier,2026-04-02T06:42:53.000Z,Worst April Fools Day ever,2300,583,5500,257152,https://x.com/nikitabier/status/2039594400599478366
355,terminally onλine εngineer,@tekbog,2026-04-02T06:34:06.000Z,insane how google said “the technology does not exist for this” when you want to edit your google meet calendar links,2,,28,1651,https://x.com/tekbog/status/2039592190830420217
356,terminally onλine εngineer,@tekbog,2026-04-02T06:25:39.000Z,it’s been a nice day,2,,15,897,https://x.com/tekbog/status/2039590064779645387
357,terminally onλine εngineer,@tekbog,2026-04-02T06:21:43.000Z,"my whole timeline is japnese now
i dont even hit auto translate anymore",7,2,89,1667,https://x.com/tekbog/status/2039589073019662740
358,terminally onλine εngineer,@tekbog,2026-04-02T06:11:07.000Z,"maybe i was too harsh to judge you nikita 
ive reached japanese car twitter",2,,35,1323,https://x.com/tekbog/status/2039586406281121941
359,rohan anil,@_arohan_,2026-04-02T05:42:48.000Z,Let the chips fall where they may,1,,47,3557,https://x.com/_arohan_/status/2039579278363533596
360,Jerry Liu,@jerryjliu0,2026-04-02T05:38:21.000Z,"I haven't hosted a pregame since college

Come through tomorrow!",1,,1,1838,https://x.com/jerryjliu0/status/2039578159285518845
361,elvis,@omarsar0,2026-04-01T16:45:03.000Z,"NEW paper from Google DeepMind

The biggest threat to AI agents isn't a smarter attacker. It's the web itself.

This work introduces the first systematic framework for understanding how the open web can be weaponized against autonomous agents.

The paper defines ""AI Agent Traps"":",22,107,396,32221,https://x.com/omarsar0/status/2039383554510217707
362,Peter Yang,@petergyang,2026-04-02T04:40:11.000Z,"I think the combination of mobile and short video has rotted the brains of an entire generation of kids. 

See so many kids staring at their TikTok, YouTube Shorts, Reels, etc like zombies.",28,5,59,5269,https://x.com/petergyang/status/2039563521885901091
363,swyx,@swyx,2026-04-01T17:46:11.000Z,"so AIE Europe is completely taking over London next week! very very hyped to showcase the best companies, research, and AI engineers in Europe!

3 COMPLETELY FREE ways to join in:

- there are a dozen side events around town! from Snorkel to GitHub to Arize to ClawCon and",40,39,229,68413,https://x.com/swyx/status/2039398936423850017
364,Amjad Masad,@amasad,2026-04-02T03:57:06.000Z,We’re in an unprecedented era of rapid wealth creation.,32,85,1100,193320,https://x.com/amasad/status/2039552681493336250
365,Justine Moore,@venturetwins,2026-04-02T03:45:34.000Z,"Delighted to inform you that this series has continued for ants.

It’s somehow both even more disturbing and fascinating… 

(from neural_box on IG)",57,311,3100,893734,https://x.com/venturetwins/status/2039549776463814967
366,John Kraus,@johnkrausphotos,2026-04-02T02:01:42.000Z,,309,7600,56000,1156610,https://x.com/johnkrausphotos/status/2039523638743794039
367,elvis,@omarsar0,2026-04-01T15:18:04.000Z,"Most devs think that adding more agents to a planning system should help.

The math says otherwise.

New theoretical work from MIT proves fundamental limits on what multi-agent LLM architectures can achieve.

The work models LLM multi-agent planning as finite acyclic decision",17,27,129,10450,https://x.com/omarsar0/status/2039361664374739136
368,Daniel San,@dani_avila7,2026-04-02T03:15:02.000Z,"Claude Code Templates crossed 24K stars on GitHub! 

CLI + component browser platform

fully open source with 60+ contributors

The open source community keeps showing up

Repo: 
https://
github.com/davila7/claude
-code-templates
…",2,5,20,1976,https://x.com/dani_avila7/status/2039542094239236106
369,Aran Komatsuzaki,@arankomatsuzaki,2026-04-02T03:11:27.000Z,"Collinear presents YC-Bench 

This benchmark evaluates agent capability to run a simulated startup over a one-year horizon spanning hundreds of turns.",1,9,66,7072,https://x.com/arankomatsuzaki/status/2039541189968626047
370,Aran Komatsuzaki,@arankomatsuzaki,2026-04-02T03:11:27.000Z,"proj: 
https://
collinear-ai.github.io/yc-bench/
abs: 
https://
arxiv.org/abs/2604.01212
repo: 
https://
github.com/collinear-ai/y
c-bench
…",,,7,2625,https://x.com/arankomatsuzaki/status/2039541193105981600
371,Joshua Xu,@joshua_xu_,2026-04-02T00:56:39.000Z,"Seedance 2.0 with your avatar is coming to HeyGen in 3 hours

not an April Fools joke. we merging this PR

brb dinner",15,14,136,11428,https://x.com/joshua_xu_/status/2039507267226325326
372,Bin Liu,@liu8in,2026-04-02T02:40:11.000Z,,,,,314,https://x.com/liu8in/status/2039533323090026846
373,Brad Groux,@BradGroux,2026-04-02T02:37:02.000Z,"I just sponsored OpenClaw on GitHub, and you can too! If OpenClaw has helped you, please consider sponsoring. Every dollar goes to the foundation. Claw is love, Claw is life!",4,6,55,2164,https://x.com/BradGroux/status/2039532528625692858
374,jietang,@jietang,2026-04-02T02:35:15.000Z,more smart glm-5v. welcome to give it a try,10,6,154,8610,https://x.com/jietang/status/2039532080682688913
375,Peter Yang,@petergyang,2026-04-01T14:30:04.000Z,"Here's my new tutorial on how to build a mobile app from scratch in 16 minutes with Claude Code, 
@pencildev
, and 
@expo
:

1. Define requirements with Claude
2. Create beautiful designs with Pencil
3. Build the app with Claude Code and Expo

Watch it to build a mobile fitness app",7,26,222,29127,https://x.com/petergyang/status/2039349582707249251
376,elvis,@omarsar0,2026-04-01T14:28:05.000Z,"// Unified Inference and Training Framework for Agent Memory //

Most memory-augmented agents are built with duct tape—one system for storage, another for retrieval, a third for training.

New research introduces a unified framework that treats agent memory as a first-class,",8,28,117,9304,https://x.com/omarsar0/status/2039349083039817984
377,Matthew Berman,@MatthewBerman,2026-04-02T01:59:07.000Z,Vibe coding makes test coverage feel less sufficient.,29,2,32,4836,https://x.com/MatthewBerman/status/2039522987758759941
378,terminally onλine εngineer,@tekbog,2026-04-01T13:53:41.000Z,"tied of infrastructure being a joke?

clanker cloud beta available now",26,35,153,31322,https://x.com/tekbog/status/2039340425090384104
379,Z.ai,@Zai_org,2026-04-01T15:55:41.000Z,"Introducing GLM-5V-Turbo: Vision Coding Model

- Native Multimodal Coding: Natively understands multimodal inputs including images, videos, design drafts, and document layouts.
- Balanced Visual and Programming Capabilities: Achieves leading performance across core benchmarks for",211,838,5100,1464655,https://x.com/Zai_org/status/2039371126984360085
380,Ruth Heasman,@ruthheasman,2026-04-01T15:37:39.000Z,"I’m featured in this article and will be speaking with 
@dee_bosa
 about vibe coding on 
@Replit
 tomorrow at 3pm EST. 

Column: Apple's crackdown on AI apps puts it on the wrong side of history",2,6,13,4259,https://x.com/ruthheasman/status/2039366590886514773
381,Greg Richardson,@ggrdson,2026-04-01T15:12:46.000Z,"Introducing 
http://
supabase.sh: Supabase docs over SSH

Give your agents direct bash access to 
@supabase
 docs so that they can explore them the same way they do with code",4,26,106,9644,https://x.com/ggrdson/status/2039360326882484389
382,AI Leaks and News,@AILeaksAndNews,2026-04-01T20:04:02.000Z,"Clanker Cloud has been released in beta

Clanker Cloud is an app to deploy your code anywhere - on any cloud provider - reliably without having to deal with YAML or any complicated tools

A powerful new tool from 
@tekbog
 and 
@basedjensen",,5,11,1931,https://x.com/AILeaksAndNews/status/2039433626572542436
383,Tyler Shukert,@dshukertjr,2026-04-02T00:41:24.000Z,"Supabase has hit 100,000 GitHub stars today!

This is all thanks to everyone in the community!",,3,24,772,https://x.com/dshukertjr/status/2039503428595126664
384,Lenny Rachitsky,@lennysan,2026-04-02T00:22:57.000Z,"My top takeaways from 
@clairevo
 on all things 

1. Install OpenClaw on a separate computer, not your main machine. Use an old laptop or buy a Mac Mini ($500-$600). Create a dedicated Gmail account and local admin account for your agent. Think of it like hiring an employee—you",71,100,945,109925,https://x.com/lennysan/status/2039498785693540534
385,Lenny Rachitsky,@lennysan,2026-04-02T00:28:31.000Z,"Don't miss our full chat 
https://
youtube.com/watch?v=DIa0MY
JzM5I
…

Also available on: 
• Spotify: 
https://
open.spotify.com/episode/1OkEtD
oje5m4j7qRuL32dq
…
• Apple: 
https://
podcasts.apple.com/us/podcast/fro
m-skeptic-to-true-believer-how-openclaw-changed/id1627920305?i=1000758037099
…",,3,22,6518,https://x.com/lennysan/status/2039500186901512305
386,hardmaru,@hardmaru,2026-04-02T00:22:11.000Z,Solving the Trolley Problem,15,45,387,24984,https://x.com/hardmaru/status/2039498593338560539
387,Daniel San,@dani_avila7,2026-04-02T00:08:51.000Z,"Claude Code 2.1.90 just dropped with a new /powerup command

Run it and you get interactive lessons that teach you how to use Claude Code right inside the tool.

It's solid and has a lot of potential for learning directly in the terminal. Curious how the UI will look in VSCode",43,140,1200,144478,https://x.com/dani_avila7/status/2039495239019204840
388,Matthew Berman,@MatthewBerman,2026-04-02T00:08:10.000Z,Open sourceeeeeee,4,4,114,11541,https://x.com/MatthewBerman/status/2039495068260897057
389,Every,@every,2026-03-27T15:33:42.000Z,"We're live from Brooklyn. Q2 Demo Day is happening now—first public demo of Plus One, plus updates across 
@CoraComputer
, 
@usemonologue
, Proof, 
@SparkleApp
, and 
@TrySpiral
.",,7,24,2382,https://x.com/every/status/2037553658993225743
390,Matthew Berman,@MatthewBerman,2026-04-01T16:43:03.000Z,"Wait so Anthropic made Claude Code actually open source? 
https://
github.com/anthropics/cla
ude-code
…",81,36,459,141970,https://x.com/MatthewBerman/status/2039383050187153888
391,Kieran Klaassen,@kieranklaassen,2026-04-02T00:03:50.000Z,nice one,,,1,173,https://x.com/kieranklaassen/status/2039493974067745180
392,Katie Parrott,@kplikethebird,2026-04-01T14:49:08.000Z,Some personal news,3,2,16,1492,https://x.com/kplikethebird/status/2039354380764217425
393,tobi lutke,@tobi,2026-04-01T23:15:31.000Z,Remember that these $50b go somewhere. What people do with money is that they invest it into making more money by the same means. Meaning that fraud industrial complex in California alone is flush with 50b to invest into causing more fraud. If you want to know why things are so,46,144,1700,142147,https://x.com/tobi/status/2039481815795376334
394,Paul Never,@PaulNeverovsky,2026-04-01T10:25:37.000Z,"Anthropic just leaked a new Claude app design, and it’s crazy good",96,197,4300,374512,https://x.com/PaulNeverovsky/status/2039288063973540249
395,Matthew Prince,@eastdakota,2026-04-01T23:58:41.000Z,Hello New York!,6,,78,4393,https://x.com/eastdakota/status/2039492681793941925
396,Michele Catasta,@pirroh,2026-04-01T21:33:30.000Z,"Garry is joining Replit as our most Distinguished Engineer. Together, we will bring gstack to the next billion software creators.

100k lines of code a day will be the new normal.",68,45,1300,98988,https://x.com/pirroh/status/2039456142104154193
397,zade ⠕,@okayzade,2026-04-01T18:26:12.000Z,what's going on here,4,3,43,7629,https://x.com/okayzade/status/2039409006016643182
398,Kieran Klaassen,@kieranklaassen,2026-04-01T23:49:43.000Z,"Look mama, 
@CoraComputer
 has an iOS app with Push. Also the great 
@joemasilotti
 is helping me because I'm not as good as he is! Love him and his RubyNative

DM me if you want alpha access",5,2,28,2510,https://x.com/kieranklaassen/status/2039490423853625786
399,Jerry Liu,@jerryjliu0,2026-04-01T23:29:06.000Z,"We're excited to sponsor FutureLaw Week 2026 by 
@StanfordLaw
 + 
@CodeXStanford
 

This includes the following: 
 Agentic AI & Law Bootcamp
 LLM x Law Hackathon
 UN AI for Good
 FutureLaw Conference

AI agents are helping to automate operation-heavy work in a lot of",2,,6,1736,https://x.com/jerryjliu0/status/2039485234107068606
400,Peter Yang,@petergyang,2026-04-01T23:29:01.000Z,Oh dear,15,,34,15400,https://x.com/petergyang/status/2039485214532190359
401,Forward Future,@ForwardFuture,2026-04-01T22:45:08.000Z,"“We’re going to see an explosion of agents.”


@Benioff
 CEO & Founder 
@salesforce
 says both humans and agents will have a role in the companies of the future.

“Agents can service customers, sell, qualify leads, market. They can have conversations.”

“Because they’re built on",2,9,27,4401,https://x.com/ForwardFuture/status/2039474168962383940
402,Justine Moore,@venturetwins,2026-04-01T19:30:51.000Z,"It's kind of wild how often you can get an agent to do something that it INSISTS it can't by just saying ""I don't care, figure it out""",26,15,120,12803,https://x.com/venturetwins/status/2039425275734487250
403,Daniel San,@dani_avila7,2026-04-01T23:25:32.000Z,The kind of reverse psychology that works on toddlers.,,,1,133,https://x.com/dani_avila7/status/2039484337981133180
404,@jason,@jason,2026-04-01T23:13:44.000Z,Legit,21,44,693,64832,https://x.com/Jason/status/2039481365943464362
405,OpenClaw,@openclaw,2026-04-01T18:28:37.000Z,"OpenClaw 2026.4.1 

 GLM 5.1 + failover that doesn't loop
 AWS Bedrock Guardrails
 /tasks — your agent keeps receipts
 Cron per-job tool allowlists
 40+ stability & exec fixes

We're renaming to ClankerBot. This is not a joke. Okay it is.",185,225,1600,229342,https://x.com/openclaw/status/2039409616950542351
406,James Higa,@jameshiga,2026-04-01T22:49:19.000Z,"Thank you for the kind words. Thanks to everyone for bring the energy and the passion. 
@davemorin
 
@steipete",1,7,12,2583,https://x.com/jameshiga/status/2039475221204537367
407,Andrew Carr,@andrew_n_carr,2026-04-01T23:08:58.000Z,TOPReward is all you need,,,2,526,https://x.com/andrew_n_carr/status/2039480167991808311
408,elvis,@omarsar0,2026-04-01T14:05:18.000Z,"Universal CLAUDE.md

Claims to cut Claude output tokens by 63%!

Drop-in. No code changes.

CLAUDE.md is one of the best ways to steer Claude Code. Not surprised to see the efficiency reported here.


https://
github.com/drona23/claude
-token-efficient
…",18,81,661,71677,https://x.com/omarsar0/status/2039343351187554490
409,João Tomé,@emot,2026-04-01T16:18:20.000Z,"this is soooo cooolll (
http://
ThisWeekinNET.com episode about it coming soon).",,1,13,5403,https://x.com/emot/status/2039376827626516701
410,Daniel San,@dani_avila7,2026-04-01T22:14:28.000Z,"Tip #37 of 100 on Claude Code... save this one!

When you need to find something in the Claude docs

go here:

https://
code.claude.com/docs/en/claude
_code_docs_map
…

Add .md to the end of the URL, It renders as markdown, paste it into Claude Code, then ask your question

Claude gets the full docs map loaded in",7,15,133,8000,https://x.com/dani_avila7/status/2039466452957417581
411,Justine Moore,@venturetwins,2026-04-01T22:04:06.000Z,I love America,53,58,1100,42059,https://x.com/venturetwins/status/2039463845362868481
412,Peter Yang,@petergyang,2026-04-01T22:00:53.000Z,Me and my OpenClaw are ready for Disneyland Shanghai,2,1,7,18388,https://x.com/petergyang/status/2039463035992191283
413,Andrew Carr,@andrew_n_carr,2026-04-01T21:32:51.000Z,world space translations for a cycler going down hill,,,7,1133,https://x.com/andrew_n_carr/status/2039455981361562052
414,Factory,@FactoryAI,2026-04-01T21:02:16.000Z,"After months of research we identified a critical gap in developer tooling. Today we're fixing that.

We are open sourcing Cursed Plugins: a suite of tools to deliver candid, expert reviews your code (and your peers), assess the architectural harmony of your codebase, generate",18,35,294,27964,https://x.com/FactoryAI/status/2039448281844170912
415,Anthony Accomazzo,@accomazzo,2026-04-01T18:32:25.000Z,"We just made some big updates to Notion Workers' sync!

There has never been a better platform for building a fast, robust sync. Full-stop.

With our SDK, sync data from any API into Notion dbs. Notion handles scheduling, observability, rate limiting, and your db:",3,8,44,15020,https://x.com/accomazzo/status/2039410573796925500
416,Andrew Carr,@andrew_n_carr,2026-04-01T20:53:24.000Z,"markerless, single camera, high fidelity hand capture v4 coming soon ;)",1,3,30,4703,https://x.com/andrew_n_carr/status/2039446052278005970
417,Replit ⠕,@Replit,2026-04-01T17:06:00.000Z,"Add in-app purchases with Replit × 
@RevenueCat
 

- Build a mobile app on Replit
- Add payments instantly
- Publish directly onto the App Store

Try out RevenueCat on Replit today!  

Not an April fool's joke :)",14,25,153,18842,https://x.com/Replit/status/2039388822920900929
418,mhp guy,@Chris_Koerner,2026-04-01T20:01:39.000Z,"Saturday was insane. My wife and I hosted a kids' farmers market with 100 booths.

It was incredible, but we needed an app for the judges to score the winners across several age groups and criteria.

I vibe coded it on Replit in 3-4 prompts and it worked perfectly.",2,2,11,4259,https://x.com/Chris_Koerner/status/2039433027256775058
419,Pokee AI,@Pokee_AI,2026-04-01T20:06:54.000Z,"An exciting update for the Pokee AI Hackathon on 4/4:

We’re thrilled to have 
@Replit
 joining as an event partner, with the opportunity to win Replit credits! 

Alongside Replit, we are pleased to additionally announce Innovation & Tech Today as an event partner, where hackathon",6,9,29,10349,https://x.com/Pokee_AI/status/2039434349528174800
420,Lenny Rachitsky,@lennysan,2026-04-01T20:13:13.000Z,This thread is what PMF looks like,7,10,218,114389,https://x.com/lennysan/status/2039435939806945697
421,rita kozlov,@ritakozlov,2026-04-01T16:14:31.000Z,"bet cloudflare launching a wordpress successor wasn't on your 2026 bingo card

but! it's wild how much (40%!!!) of the web is still wordpress. we decided it was time for a makeover. 

so... enter emdash — familiar look and feel, open-source (MIT), built on typescript + astro",124,208,2000,179139,https://x.com/ritakozlov/status/2039375867051217313
422,stochasm,@stochasticchasm,2026-04-01T15:50:14.000Z,the dream is taking flight! what an experience seeing this come together,16,12,137,9169,https://x.com/stochasticchasm/status/2039369756294385935
423,Andrew Carr,@andrew_n_carr,2026-04-01T19:54:25.000Z,"all of the april fools jokes about joining deepseek give ""jk, lol, .... unless?"" energy",1,,9,1064,https://x.com/andrew_n_carr/status/2039431207386243319
424,Lenny Rachitsky,@lennysan,2026-04-01T19:49:41.000Z,Glimpse into the future (?),17,3,65,31848,https://x.com/lennysan/status/2039430018976321929
425,Amjad Masad,@amasad,2026-04-01T19:48:40.000Z,Agent 4 made Replit into an OS of sorts. You can endlessly customize the platform with skills.,32,4,170,19831,https://x.com/amasad/status/2039429759344730549
426,Ruchi Sanghvi,@rsanghvi,2026-04-01T19:40:28.000Z,"It was fun hosting 
@amasad
 and 
@HayaOdeh
 from 
@Replit
 at 
@southpkcommons
 yesterday.

They're an incredible team. 

They care deeply about proactivity, always looking for what’s not working even when things are going well.",2,10,32,5251,https://x.com/rsanghvi/status/2039427697290444910
427,Dane Knecht,@dok2001,2026-04-01T16:12:10.000Z,"Every WordPress plugin you install is a blind trust exercise.

Full database access. Full filesystem access. No isolation. Hope for the best.

EmDash plugins can only do what they declare upfront. Sandboxed. Scoped. Auditable.

96% of WordPress security issues come from plugins.",14,20,326,26971,https://x.com/dok2001/status/2039375276346384832
428,Dane Knecht,@dok2001,2026-04-01T16:12:09.000Z,"Announcing: EmDash, the WordPress spiritual successor built for the modern web.

TypeScript. Serverless. MIT licensed. x402 for agent-era monetization. MCP server built in. Deploy to Cloudflare or anywhere Node.js runs.

Imports your existing WordPress site in minutes.

npm",176,475,2600,454390,https://x.com/dok2001/status/2039375273758490691
429,Ben Tossell,@bentossell,2026-04-01T19:25:14.000Z,"the ui/ux on 
@droid
 goes pretty hard these days",16,7,107,9833,https://x.com/bentossell/status/2039423862102761939
430,Lenny Rachitsky,@lennysan,2026-04-01T18:55:49.000Z,"I'm so excited to be partnering with 
@WorkOS
 for the upcoming season of Lenny's Podcast.

Instead of rotating sponsors every episode, I'm simplifying: one presenting sponsor for the full quarter (first up, 
@WorkOS
), and a mid-roll supporting sponsor (shoutout 
@TrustVanta
).",14,6,151,14575,https://x.com/lennysan/status/2039416459320086587
431,Lenny Rachitsky,@lennysan,2026-04-01T18:59:17.000Z,"BTW, 
@grinich
 is very tall. I had to stand closer to the camera to not look tiny.",1,1,7,2783,https://x.com/lennysan/status/2039417332754432407
432,Bin Liu,@liu8in,2026-04-01T18:55:44.000Z,thanks to CC - our spinner words finally got people spinning,2,,7,220,https://x.com/liu8in/status/2039416440567329180
433,Bin Liu,@liu8in,2026-04-01T18:55:45.000Z,"@annietma
 built it and translated it into all languages - and they are equally hilarious in Chinese at least",,,,30,https://x.com/liu8in/status/2039416443125842026
