#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
168,Google Maps,@googlemaps,2026-04-06T22:20:38.000Z,"We’ve combined the real-world understanding of Google Maps with our most capable Gemini models to fundamentally change how you explore. 

From finding the perfect cozy vibe for date night to the best way to get there, Maps does the heavy lifting so you don’t have to. Ask Maps",26,48,271,71763,https://x.com/googlemaps/status/2041279946237296962
169,Seán Ó hÉigeartaigh,@S_OhEigeartaigh,2026-04-07T13:11:18.000Z,"I try not to comment on non-AI politics as much as I can, but ""a whole civilization will die tonight"" is deeply, historically awful, and shouldn't just be dismissed as brinkmanship rhetoric. No leader of a modern, civilised nation, should threaten such a thing, and if it happens",10,44,514,29856,https://x.com/S_OhEigeartaigh/status/2041504086911000985
170,pash,@pashmerepat,2026-04-07T19:13:25.000Z,"Just switched my lobstar to use codex instead of claude.

openclaw models auth login --provider openai-codex --set-default",36,63,377,71446,https://x.com/pashmerepat/status/2041595218462662694
171,Kevin Weil,@kevinweil,2026-04-07T19:01:00.000Z,"Btw: 
@hemal
 built this as a simple skill in a few hours, since Prism is powered by Codex. More to come.

And if you love the idea of building AI-native products to accelerate science, we're hiring a lead designer for Prism: apply here! 
https://
jobs.ashbyhq.com/openai/7e265ae
e-6842-4fc1-bf28-1df3ea4ee013
…",5,7,116,18144,https://x.com/kevinweil/status/2041592093718749659
172,Google Cloud Tech,@GoogleCloudTech,2026-04-07T17:09:36.000Z,"340,000,000 rows of data. CPU: 60 seconds.  

NVIDIA GPU: 100 ms. 

Tune in to this week’s livestream to see how we’re bringing gaming-level speed to everyday data science workflows.",5,14,95,15050,https://x.com/GoogleCloudTech/status/2041564059439333810
173,The Linux Foundation,@linuxfoundation,2026-04-07T18:11:50.000Z,"The Linux Foundation is proud to partner with Anthropic to reduce the security burden on open source software maintainers. Together, we are putting powerful AI cybersecurity capabilities directly into the hands of those who secure the infrastructure the world runs on.",88,425,4100,241468,https://x.com/linuxfoundation/status/2041579717435015321
174,GoogleTrends,@GoogleTrends,2026-04-07T18:51:17.000Z,"Move over, sage green! 2026 wedding colors are shifting from earthy and muted to bold and bright! Search interest in chartreuse is at an all-time high, and chartreuse and burgundy are the top-trending wedding colors searched in the past month.",,,5,2497,https://x.com/GoogleTrends/status/2041589649165185143
175,Anthropic,@AnthropicAI,2026-04-07T18:06:34.000Z,"Introducing Project Glasswing: an urgent initiative to help secure the world’s most critical software.

It’s powered by our newest frontier model, Claude Mythos Preview, which can find software vulnerabilities better than all but the most skilled humans.",1800,10000,42000,29368246,https://x.com/AnthropicAI/status/2041578392852517128
176,Anthropic,@AnthropicAI,2026-04-07T18:06:39.000Z,"You can read a detailed technical report on the software vulnerabilities and exploits discovered by Claude Mythos Preview here: 
https://
red.anthropic.com/2026/mythos-pr
eview
…",41,228,1700,603234,https://x.com/AnthropicAI/status/2041578416487489601
177,Anthropic,@AnthropicAI,2026-04-07T18:15:37.000Z,"The Claude Mythos Preview system card is available here: 
https://
anthropic.com/claude-mythos-
preview-system-card
…",84,397,2300,1299789,https://x.com/AnthropicAI/status/2041580670774923517
178,Dario Amodei,@DarioAmodei,2026-04-07T18:14:17.000Z,I’m proud that so many of the world’s leading companies have joined us for Project Glasswing to confront the cyber threat posed by increasingly capable AI systems head-on.,365,733,11000,723934,https://x.com/DarioAmodei/status/2041580334693720511
179,Dario Amodei,@DarioAmodei,2026-04-07T18:14:18.000Z,"The dangers of getting this wrong are obvious, but if we get it right, there is a real opportunity to create a fundamentally more secure internet and world than we had before the advent of AI-powered cyber capabilities.",22,66,975,68388,https://x.com/DarioAmodei/status/2041580341794615631
180,Dario Amodei,@DarioAmodei,2026-04-07T18:14:19.000Z,"Cyber is the first clear and present danger from frontier AI models, but it won’t be the last. If we are able to collectively rise to the challenge and confront this risk, it could serve as a blueprint for addressing the even more difficult challenges that lie ahead of us.",27,44,805,50559,https://x.com/DarioAmodei/status/2041580343472337145
181,Alex Albert,@alexalbert__,2026-04-07T18:12:42.000Z,"We released Claude Opus 4.6 just two months ago. Today we're sharing some info on our new model, Claude Mythos Preview.",861,2100,17000,2877221,https://x.com/alexalbert__/status/2041579938537775160
182,Alex Albert,@alexalbert__,2026-04-07T18:12:45.000Z,Mythos Preview is currently available to our launch partners in Project Glasswing. Learn more about the model and the project here:,62,139,1500,367409,https://x.com/alexalbert__/status/2041579950332113155
183,Alex Albert,@alexalbert__,2026-04-07T18:07:57.000Z,Glasswing is possibly the most consequential event in the AI industry I've seen up close since joining Anthropic almost 3 years ago. It feels like we're at a turning point in history.,137,166,3100,344334,https://x.com/alexalbert__/status/2041578743769280811
184,Kevin Weil,@kevinweil,2026-04-07T17:48:19.000Z,"New in Prism today: Paper Review, an AI workflow for reviewing technical and scientific papers. 

This is the opposite of AI slop: we're using AI to improve scientific rigor, correctness, and reproducibility.",56,102,816,207894,https://x.com/kevinweil/status/2041573799775367525
185,Kevin Weil,@kevinweil,2026-04-07T17:48:19.000Z,"Paper Review is built to act more like a careful technical reviewer than a grammar checker. It looks for issues in math, derivations, notation, units, structure, and whether a paper’s claims are actually supported by the results. It also catches inconsistencies across sections,",2,8,83,7660,https://x.com/kevinweil/status/2041573802212303053
186,Kevin Weil,@kevinweil,2026-04-07T17:48:20.000Z,"Try it out at 
http://
prism.openai.com today and let me know what you think!",1,6,58,5653,https://x.com/kevinweil/status/2041573804145799346
187,Google DeepMind,@GoogleDeepMind,2026-04-02T16:03:21.000Z,"Meet Gemma 4: our new family of open models you can run on your own hardware.

Built for advanced reasoning and agentic workflows, we’re releasing them under an Apache 2.0 license. Here’s what’s new",361,1800,8700,3820268,https://x.com/GoogleDeepMind/status/2039735446628925907
188,Evan Morikawa,@E0M,2026-04-07T15:04:59.000Z,The guy who invented VLAs doesn’t use VLAs,3,11,111,19570,https://x.com/E0M/status/2041532697517175093
189,Sundar Pichai,@sundarpichai,2026-04-07T17:14:53.000Z,"T
A
B
S

I
N

C
H
R
O
M
E",438,505,9500,1087293,https://x.com/sundarpichai/status/2041565389336014864
190,Google,@Google,2026-04-07T17:12:53.000Z,"Too many 
@GoogleChrome
 tabs open? Try vertical tabs, rolling out now. 

Just right-click any Chrome window and select “Show Tabs Vertically” to move your tabs to the side of the browser window, making it easier to read page titles and manage tab groups.",411,972,5300,1906668,https://x.com/Google/status/2041564884098240833
191,Google,@Google,2026-04-07T17:12:53.000Z,"We’re also introducing immersive reading mode, a new full-page interface for deep focus. Right-click on any page and select “Open in Reading Mode” to remove visual distractions so you can focus on the text.",8,24,533,81260,https://x.com/Google/status/2041564885515935810
192,Google AI Developers,@googleaidevs,2026-03-31T16:16:15.000Z,"Introducing Veo 3.1 Lite, now available via the Gemini API and 
@GoogleAIStudio
. Veo 3.1 Lite supports both Text-to-Video and Image-to-Video, and is less than half the cost of Veo 3.1 Fast.",56,148,856,147276,https://x.com/googleaidevs/status/2039013918312689694
193,Google AI Developers,@googleaidevs,2026-03-31T16:16:16.000Z,Learn more ↓,2,7,43,22152,https://x.com/googleaidevs/status/2039013919994638687
194,Google AI Developers,@googleaidevs,2026-04-07T17:12:41.000Z,"As promised, reduced pricing for Veo 3.1 Fast is here ↓",3,4,12,7788,https://x.com/googleaidevs/status/2041564835662475441
195,Google Gemma,@googlegemma,2026-04-06T20:45:39.000Z,"Gemma 4 can run on phones without an internet connection! 

It can perform local agentic tasks, such as logging and analyzing trends. When connected, it can also make API calls.

Want to try it yourself? Get the Google AI Edge App on iOS or Android. ( Sound on for the demo!)",290,1100,8300,686922,https://x.com/googlegemma/status/2041256042882105666
196,Google for Developers,@googledevs,2026-04-07T17:00:00.000Z,"A new PyTorch-native backend is coming to unlock the power of Google TPUs:

 Run existing PyTorch with minimal code changes.
 Get a 50-100%+ performance boost with Fused Eager mode.

Read the engineering deep dive here: 
https://
goo.gle/4vbTQQl

#TorchTPU #PyTorch #MLOps #AI",11,102,717,36631,https://x.com/googledevs/status/2041561643260211334
197,Romain Huet,@romainhuet,2026-04-07T16:49:19.000Z,"Really loved this conversation with 
@ashebytes
.

Ashe is one of the most original and creative builders in the community.

We talked about building in public, relational intelligence, second brains, and how you can just build things with Codex.

Full episode out later this week!",14,10,175,34890,https://x.com/romainhuet/status/2041558953554014494
198,Substrate,@substrate,2026-04-07T15:35:14.000Z,"Over the past few months, we have integrated 
@googledeepmind
's AlphaEvolve into our computational lithography. Enabled by AlphaEvolve's algorithmic leaps, we are now printing complex patterns in a single exposure that would otherwise require multiple.",9,105,644,190629,https://x.com/substrate/status/2041540310560551199
199,Google,@Google,2026-04-07T16:00:41.000Z,"Your inbox is your business. Gemini in 
@gmail
 helps you without holding onto your data or using your personal emails to train our foundational AI models. Gmail VP 
@blakebarnes
 explains how",30,42,241,65007,https://x.com/Google/status/2041546713001861185
200,Google for Startups,@GoogleStartups,2026-04-07T16:00:01.000Z,"The gap between demo and deployment is architecture. 
Here’s the stack that turns a chatbot into an agent:
 Reasoning Engine plans multi step workflows
 Function Calling triggers real APIs
 Grounding anchors to enterprise data

Which layer are you building next?",,6,18,1006,https://x.com/GoogleStartups/status/2041546546957754450
201,John Collison,@collision,2026-04-07T13:24:00.000Z,".
@sundarpichai
 joined 
@eladgil
 and me in the Cheeky Pint pub. I was excited to get into Google in 2026: how AGI-pilled Google is, compute bottlenecks, fast AI products, $180b capex, the intelligence overhang at enterprises, and deciding capital allocation at a company overflowing",54,145,793,232876,https://x.com/collision/status/2041507283000295542
202,Philipp Schmid,@_philschmid,2026-04-07T15:03:38.000Z,"Gemma 4 is now available in the Gemini API and Google AI Studio. Use `gemma-4-26b-a4b-it` and `gemma-4-31b-it` with the same `google-genai` sdk as Gemini.

 Text generation with generate_content .
 System instruction + Function Calling example.
 Image understanding example.",12,21,267,15074,https://x.com/_philschmid/status/2041532358969446596
203,Philipp Schmid,@_philschmid,2026-04-07T15:03:39.000Z,,1,1,9,1914,https://x.com/_philschmid/status/2041532361330819500
204,Stitch by Google,@stitchbygoogle,2026-03-31T17:01:26.000Z,"We are completely humbled by the amazing response to our launch last week!  Now, we want to help you get the absolute best results from Stitch.

In this new video, David East walks you through how to consistently get premium results.

We also launched a new prompt enhancer",56,329,3400,683153,https://x.com/stitchbygoogle/status/2039025289653846256
205,jason liu,@jxnlco,2026-04-06T20:17:06.000Z,"Codex for open source update!

Some of the main projects we’ve supported:

- Linux
- React
- Node.js
- Rust
- Python / CPython
- Kubernetes
- Flutter
- Electron
- Ollama
- Dify
- Transformers
- LangChain
- yt-dlp
- OpenCV
- Home Assistant
- Storybook
- Astro
- vLLM
- SGLang
-",51,50,716,129124,https://x.com/jxnlco/status/2041248856311255180
206,Andrew Ambrosino,@ajambrosino,2026-04-06T23:35:57.000Z,"all of the things I've been doing today, fully in the Codex app:

- wrote code
- tested the code in a browser
- cleaned up a few hundred linear issues
- triaged sentry
- created a slack update on a 15 project initiative, pulled from real sources (slack threads, notion, linear,",20,14,283,31656,https://x.com/ajambrosino/status/2041298896765465061
207,Mehtaab Sawhney,@mehtaab_sawhney,2026-04-07T03:15:58.000Z,"In a beautiful recent paper, Vishesh Jain and Clayton Mizgerd used GPT-5.4 Pro to prove a striking result in the theory of Markov chains: 
https://
arxiv.org/pdf/2604.03937

They study the adjacent transposition Markov chain on the symmetric group. A conjecture of Fill, recently settled by",5,46,247,29879,https://x.com/mehtaab_sawhney/status/2041354267286737243
208,Thariq,@trq212,2026-04-07T04:58:57.000Z,"Excited to talk to you tomorrow @ 12pm PT.

Adam will be showing off a demo of a new feature we haven't released yet!",68,54,834,86255,https://x.com/trq212/status/2041380183295590471
209,Anthony Morris ツ,@amorriscode,2026-04-07T02:51:41.000Z,Don't be afraid of Code if you're not a developer. It's for anyone who wants to build.,12,1,55,4980,https://x.com/amorriscode/status/2041348154445136147
210,Jerry Tworek,@MillionInt,2026-04-07T02:43:48.000Z,Follow long term and short term goals at the same time,4,5,127,10775,https://x.com/MillionInt/status/2041346172145852636
211,Tomek Korbak,@tomekkorbak,2026-04-06T17:14:54.000Z,OpenAI is spinning up an AI safety research fellowship program similar to MATS or Anthropic Fellows. People should apply!,2,23,454,73428,https://x.com/tomekkorbak/status/2041203003756368347
212,roon,@tszzl,2026-04-06T21:23:28.000Z,"the alignment team continues to exist and is one of the largest and most compute rich research programs at OpenAI (i am on it, I should know). specific teams dissolving usually has more to do with people than functions

relatively new blog:

http://
alignment.openai.com",76,60,1100,194690,https://x.com/tszzl/status/2041265558054965534
213,ChatGPT,@ChatGPTapp,2026-04-07T01:43:16.000Z,Millions of chats,52,27,511,55134,https://x.com/ChatGPTapp/status/2041330936592454018
214,Anthropic,@AnthropicAI,2026-04-06T22:03:14.000Z,"Our run-rate revenue has surpassed $30 billion, up from $9 billion at the end of 2025, as demand for Claude continues to accelerate. This partnership gives us the compute to keep pace.

Read more:",295,1300,7800,5934759,https://x.com/AnthropicAI/status/2041275563466502560
215,Google for Developers,@googledevs,2026-04-07T01:00:00.000Z,"Build production-ready apps in 
@GoogleAIStudio
  

Three things to know about this major update:

 Full stack NPM package support
 Secure API key and secret management
 
@Antigravity
 coding agent for complex multi-file edits",7,30,184,14014,https://x.com/googledevs/status/2041320050414493971
216,Google for Developers,@googledevs,2026-04-07T01:00:01.000Z,Learn more:,1,1,16,4969,https://x.com/googledevs/status/2041320055326077158
217,Sundar Pichai,@sundarpichai,2026-04-06T23:22:48.000Z,"Most I’ve ever talked about latency budgets in a pub thanks for having me 
@collision
 and 
@eladgil
 :) Cheeky Pint out tomorrow!",77,171,2300,178688,https://x.com/sundarpichai/status/2041295590827663420
218,gabriel,@gabriel1,2025-11-26T20:39:46.000Z,"if you are in high school or college, and you are hyper ambitious and don't know where to start, this podcast will explode your world view

most peoples outlet, including mine, was to study as much as possible which is obviously not the fastest path to something great",87,281,2700,535011,https://x.com/gabriel1/status/1993781749906858413
219,gabriel,@gabriel1,2026-04-06T23:04:02.000Z,,,,9,2097,https://x.com/gabriel1/status/2041290864304226554
220,Anthropic,@AnthropicAI,2026-04-06T22:03:13.000Z,"We've signed an agreement with Google and Broadcom for multiple gigawatts of next-generation TPU capacity, coming online starting in 2027, to train and serve frontier Claude models.",613,1800,20000,2921768,https://x.com/AnthropicAI/status/2041275561704931636
221,Logan Kilpatrick,@OfficialLoganK,2026-04-06T23:01:45.000Z,TPU’s are truly incredible,15,10,691,22078,https://x.com/OfficialLoganK/status/2041290293463375967
222,Andrew Mayne,@AndrewMayne,2026-04-06T22:37:16.000Z,"Amazing things are happening at 
@ZeroShotFund
 !!!!",3,3,25,4607,https://x.com/AndrewMayne/status/2041284128692453846
223,Justin Robert Young,@JustinRYoung,2026-04-06T22:12:49.000Z,"Zero Shot! Congrats 
@AndrewMayne
 and 
@amtrekker",,2,15,2431,https://x.com/JustinRYoung/status/2041277975954379264
224,OpenAI Newsroom,@OpenAINewsroom,2026-04-06T21:09:12.000Z,"""We announced the single largest raise in history, $122 billion, and at the core of that was the validation of our laser-focused strategy, which is on compute… It drives a flywheel - for every quantum of compute we get, we effectively get 3X in revenue.""",51,34,406,35563,https://x.com/OpenAINewsroom/status/2041261969051918581
225,Google for Developers,@googledevs,2026-04-06T21:00:01.000Z,"US users can now change their Google Account username.

If your platform uses Sign in with Google, or identifies users by email rather than subject ID, we’ve put together best practices to help you maintain a seamless user experience.

Read the full breakdown and",23,50,374,36064,https://x.com/googledevs/status/2041259654613725685
226,Thariq,@trq212,2026-04-06T20:30:06.000Z,"I want to do a few more of these calls.  

If your MAX 20x plan ran out of tokens unexpectedly early and you're willing to screenshare and run some prompts through Claude Code please comment.

Trying to figure out how we can improve /usage to give more info.",389,99,1800,554759,https://x.com/trq212/status/2041252127943877068
227,Kamyar Ghasemipour,@coolboi95,2026-04-06T19:10:55.000Z,"0 robot data.

Less than 2hrs of human data. Model opens its eyes and suddenly sees it’s become a robot.",7,25,279,43501,https://x.com/coolboi95/status/2041232201191469550
228,Generalist,@GeneralistAI,2026-04-06T18:59:46.000Z,"This is GEN-1 putting paper bills into a wallet.

Paper has always been deceptively hard for robots.

Thin, deformable, and unforgiving—it bends, folds, and slips.

Not precise, you miss. Too much force, you crumple.

Easy for humans. But for robots, it’s a full-stack challenge.",38,160,746,210423,https://x.com/GeneralistAI/status/2041229392861618313
229,Google for Developers,@googledevs,2026-04-06T19:00:00.000Z,This new local model trained on Android development provides the best of both worlds: the privacy and cost-efficiency of on-device processing alongside state-of-the-art reasoning and tool-calling capabilities,9,28,127,14610,https://x.com/googledevs/status/2041229453959832026
230,Google AI Developers,@googleaidevs,2026-04-06T17:56:53.000Z,"High performance, lower cost. Gemini 3.1 Pro is now live in 
@augmentcode
's model picker for devs to use its advanced reasoning and debugging capabilities directly in their workspace, making large-scale codebase changes faster and more efficiently.",4,6,107,7994,https://x.com/googleaidevs/status/2041213569354604630
231,Flow by Google,@FlowbyGoogle,2026-04-06T17:56:00.000Z,"This week's #FlowSessions Artist Spotlight is Grand Prix Cannes Lions winner and Creative Director at MACH Studio, Rafael Merino!

 His film ""Curiosity,"" explores the peaks and valleys of the creative process, urging artists to push past fear to find the extraordinary.

 Flow",8,3,59,3525,https://x.com/FlowbyGoogle/status/2041213348243705935
232,Flow by Google,@FlowbyGoogle,2026-04-06T17:56:01.000Z,Watch the full film here:,1,1,4,2557,https://x.com/FlowbyGoogle/status/2041213349606879571
233,Google Antigravity,@antigravity,2026-04-06T17:51:45.000Z,Mission Report is out now! Catch up on everything new in Antigravity + Q&A!,188,67,646,65992,https://x.com/antigravity/status/2041212277202755826
234,Google Antigravity,@antigravity,2026-04-06T17:51:46.000Z,Digital Pet,3,6,55,21578,https://x.com/antigravity/status/2041212279954268544
235,Google Antigravity,@antigravity,2026-04-06T17:51:46.000Z,Productivity App,6,2,41,17468,https://x.com/antigravity/status/2041212283573899626
236,OpenAI Newsroom,@OpenAINewsroom,2026-04-06T17:29:52.000Z,"Today on the OpenAI Forum: 
@sama
, 
@jachiam0
, and 
@AdrienLE
 talk about building AI in the public interest 
https://
forum.openai.com/public/events/
virtual-event-sam-altman-on-building-the-future-of-ai-j0h1igxg1q
…",66,46,468,35161,https://x.com/OpenAINewsroom/status/2041206771470225554
237,OpenAI,@OpenAI,2026-04-06T17:12:57.000Z,"Introducing the OpenAI Safety Fellowship, a new program supporting independent research on AI safety and alignment—and the next generation of talent.",390,379,2600,893221,https://x.com/OpenAI/status/2041202511647019251
238,Google for Developers,@googledevs,2026-04-06T17:00:01.000Z,"Ready to build low-latency voice agents with Gemini 3.1 Flash Live? 

Chad Bailey from the 
@pipecat_ai
 team shows how to scaffold a bot with Pipecat CLI, configure Gemini 3, create resilient prompts, register tool calls, enable Google Search grounding, save reports to disk, and",5,26,161,16964,https://x.com/googledevs/status/2041199257512800425
239,OpenAI Newsroom,@OpenAINewsroom,2026-04-06T16:56:27.000Z,"Read the full ideas doc on the new Industrial Policy for the Intelligence Age: 
https://
openai.com/index/industri
al-policy-for-the-intelligence-age/
…",63,131,829,144330,https://x.com/OpenAINewsroom/status/2041198359420215453
240,Adrien Ecoffet,@AdrienLE,2026-04-06T16:00:23.000Z,Totally reasonable to be skeptical. For what it’s worth this was my first involvement in a policy project and my role was to lead a group of researchers who suggested many of these proposals and gave extensive feedback on all of them. I realize that at this stage these are just,5,9,59,31397,https://x.com/AdrienLE/status/2041184250322706766
241,Mike Allen,@mikeallen,2026-04-06T14:12:55.000Z,"I asked 
@sama
 why people should trust HIM to be at the forefront of AI's powers

""I think almost everybody involved in our industry feels the gravity of what we're doing ... We also think it's very important that no one person is making the decisions by themselves""",42,36,209,254951,https://x.com/mikeallen/status/2041157205060141076
242,Jason Wolfe,@w01fe,2026-04-06T16:47:28.000Z,"I appreciated a lot of the discussion in this episode of 
@TrajectoryAI
 
https://
podcasts.apple.com/us/podcast/the
-trajectory/id1739255954?i=1000759097077
… with 
@aza
 around incentives, the AI race, and need for coordinated action around the many ways AI may imminently reshape attention, attachment, power, and the social contract.",,2,6,288,https://x.com/w01fe/status/2041196101957816580
243,Adrien Ecoffet,@AdrienLE,2026-04-06T15:39:48.000Z,"Proud to have been part of this. We outline policy ideas for the transition to superintelligence, to build an open economy where everyone benefits and a society that is resilient to the risks. Progress is fast, and we must navigate these issues urgently.",167,116,560,177568,https://x.com/AdrienLE/status/2041179073167454689
244,Philipp Schmid,@_philschmid,2026-04-06T15:07:53.000Z,"Gemma 4 E2B on iPhone 17 Pro Max in AI Edge Gallery! Using skills to query wikipedia. 

App link below. 

[cr: 
@mweinbach
]",7,15,116,9227,https://x.com/_philschmid/status/2041171039598543064
245,Philipp Schmid,@_philschmid,2026-04-06T15:07:54.000Z,"App store: 
https://
apps.apple.com/us/app/google-
ai-edge-gallery/id6749645337
…
Play store: 
https://
play.google.com/store/apps/det
ails?id=com.google.ai.edge.gallery&hl=en
…",,,2,1439,https://x.com/_philschmid/status/2041171041595039978
246,GoogleTrends,@GoogleTrends,2026-04-06T15:02:06.000Z,"The new Google Trends experience, powered by Gemini, is now available on mobile! Get AI-powered insights on what the world is searching for, right from your phone",8,50,534,36889,https://x.com/GoogleTrends/status/2041169585366593668
247,Tibo,@thsottiaux,2026-04-06T14:30:45.000Z,OpenClaw is now really good with GPT-5.4. Peter and team cooked,91,39,1000,107026,https://x.com/thsottiaux/status/2041161694672748684
248,Google for Developers,@googledevs,2026-04-06T13:00:01.000Z,"New JavaScript developer challenge: four simple logs, a Promise, and a zero-delay setTimeout. The code looks straightforward, but the output order may surprise you. Watch the video and share your answer in the comments.",7,6,63,10484,https://x.com/googledevs/status/2041138859673534874
249,Google for Developers,@googledevs,2026-04-06T13:00:02.000Z,Zero delay does not mean “run immediately.” Think about how promises and timeouts are queued.,1,,9,5127,https://x.com/googledevs/status/2041138864618697161
250,Tibo,@thsottiaux,2026-04-06T03:38:20.000Z,Codex is for wizards,180,52,1200,108214,https://x.com/thsottiaux/status/2040997506927284654
251,Sriram Krishnan,@sriramk,2026-04-02T19:07:33.000Z,"Really excited for this launch of Gemma 4 from 
@demishassabis
 and the DeepMind team.

Open source models are a key front for the west to have a lead on and this is a very key addition to the effort.

Excited to see what developers in SV and around the world can build using this.",25,41,485,157092,https://x.com/sriramk/status/2039781800864567624
252,Fidji Simo,@fidjissimo,2026-04-05T23:32:53.000Z,"If there is one good thing that can come out of having my health issues exposed to the world, it’s raising awareness for complex chronic conditions like POTS, MECFS, Long Covid or EDS.",127,203,1500,186073,https://x.com/fidjissimo/status/2040935739903688956
253,Fidji Simo,@fidjissimo,2026-04-05T23:41:02.000Z,"I have high hopes that AI will accelerate the path to cures, but patients cannot wait. Despite all the resources at my disposal and an incredible support system, I still couldn’t avoid a medical leave. We need better solutions for all patients, now.",11,16,239,15713,https://x.com/fidjissimo/status/2040937787919319187
254,Fidji Simo,@fidjissimo,2026-04-05T23:55:56.000Z,"And for the trolls online: no, these conditions do not cause one to look like Morticia Addams. That look is, believe it or not, all self-chosen and intentional.",19,9,317,17823,https://x.com/fidjissimo/status/2040941537769742782
255,clem,@ClementDelangue,2026-04-05T21:55:06.000Z,"Gemma 4 is #1 on 
@huggingface
!",34,77,852,57239,https://x.com/ClementDelangue/status/2040911131108069692
256,Logan Kilpatrick,@OfficialLoganK,2026-04-05T19:29:33.000Z,"Lots of people want Gemma 4! 

Google AI Edge is #8 on the iOS App Store for productivity apps.",114,105,1900,197046,https://x.com/OfficialLoganK/status/2040874501777317982
257,gabriel,@gabriel1,2026-04-04T06:06:45.000Z,"it's crazy to me that when we're born, we probably have no concept of self? is it just like nonsense visuals, emotions, pressure, and nonsense audio?

you start feeling good emotion when seeing your parents face and closeness, but you don't know what that is except feeling good",13,3,185,10453,https://x.com/gabriel1/status/2040310082093846825
258,Jason Wolfe,@w01fe,2026-04-05T18:55:57.000Z,You might like this book (if you haven’t read already),,,,46,https://x.com/w01fe/status/2040866046148857856
259,gabriel,@gabriel1,2026-04-05T18:08:10.000Z,"every now and then, something big happens to how humans do work",28,13,371,21569,https://x.com/gabriel1/status/2040854020206875114
260,gabriel,@gabriel1,2026-04-05T18:48:23.000Z,"next thing won't require more intelligence, just better ways for humans to make better decisions faster",1,1,56,3776,https://x.com/gabriel1/status/2040864140991025264
261,Tom Reed,@mentalgeorge,2026-04-05T17:32:31.000Z,"We should also consider alternative routes to ""prosocial AI"" that don't depend on labs training their own definition of prosociality into models.

 One path of the tech-tree I'd be excited to explore:

1. Models get very good at faithfully applying in-context natural language",1,3,13,3372,https://x.com/mentalgeorge/status/2040845048804479385
262,gabriel,@gabriel1,2026-04-05T17:03:16.000Z,my english is improving because the fast transcription models are still too bad for my swedish accent,21,4,295,14009,https://x.com/gabriel1/status/2040837689679958397
263,Jesse Genet,@jessegenet,2026-04-03T23:08:38.000Z,"It’s happened.

Mac Studio is here. Gemma 4 31b 
@GoogleDeepMind
 installed, chatting with my main 
@openclaw
 for $0 in token expenses now...

I've burned $5-6k on tokens on my crazy ideas over past few months, so this mac studio should pencil out for me within 3 months or so",357,474,6200,827846,https://x.com/jessegenet/status/2040204860080230594
264,Sebastian Caliri,@SebastianCaliri,2026-04-04T17:01:06.000Z,"It looks like the White House is finally taking US-China biotech competition seriously. The FDA is putting forward an expedited IND pathway that would shorten time to first-in-human. 

Overdue, but good news for American biotech.",22,112,587,138412,https://x.com/SebastianCaliri/status/2040474755988398531
265,Jerry Tworek,@MillionInt,2026-04-05T15:39:22.000Z,First step to create an antifragile company is to become antifragile yourself,10,15,205,15019,https://x.com/MillionInt/status/2040816573691441289
266,Pushmeet Kohli,@pushmeet,2026-04-05T07:21:33.000Z,"Using AI to solve the Traveling Salesman Problem at warehouse scale. 

AlphaEvolve helped FM Logistic improve its routing algorithm by 10.4%, resulting in a reduction of total warehouse travel by over 15,000 km per year. 

A great example of how 
@GoogleDeepMind
 and",15,82,559,91116,https://x.com/pushmeet/status/2040691296516620715
267,Philipp Schmid,@_philschmid,2026-04-05T12:27:52.000Z,"Interested in how open models works? Read this visual guide to Gemma 4 that explains all works with diagrams.

Covers how the model handles images, audio, and text, why only a fraction of parameters run during inference (MoE), and how tiny models (2B) fit on a phone using a",12,35,253,12103,https://x.com/_philschmid/status/2040768380563505345
268,Philipp Schmid,@_philschmid,2026-04-05T12:27:53.000Z,"Big Kudos to 
@MaartenGD
! LFG!",,2,15,2187,https://x.com/_philschmid/status/2040768383902192089
269,Sherwin Wu,@sherwinwu,2026-03-31T23:41:22.000Z,"Everyone told me Tokyo wasn’t the most kid-friendly city, but after visiting Lalaport Mall in Toyosu – I’m starting to think otherwise. The mall has:

- a mini theme park called KidZania, where kids can pretend to do adult jobs for the day, like being a firefighter
- some",4,2,33,5336,https://x.com/sherwinwu/status/2039125935354782172
270,Sherwin Wu,@sherwinwu,2026-04-05T09:56:06.000Z,"UPDATE: MARKIS mall in Minatomirai is also incred – Yokohama in general seems great for kids.

A group called Candy Disco (?!) hosting a kids dance party all afternoon.

Kids clothing stores everywhere.

A Babies R Us – which I don’t even know if we have anymore in the Bay Area!",,,3,655,https://x.com/sherwinwu/status/2040730187843916169
271,Sherwin Wu,@sherwinwu,2026-04-05T09:52:11.000Z,Definitely want you building on top of our products!,2,3,30,5567,https://x.com/sherwinwu/status/2040729203705041202
272,Philipp Schmid,@_philschmid,2026-04-05T09:33:00.000Z,"Gemma 4 is the #1 trending model on 
@huggingface",18,39,576,28645,https://x.com/_philschmid/status/2040724374781587948
273,EigenCloud,@eigencloud,2026-04-10T05:41:50.000Z,"We are excited to be the premier partner at Vibecon by 
@emergentlabs
.

Vibecon is India’s most competitive builder event.

The best builders in the country. One room. Two days. And we're right there with them.

Bengaluru | April 16-17 

Come build and ship!",2,4,13,394,https://x.com/eigencloud/status/2042478140174582245
