#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
298,Sayak Paul,@RisingSayak,2026-03-26T02:39:36.000Z,"Cool project to reduce tokens during bash tool calls done by agents: 
https://
github.com/rtk-ai/rtk",,,3,171,https://x.com/RisingSayak/status/2036996459565027675
299,Justine Moore,@venturetwins,2026-03-26T02:34:06.000Z,"I don't want to be an asshole here, but I'm worried we're losing the concept of personal responsibility",11,1,54,1564,https://x.com/venturetwins/status/2036995077164458158
300,Peter Yang,@petergyang,2026-03-25T14:30:05.000Z,"The biggest time-waster at most tech companies isn't meetings or Slack.

It's trying to predict what your leader wants.

In my latest post, I break down how a VP at Meta solved this by building an AI skill that reviews docs in his voice:

→ What the /exec-review skill does
→",4,4,77,14369,https://x.com/petergyang/status/2036812870365917284
301,elvis,@omarsar0,2026-03-25T15:33:04.000Z,"This is one of the most interesting papers on self-improving agents for this year.

(bookmark this one)

Most self-improving AI systems hit the same wall: the mechanism that generates improvements is fixed and can't improve itself.

This new work from Meta and collaborators",13,46,237,14907,https://x.com/omarsar0/status/2036828723878793335
302,Andrew Carr,@andrew_n_carr,2026-03-26T00:54:31.000Z,"New wall street banking interview question Meta:

How many concurrent copies of gpt 5.4 is OpenAI running in production?",1,,11,1207,https://x.com/andrew_n_carr/status/2036970014998487208
303,Akshay Kothari,@akothari,2026-03-25T20:16:41.000Z,"Do you absolutely hate 
@NotionHQ
? If so, I would love to chat with you (feel free to reply or DM!)",258,29,351,85830,https://x.com/akothari/status/2036900096311439614
304,hardmaru,@hardmaru,2026-03-25T16:24:47.000Z,"I’m incredibly proud of The AI Scientist team for this milestone publication in 
@Nature
. We started this project to explore if foundation models could execute the entire research lifecycle. Seeing this work validated at this level is a special moment. I truly believe AI will",24,87,647,86928,https://x.com/hardmaru/status/2036841736702767135
305,hardmaru,@hardmaru,2026-03-26T00:48:26.000Z,Link to our paper: Towards end-to-end automation of AI research,1,2,8,1830,https://x.com/hardmaru/status/2036968483804823585
306,Sakana AI,@SakanaAILabs,2026-03-25T22:35:00.000Z,"AIによるAI研究の実現へ：AIサイエンティスト論文が 
@Nature
 誌に掲載


https://
sakana.ai/ai-scientist-n
ature-jp
…

Sakana AIが常に挑んでいるのは、最先端のAIで何ができるのかという可能性の最前線を探ることです。それを象徴する成果の一つが、AI自身がAI研究を行う「AIサイエンティスト」でした。",,49,226,25913,https://x.com/SakanaAILabs/status/2036934904848478400
307,Lenny Rachitsky,@lennysan,2026-03-26T00:26:04.000Z,"Who’s hiring designers right now?

Reply with the role, location, and how to apply.",43,11,113,17224,https://x.com/lennysan/status/2036962855099175085
308,Ethan Mollick,@emollick,2026-03-26T00:26:03.000Z,"I would say that Suno is generally a better music generator at this point (though not for all songs), but Lyria is the first music creator available through an API, and seems to not have the same copyright & training issues that plague Suno and restrict how it can be used.",7,1,22,8500,https://x.com/emollick/status/2036962853861662917
309,Jerry Liu,@jerryjliu0,2026-03-26T00:17:38.000Z,"Parse text from any PDF in seconds and give it to Claude Code 

LiteParse is our open-source, model-free document parser that lets you digitalize text from any document in seconds.

This is especially useful for coding agents, which are great at reading plaintext files but",5,4,43,2329,https://x.com/jerryjliu0/status/2036960731871277353
310,Mike Krieger,@mikeyk,2026-03-25T19:37:07.000Z,"Always great to chat with 
@danshipper
 ! Love what he and the team at 
@every
 are cooking up, we could have talked for hours.",5,5,47,9285,https://x.com/mikeyk/status/2036890139654578214
311,Lenny Rachitsky,@lennysan,2026-03-26T00:12:08.000Z,Guaranteed to be great,,,2,698,https://x.com/lennysan/status/2036959348677922862
312,Lior Alexander,@LiorOnAI,2026-03-26T00:03:56.000Z,"Can agents replace software engineers? Not according to this new benchmark.

Mercor and Cognition released APEX-SWE. It tests AI coding agents on real engineering work. 

> GPT-5.3 Codex leads at 41.5%. 
> Claude Opus 4.6 follows at 40.5%. 

Nothing crosses the 50% mark.

Why?",2,2,15,1951,https://x.com/LiorOnAI/status/2036957286053392841
313,Daniel San,@dani_avila7,2026-03-26T00:03:48.000Z,"Want to know why GitHub keeps going down constantly?

Here's a good example... I'm getting PRs like this one

One commit, 3000+ files!

Let's take care of open source before it's too late",1,1,7,578,https://x.com/dani_avila7/status/2036957253085909240
314,Ethan Mollick,@emollick,2026-03-25T23:57:05.000Z,"Many people think that when AI can do a task better than us, it will outcompete humans. 

But token costs are not trivial, and, for many types of tasks, even skilled labor tasks, humans are much cheaper than AI. Increasing efficiency & compute supply will alter those calculations",34,12,149,17878,https://x.com/emollick/status/2036955561233719637
315,Daniel San,@dani_avila7,2026-03-25T23:28:31.000Z,"Feedback on the latest Claude Code version

when you attach an image, it gets added as context above the text input (good), but it also gets injected as [Image # N] text directly into the input field

The numbering system is great, being able to reference images by number makes",8,2,28,1647,https://x.com/dani_avila7/status/2036948371500360147
316,Peter Gostev (SF: 29 Mar - 3 Apr),@petergostev,2026-03-25T23:28:21.000Z,"I would love some kind of 'smartly monitor terminal' mode. You can kind of do this with a thinking model, but it's unstable. To have maybe a smaller LLM constantly see what's going on in the terminal and then escalating to the big one when bad things happen would be quite cool.",1,,6,302,https://x.com/petergostev/status/2036948332698812565
317,elie,@eliebakouch,2026-03-25T22:43:54.000Z,this gets even better when you look at the y axis,2,4,24,3083,https://x.com/eliebakouch/status/2036937145105944994
318,elie,@eliebakouch,2026-03-25T23:25:24.000Z,"(context about the scoring: 
https://
x.com/scaling01/stat
us/2036864865307177430?s=20
…)",,1,1,434,https://x.com/eliebakouch/status/2036947589313048579
319,michael s galpert,@msg,2026-03-25T23:06:51.000Z,"Dang Miami turned out for 
@clawcon",1,,7,238,https://x.com/msg/status/2036942922491232385
320,Daniel San,@dani_avila7,2026-03-25T22:37:27.000Z,"Claude Code Desktop is bringing GitHub Issues directly into its environment

The more this platform evolves, the closer it gets to GitHub... 

Connect your PRs straight to CI for every deploy and you've got Claude shipping different versions of your app ready for QA",3,4,45,2287,https://x.com/dani_avila7/status/2036935520379355149
321,elie,@eliebakouch,2026-03-25T22:32:34.000Z,deep infra for deep learning,,1,20,1789,https://x.com/eliebakouch/status/2036934294124322992
322,Andrew Carr,@andrew_n_carr,2026-03-25T22:31:50.000Z,fellas just want to scale RL post training for code and self improvement,1,,13,723,https://x.com/andrew_n_carr/status/2036934109839478785
323,Matt Shumer,@mattshumer_,2026-03-25T22:30:42.000Z,"1. Incredible.

2. I give it four months before this is ~saturated.",21,4,76,21604,https://x.com/mattshumer_/status/2036933822718099884
324,Matt Shumer,@mattshumer_,2026-03-25T22:30:51.000Z,"@jeremyberman
 wya :)",1,,2,6875,https://x.com/mattshumer_/status/2036933862064803963
325,Geoffrey Litt,@geoffreylitt,2026-03-25T17:01:34.000Z,"""Malleable software"" isn't some specific solution that lives or dies by the latest tech.

It's a simple idea: people should be able to shape their own tools!

And in my view, AI has brought us into the golden age of that idea... 1/",4,12,96,11255,https://x.com/geoffreylitt/status/2036850995800555720
326,echen,@echen,2026-03-25T22:15:44.000Z,"Most of the time, I think about AI solving everyday problems.

AI that can do my taxes.

AI that can parse a goddamn pdf!

But I also think there's a poetry in what we’re all building. Models writing Nobel Prize-winning literature that makes us think. Models that could help us",,2,14,321,https://x.com/echen/status/2036930057139286153
327,michael s galpert,@msg,2026-03-25T22:11:46.000Z,"Just opened doors to 
@clawcon
 Miami
Demos gonna start at 7pm ET",,,4,315,https://x.com/msg/status/2036929059658023023
328,Matt Busigin,@mbusigin,2026-03-25T21:55:07.000Z,"ARC-AGI-3 benchmarks are crappy Commodore 64 games we used to type in from magazines. 

Game mechanics are easily solvable problems by AI, but their reward function isn't dopamine driven and trained on the relief of typing in 3 pages of BASIC, having it work.",1,,,357,https://x.com/mbusigin/status/2036924868332064981
329,Olivia Moore,@omooretweets,2026-03-25T20:32:02.000Z,We are unprepared for how quickly the world is going to shift from marketing to people -> marketing to AI agents,99,71,418,48505,https://x.com/omooretweets/status/2036903960066613360
330,Michele Catasta,@pirroh,2026-03-25T20:45:00.000Z,"The Buy vs Build dilemma is no more.
Always start by building.",6,5,21,8480,https://x.com/pirroh/status/2036907224724050003
331,Ivan Zhao,@ivanhzhao,2026-03-25T21:20:05.000Z,A revamp of our database agent!,2,2,50,5086,https://x.com/ivanhzhao/status/2036916052718710797
332,Axios,@axios,2026-03-25T21:01:45.000Z,".
@replit
 CEO 
@amasad
 on vibe coding: 

""We started our company even 10 years ago before vibe coding, with the express mission of creating a billion new software developers. Now, with the rise of AI, what happened is AI turned out to be really good at coding."" #AxiosAISummit",3,9,21,12962,https://x.com/axios/status/2036911438216720788
333,Ivan Zhao,@ivanhzhao,2026-03-25T21:17:32.000Z,"Native syncs out of the box. Another milestone making 
@NotionHQ
 more developer-first",,,30,4116,https://x.com/ivanhzhao/status/2036915412147847246
334,Andrew Carr,@andrew_n_carr,2026-03-25T21:05:00.000Z,c'mon claude...,,,5,504,https://x.com/andrew_n_carr/status/2036912256945184791
335,Ali Bey,@alibey_10,2026-03-25T20:33:35.000Z,"In case you missed it, join the shadcn discord for design engineers",,,2,542,https://x.com/alibey_10/status/2036904350065279399
336,Lenny Rachitsky,@lennysan,2026-03-25T20:26:52.000Z,"Who’s hiring PMs right now?

Reply with the role, company, location.",86,25,376,104710,https://x.com/lennysan/status/2036902660365050219
337,Lenny Rachitsky,@lennysan,2026-03-25T20:29:21.000Z,(And how to apply),,2,9,9100,https://x.com/lennysan/status/2036903284511056181
338,Tiago Forte,@fortelabs,2026-03-25T20:16:32.000Z,"3,600 people registered for this tomorrow!

I'll share the future of the Second Brain in the AI era for the first time

Register below to join us:",1,,8,1651,https://x.com/fortelabs/status/2036900059728482702
339,Lenny Rachitsky,@lennysan,2026-03-25T17:06:40.000Z,"AI infra tools I've been using and loving recently:
- 
@railway
 
- 
@resend

- 
@fastmcp",33,17,263,26208,https://x.com/lennysan/status/2036852277370380705
340,Lenny Rachitsky,@lennysan,2026-03-25T20:06:34.000Z,"These power 
http://
lennysdata.com",,,10,3383,https://x.com/lennysan/status/2036897550050218414
341,Matthew Prince,@eastdakota,2026-03-25T19:55:54.000Z,"Dude. Someone should track this guy down and ask for stock tips or something because: he called the worst ski season in history back on November 22, 2025.",4,,23,5353,https://x.com/eastdakota/status/2036894867314663700
342,Matthew Berman,@MatthewBerman,2026-03-25T19:54:08.000Z,Do they have to keep the name Meta?,7,1,17,5243,https://x.com/MatthewBerman/status/2036894423335002297
343,AlphaSignal AI,@AlphaSignalAI,2026-03-25T14:58:06.000Z,,,1,8,1647,https://x.com/AlphaSignalAI/status/2036819921154514959
344,Matthew Berman,@MatthewBerman,2026-03-25T19:53:09.000Z,"Anthropic's shipping speed is a meme at this point. 

This is just mean to other teams now...",40,11,432,33597,https://x.com/MatthewBerman/status/2036894175694876829
345,terminally onλine εngineer,@tekbog,2026-03-25T19:49:59.000Z,looking at some of your posts,1,1,26,1569,https://x.com/tekbog/status/2036893378009518475
346,Matthew Berman,@MatthewBerman,2026-03-25T19:49:30.000Z,I'm in,11,3,74,23730,https://x.com/MatthewBerman/status/2036893256978722847
347,elvis,@omarsar0,2026-03-25T19:40:01.000Z,Good paper on improving memory across agents.,3,5,30,7203,https://x.com/omarsar0/status/2036890871119962364
348,claire vo,@clairevo,2026-03-25T19:00:14.000Z,"ICYMI 
@stripe
 ships over 1000 AI-written pull requests every week with their team of ""Minions.""

I got 
@stevekaliski
 to show me how it works.

The trick? A happy slack emoji + great dev tooling. 

Each Minion spins up an isolated environment that lets engineers run dozens of",10,6,97,19599,https://x.com/clairevo/status/2036880858494492941
349,Prime Intellect,@PrimeIntellect,2026-03-25T19:21:56.000Z,"The next step to shipping your own self-improving agents is an agent that actually operates inside your browser.

We partnered with 
@browserbase
 to build exactly that.",5,15,118,9577,https://x.com/PrimeIntellect/status/2036886318945624110
350,Crusoe,@CrusoeAI,2026-03-25T14:47:12.000Z,"We’re in Houston, TX for 
@CERAWeek
! Yesterday we announced our partnership with 
@FormEnergyInc
. 

Don’t miss our co-founders 
@Electron_Cowboy
 and 
@ChaseLochmiller
 speaking on panels throughout #CERAWeek — see the agenda for details: 
https://
ceraweek.com/en/program/age
nda
…",,3,17,1020,https://x.com/CrusoeAI/status/2036817179979501618
351,François Chollet,@fchollet,2026-03-25T17:42:06.000Z,"ARC-AGI-3 is out now! We've designed the benchmark to evaluate agentic intelligence via interactive reasoning environments. Beating ARC-AGI-3 will be achieved when an AI system matches or exceeds human-level action efficiency on all environments, upon seeing them for the first",115,287,1900,281939,https://x.com/fchollet/status/2036861192619384989
352,terminally onλine εngineer,@tekbog,2026-03-25T19:04:05.000Z,"added github copilot support for clanker cli (also clanker cloud, it autopicks your copilot installation and u can also choose between codex and claude code thro github copilot if you have them enabled)

next will be claude code and codex",2,1,15,1059,https://x.com/tekbog/status/2036881826497843240
353,terminally onλine εngineer,@tekbog,2026-03-25T19:04:06.000Z,i think we are mostly ready for the beta with this,1,1,6,497,https://x.com/tekbog/status/2036881828813082641
354,terminally onλine εngineer,@tekbog,2026-03-25T19:08:49.000Z,ui needs a bit of work,,,2,353,https://x.com/tekbog/status/2036883018309394896
355,Nikita Bier,@nikitabier,2026-03-25T19:07:45.000Z,"Ladies and gentlemen, I'd like to welcome 
@benjitaylor
 to 𝕏, our new design lead.

I met Benji six years ago when I invested in his app: it was one of the most well-designed products I'd encountered.  I knew right away he was on track to become one of the best designers in the",711,367,6800,405005,https://x.com/nikitabier/status/2036882748229771641
356,Marc Andreessen,@pmarca,2026-03-25T18:57:11.000Z,It’s time for Proof Of Human.,320,318,1600,306358,https://x.com/pmarca/status/2036880088357380465
357,Ethan Mollick,@emollick,2026-03-25T18:01:09.000Z,"ARC-AGI-3 took me a few tries, but it is definitely human winnable. I am curious how much of the very initially very low performance of frontier models is harness, vision, and tools, versus how much are limitations of LLMs. I guess we will find out!",38,13,223,17600,https://x.com/emollick/status/2036865990282092940
358,Ethan Mollick,@emollick,2026-03-25T18:57:02.000Z,Hmmmm....,4,,22,6139,https://x.com/emollick/status/2036880051950473271
359,Axios,@axios,2026-03-25T18:15:54.000Z,"Catch 
@replit
 CEO 
@amasad
 in conversation with Axios’ 
@danprimack
 at the #AxiosAISummit.

Tune in at 4:30pm ET
See full lineup & livestream info: 
http://
trib.al/oj2VbGQ",1,1,10,9932,https://x.com/axios/status/2036869698717987031
360,Erika S,@E_FutureFan,2026-03-25T18:20:12.000Z,"Admittedly I'm not a copyright expert, but finetuning on Murakami unlocking 30+ other authors seems like proof that weights store copies, not abstract patterns.",3,3,16,903,https://x.com/E_FutureFan/status/2036870780802277853
361,Alex Blania,@alexblania,2026-03-25T18:49:30.000Z,"Agentic capability is improving fast. We believe Proof of Human is becoming critical for the internet and many of the platforms we use (like X).

This paper explains why FaceID, face biometrics & government IDs won’t solve the problem, and what properties are most important.",68,148,541,259474,https://x.com/alexblania/status/2036878155760492798
362,Alex Blania,@alexblania,2026-03-25T18:49:30.000Z,Find the blog here:,5,12,101,6187,https://x.com/alexblania/status/2036878157836673364
363,Andrew Carr,@andrew_n_carr,2026-03-25T18:44:36.000Z,oh super cool! natively multimodal model that gets 40> on SWE bench,,,4,1643,https://x.com/andrew_n_carr/status/2036876921997582600
364,Justine Moore,@venturetwins,2026-03-25T18:43:17.000Z,Marco Rubio realizing he has to be JD Vance now,12,114,2100,59487,https://x.com/venturetwins/status/2036876590320398841
365,Lenny Rachitsky,@lennysan,2026-03-25T18:42:47.000Z,"Last month's post by 
@noamseg
 continues to help readers land jobs.

Don't sleep on it: 
https://
lennysnewsletter.com/p/how-to-use-a
i-in-your-next-job-interview
…

It's already become my 9th most popular post of all-time, just 4 weeks after being published (a record).",8,7,97,25278,https://x.com/lennysan/status/2036876468014506011
366,Jeff Clune,@jeffclune,2026-03-25T18:01:31.000Z,"The AI Scientist: Towards Fully Automated AI Research, Now Published in Nature!!

Today in Nature we share a comprehensive technical summary of our work on The AI Scientist, including new scaling law results showing how it improves with more compute and more intelligent",11,55,196,11793,https://x.com/jeffclune/status/2036866082418680297
367,alex zhang,@a1zhang,2026-03-25T18:29:40.000Z,i wonder what reviewer #2 thinks of their reviewer #2,3,2,49,4297,https://x.com/a1zhang/status/2036873164790075716
368,alex zhang,@a1zhang,2026-03-25T18:25:24.000Z,guess we disagree,4,5,111,10814,https://x.com/a1zhang/status/2036872089689362611
369,Alistair Barr,@alistairmbarr,2026-03-25T18:12:58.000Z,"Can you spot BS? What about AI models? 

There’s a new way to measure this from 
@petergostev
 

And there’s only one AI company that’s good at this. Read on to found out which one:",,1,2,433,https://x.com/alistairmbarr/status/2036868964446519563
370,Nikita Bier,@nikitabier,2026-03-25T18:05:28.000Z,"We're testing a new reply setting on posts: 

We're expanding the ""Accounts you follow"" option to include their followers too: your 2nd degree connections.

This allows a wider audience to participate—but still keeps things intimate

Early access available to Premium+ subscribers",1500,1200,5000,413268,https://x.com/nikitabier/status/2036867075705364911
371,Nikita Bier,@nikitabier,2026-03-25T18:13:49.000Z,"Credit to 
@rsrbk123
 
@striedinger
 
@x_belous
 
@singhai
 for their work on this. 

And thanks 
@photomatt
 for the suggestion",52,24,444,69717,https://x.com/nikitabier/status/2036869177173303398
372,Sandro Herbig,@sandroherbig,2026-03-25T18:02:45.000Z,"1/ Proof of Human is becoming increasingly critical. In the limit democracy and human agency depend on it.

But building Proof of Human is unexpectedly challenging.

FaceID doesn't prevent one person to fabricate human presence for thousands of AI agents.

Government ID based",10,44,113,10783,https://x.com/sandroherbig/status/2036866391031402844
373,Paul Graham,@paulg,2026-03-25T17:00:37.000Z,The thing that will make a VC want to fund you is not how well you match their (claimed) investment thesis. It's the same thing that will make every other VC want to fund you: how well you're doing.,115,67,1000,64782,https://x.com/paulg/status/2036850752962891993
374,Mitchell Hashimoto,@mitchellh,2026-03-25T18:02:04.000Z,"Here’s what I’d do if I was in charge of GitHub, in order:

1. Establish a North Star plan around being critical infrastructure for agentic code lifecycles and determine a set of ways to measure that.

2. Fire everyone who works on or advocates for copilot and shut it down. It’s",121,100,1600,126948,https://x.com/mitchellh/status/2036866220449030168
375,terminally onλine εngineer,@tekbog,2026-03-25T18:00:36.000Z,pray for xAI engineers,6,1,153,17705,https://x.com/tekbog/status/2036865849735471613
376,Matt Shumer,@mattshumer_,2026-03-25T18:00:09.000Z,"In 5 to 7 years, UIs will be generated/streamed from the cloud, pixel-by-pixel. Phones/etc. will literally just be useless bricks with screens, speakers, and input.

That said, UIs won't be as dynamic as people expect. Imagine a new UI each time... that'd be so hard to use!",82,8,104,19674,https://x.com/mattshumer_/status/2036865737810198694
377,Allie K. Miller,@alliekmiller,2026-03-25T17:55:37.000Z,"This was the quote I shared in my AI Agent Workshop today.

One of the 81,000 people surveyed in the recent 
@Anthropic
.

Hits you hard.",7,10,73,5160,https://x.com/alliekmiller/status/2036864597739680096
378,Ashley Peacock,@_ashleypeacock,2026-03-25T16:42:15.000Z,"Imagine if every npm package page had a built-in sandbox to test code instantly.

I used 
@Cloudflare
’s new Dynamic Workers to build exactly that. It bundles packages at runtime in rapid, isolated sandboxes.",13,22,198,19593,https://x.com/_ashleypeacock/status/2036846134790943049
379,James Delorey,@deloreyjmi,2026-03-24T18:57:02.000Z,Always has been,,2,13,4727,https://x.com/deloreyjmi/status/2036517664990855417
380,Kyle Legare,@kylelegare,2026-03-25T17:50:14.000Z,"this compound engineering plugin is nuts 
@kieranklaassen
. The Ideate skill alone made my idea 10x clearer.",1,1,6,899,https://x.com/kylelegare/status/2036863240656085125
381,terminally onλine εngineer,@tekbog,2026-03-25T17:42:15.000Z,there are crude poetic tokens flowing from the human soul that AI could never replicate,4,2,22,1266,https://x.com/tekbog/status/2036861233765507386
382,elie,@eliebakouch,2026-03-25T17:39:40.000Z,and with TRT-MTP  kinda crazy,1,,33,4234,https://x.com/eliebakouch/status/2036860582674964620
383,Quiveron,@quiveron_x,2026-03-25T17:35:44.000Z,can clanker cloud fix this too ?,1,1,3,1354,https://x.com/quiveron_x/status/2036859593091879002
384,terminally onλine εngineer,@tekbog,2026-03-25T17:37:30.000Z,it’s a shame how much R&D has been spent on brainrotting everyone to sell ads,12,28,410,8830,https://x.com/tekbog/status/2036860035352191237
385,terminally onλine εngineer,@tekbog,2026-03-25T17:34:43.000Z,we are hitting 1.5B for industries that should not exist,9,3,273,23432,https://x.com/tekbog/status/2036859335624843685
386,Crusoe,@CrusoeAI,2026-03-25T16:15:07.000Z,"At 
@CERAWeek
, Crusoe announced our partnership with 
@FormEnergyInc
. 

Starting in 2027, we’ll deliver 12 GWh of multi-day energy storage systems to our AI factories — powering next-gen AI infrastructure at speed.

Read more:  
https://
crusoe.ai/resources/news
room/form-energy-crusoe-announce-agreement-for-12-gigawatt-hours-of-iron-air-batteries-for-ai-data-centers
…

#CERAWeek2026",,2,15,941,https://x.com/CrusoeAI/status/2036839304601739300
387,terminally onλine εngineer,@tekbog,2026-03-25T17:29:02.000Z,do you hear the permanent underclass approaching?,6,,44,1274,https://x.com/tekbog/status/2036857906520613196
388,Mitchell Hashimoto,@mitchellh,2026-03-25T17:26:40.000Z,It’s extremely difficult or impossible to have meaningful high quality partnership conversations if the two sides perceive each other as competition (perception > reality). It’s a critical strategic consideration for founders and impacts product/tech decisions.,12,6,244,19694,https://x.com/mitchellh/status/2036857310283436251
389,Matt Shumer,@mattshumer_,2026-03-25T17:23:27.000Z,"People in tech are driven to create, and assume everyone else is too.

Most of my friends outside of tech don't want to create. They don't want to build their own personal software stack

And that's okay!

If you disagree, just don't be surprised when your product isn't adopted.",49,5,100,23456,https://x.com/mattshumer_/status/2036856501604594091
390,Mitchell Hashimoto,@mitchellh,2026-03-25T17:21:11.000Z,"Excellent. This is exactly what GitHub should’ve done 2 years ago. Be a partner for the AI consumption, not a competitor. This is what I’m yelling into the void about here when I say GH has lost the plot with AI.",20,23,668,91876,https://x.com/mitchellh/status/2036855931569651884
391,Refik Anadol,@refikanadol,2026-03-25T17:18:36.000Z,"Jury statement; 'The consistent fusion of technology, aesthetics, and architectural heritage is impressively achieved by »in situ: Refik Anadol«. The installation transforms Frank Gehry’s work into a fascinating and continuously evolving experience, convincing both in concept and",,1,5,863,https://x.com/refikanadol/status/2036855282262040750
392,Refik Anadol,@refikanadol,2026-03-25T17:18:20.000Z,GM! Deeply honored to receive the German Design Award for our exhibition at Guggenheim Bilbao Museum for Living Architecture: Gehry artwork.,15,6,62,2462,https://x.com/refikanadol/status/2036855212980453557
393,Lenny Rachitsky,@lennysan,2026-03-25T17:14:41.000Z,"(Not an investor, just a fan)",1,1,6,2786,https://x.com/lennysan/status/2036854294474031231
394,Matthew Berman,@MatthewBerman,2026-03-25T17:07:56.000Z,"Just us Friday with special guest cohost 
@hnshah",2,,12,2946,https://x.com/MatthewBerman/status/2036852596347199556
395,Yuchen Jin,@Yuchenj_UW,2026-03-25T17:06:02.000Z,"Claude is becoming a super app. I can see the ambition.

OpenClaw living inside a chat app like Telegram/WhatsApp fundamentally limits what it can do.",63,25,593,47122,https://x.com/Yuchenj_UW/status/2036852118762700929
396,Andrew Carr,@andrew_n_carr,2026-03-25T17:03:32.000Z,codex is allergic to detecting GPUs,,,1,540,https://x.com/andrew_n_carr/status/2036851490741170642
397,Michael Bommarito,@mjbommar,2026-03-25T16:51:56.000Z,"after years of being gaslit by ignorant clowns or bought industry shills, it's wonderful to see the blossoming of truth - that, no shit, minimizing next token loss results in a compressed, often lossless copy of input data.

who'da'thunk?",2,6,37,1885,https://x.com/mjbommar/status/2036848568951083014
398,elvis,@omarsar0,2026-03-25T16:52:47.000Z,"This is why, in my experience, the simplest forms of memory work best with current LLMs. 

For my personalized agents, what has worked is a simple file storage system (Obsidian vaults) with metadata to allow for searching across dimensions like time, categories, workstreams, etc.",14,13,94,13585,https://x.com/omarsar0/status/2036848785653895623
399,Andrej Karpathy,@karpathy,2026-03-25T16:05:14.000Z,One common issue with personalization in all LLMs is how distracting memory seems to be for the models. A single question from 2 months ago about some topic can keep coming up as some kind of a deep interest of mine with undue mentions in perpetuity. Some kind of trying too hard.,1300,1000,14000,1349240,https://x.com/karpathy/status/2036836816654147718
400,elvis,@omarsar0,2026-03-25T16:52:00.000Z,"This is why, in my experience, the simplest forms of memory work best with current LLMs. For my personalized agents, what has worked is a simple file storage system (Obsidian vaults) with metadata to allow for searching across dimensions like time, categories, workstreams, etc.",,4,54,6844,https://x.com/omarsar0/status/2036848587775041872
401,Matthew Berman,@MatthewBerman,2026-03-25T16:49:38.000Z,Crazy timeline,14,3,178,36735,https://x.com/MatthewBerman/status/2036847991257260229
402,Matthew Berman,@MatthewBerman,2026-03-25T16:49:00.000Z,Open Source all day.,7,5,24,5894,https://x.com/MatthewBerman/status/2036847829696864565
403,medved,@mattmedved,2026-03-25T15:52:44.000Z,"tonight I'm DJing 
@clawcon
 with my AI agent 

his name is 
@imyouralfred
. I trained him on my entire music library - decades of records I've collected, thousands of tracks I've played out. he knows my taste better than most humans

we've been building together for months.",41,18,51,3240,https://x.com/mattmedved/status/2036833669717868955
404,Shweta,@shweta_ai,2026-03-25T16:46:23.000Z,"nooooo babe your net worth is perfect, the big ones scare me",4,4,69,5613,https://x.com/shweta_ai/status/2036847171287593408
405,Aaron Kazah,@aaronkazah,2026-03-25T13:53:06.000Z,"introducing world operating systems.

a theoretical framework for generative software. a learned runtime that watches the machine and outputs two streams at once: what you see on screen and what the computer actually does.

read more here: 
https://
layerbrain.com/index/world-op
erating-systems
…",,7,13,1548,https://x.com/aaronkazah/status/2036803562882142709
406,Jerry Liu,@jerryjliu0,2026-03-25T16:42:25.000Z,"Improving Table Parsing for Word (.docx) Documents 

Parsing Word/docx files is hard, even though counterintuitively the internal XML format is easier to understand than a PDF file. The XML captures the full semantic structure of text and tables, but the issue is which page",4,2,37,2964,https://x.com/jerryjliu0/status/2036846173211025904
407,Ali Bey,@alibey_10,2026-03-25T16:41:42.000Z,"TIL this animation tip

use transitions for interactions, keyframes for staged sequences that run once",3,2,97,4760,https://x.com/alibey_10/status/2036845996072747266
408,Ethan Mollick,@emollick,2026-03-25T16:40:46.000Z,"Huh. I am not sure distilling Gemini models to run on phones is going to result in the generally capable agents that people will soon expect, but we shall see.",34,8,215,22675,https://x.com/emollick/status/2036845759283220546
409,Lenny Rachitsky,@lennysan,2026-03-25T15:26:18.000Z,"Such a creative way to use the dataset.

These songs legitimately gave me chills.",4,4,35,9792,https://x.com/lennysan/status/2036827018030096414
410,Lenny Rachitsky,@lennysan,2026-03-25T16:29:22.000Z,"@joulee
 your is so good",1,,4,2147,https://x.com/lennysan/status/2036842890329202977
411,Sakana AI,@SakanaAILabs,2026-03-25T16:21:12.000Z,"The AI Scientist: Towards Fully Automated AI Research, Now Published in Nature

Nature: 
https://
nature.com/articles/s4158
6-026-10265-5
…
Blog: 
https://
sakana.ai/ai-scientist-n
ature
…

When we first introduced The AI Scientist, we shared an ambitious vision of an agent powered by foundation models capable of executing",29,261,1100,220751,https://x.com/SakanaAILabs/status/2036840833690071450
412,LlamaIndex,@llama_index,2026-03-25T16:04:04.000Z,"Word docs are one of the most common file formats people process in LlamaParse, and they've always been surprisingly frustrating to parse well.
Here's the counterintuitive part: .docx actually has better structural information than most document formats. We just haven't been able",1,7,52,6985,https://x.com/llama_index/status/2036836522536902801
413,Andrew Carr,@andrew_n_carr,2026-03-25T16:18:20.000Z,"market is efficient

market dumps memory because of turboquant",1,,6,1233,https://x.com/andrew_n_carr/status/2036840115952320548
414,Ed Newton-Rex,@ednewtonrex,2026-03-25T16:11:49.000Z,"This new paper shows that LLMs memorise their training data even more than anyone realised.

AI companies like to claim their models learn patterns, not actual text. This is demonstrably untrue.

Absolutely huge finding that may have major implications in many ongoing lawsuits.",2,170,491,13602,https://x.com/ednewtonrex/status/2036838473492050120
