#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
170,Peter Yang,@petergyang,2026-04-05T17:32:17.000Z,"I think the Codex app is the best AI coding app in the market. But it almost didn't get built.

From the Codex team:

""We knew we needed to get to a point where it feels really natural to be talking to multiple agents.

But [the app] was actually quite contentious. The IDE",23,10,124,22323,https://x.com/petergyang/status/2040844991116030193
171,Allie K. Miller,@alliekmiller,2026-04-04T23:06:07.000Z,"My hot take is that this is only a 15% productivity gain for M365 users. 

M365 read connectors are a great start. 

As is Claude computer use for windows. 

But computer use is too slow (on purpose) for actual inbox triage. And this connector only really has Read access. So yes",47,13,138,37909,https://x.com/alliekmiller/status/2040566616031703213
172,Allie K. Miller,@alliekmiller,2026-04-05T17:30:15.000Z,"For the Microsoft folks replying about Copilot Cowork:

Please screenrecord a demo at 1x speed showing inbox processing and drafting and sending. You cannot grab a preexisting demo video nor cut any part of the video out, but you can censor personal data with stickers. 

I’d love",2,1,10,2117,https://x.com/alliekmiller/status/2040844477988839704
173,terminally onλine εngineer,@tekbog,2026-04-05T17:30:12.000Z,clanker cloud fixes this,7,3,81,5247,https://x.com/tekbog/status/2040844464890192367
174,Christian Davenport,@SpaceDavenport,2026-04-05T13:34:44.000Z,Now that’s a front-page image,20,554,10000,110903,https://x.com/SpaceDavenport/status/2040785210657108149
175,Matthew Berman,@MatthewBerman,2026-04-05T17:28:44.000Z,"This is my public profile on Journey: 
https://
journeykits.ai/browse/authors
/matt-clawd
…

If you want to try any of the cool stuff I'm doing with 
@openclaw
 yourself, I've uploaded everything as kits!",5,6,72,4940,https://x.com/MatthewBerman/status/2040844096433185085
176,Allie K. Miller,@alliekmiller,2026-04-05T17:27:08.000Z,"What are my current valuation predictions for OpenAI and Anthropic? 

OpenAI was valued at $28B in April 2023. Its latest funding round puts it at $852B. 

Anthropic was valued at $4B in early 2023. Today, it’s worth $380B. 

In my opinion - and this is not investment advice -",19,6,46,22147,https://x.com/alliekmiller/status/2040843693641314805
177,Allie K. Miller,@alliekmiller,2026-04-05T17:05:12.000Z,"Starting in September, Boston will become the first major city in the US with an AI literacy course for public high schools  

Not sure about you but…

I had to take a typing class. 
And learn how to research on the internet. 
And how to save files to a floppy disk. 

This",24,16,86,11174,https://x.com/alliekmiller/status/2040838176621674723
178,Matthew Berman,@MatthewBerman,2026-04-05T17:02:30.000Z,"Breakdown of which frameworks people are using when installing Kits. 

Discover and install full agent workflows 
http://
journeykits.ai",8,3,42,3717,https://x.com/MatthewBerman/status/2040837494917521770
179,Yuchen Jin,@Yuchenj_UW,2026-04-05T17:02:09.000Z,"AI subscriptions look profitable

until one “power user” shows up and eats your entire margin",66,80,4000,131515,https://x.com/Yuchenj_UW/status/2040837406207959473
180,michael s galpert,@msg,2026-04-05T17:00:52.000Z,"my favorite thing about wearing my 
@clawcon
 hat is the number of people who stop me to tell me how they use 
@openclaw
.

from uber drivers to coffee shop owners. 

I'm going to start a video series documenting their experience.",4,2,13,1062,https://x.com/msg/status/2040837085477961811
181,Hugging Models,@HuggingModels,2026-04-06T04:14:02.000Z,"Meet ColBERTv2.0, a revolutionary AI model that's changing how search engines understand your queries. Instead of just matching keywords, it deeply comprehends meaning and context. Think of it as giving search engines a PhD in understanding language.",1,,1,237,https://x.com/HuggingModels/status/2041006494020465123
182,Hugging Models,@HuggingModels,2026-04-06T04:14:11.000Z,ColBERTv2.0 delivers near-perfect accuracy with incredible efficiency. It achieves state-of-the-art results on benchmarks while being much faster than traditional dense retrieval models. It's the sweet spot between performance and practicality.,1,,,176,https://x.com/HuggingModels/status/2041006529181335849
183,Hugging Models,@HuggingModels,2026-04-06T04:14:14.000Z,Explore the full model details here:,,,,165,https://x.com/HuggingModels/status/2041006540791202060
184,Hugging Models,@HuggingModels,2026-04-06T03:44:02.000Z,"Meet DeepSeek-R1: a powerful new open-source language model that's shaking up the AI space. It's designed for natural conversations and text generation, with over 2.7 million downloads showing massive community interest. This isn't just another model—it's built for real",1,,1,308,https://x.com/HuggingModels/status/2040998944482939148
185,Hugging Models,@HuggingModels,2026-04-06T03:44:11.000Z,"Why is this model getting attention? Check the 'eval-results' tag—it's been rigorously tested. With 'text-generation-inference' support, it's production-ready. The massive download count and high likes signal strong community validation and practical usefulness.",1,,,195,https://x.com/HuggingModels/status/2040998979996156413
186,Hugging Models,@HuggingModels,2026-04-06T03:44:14.000Z,Explore the full model details here:,,,,195,https://x.com/HuggingModels/status/2040998991656317258
187,Hugging Models,@HuggingModels,2026-04-06T03:14:03.000Z,"Meet FLUX.1-dev: a text-to-image powerhouse that's changing how we create visuals. With over 675k downloads, this model turns your words into stunning images. It's built on the diffusers pipeline and uses safetensors, making it both powerful and accessible for everyone.",1,,1,287,https://x.com/HuggingModels/status/2040991395893457407
188,Hugging Models,@HuggingModels,2026-04-06T03:14:11.000Z,"Why is FLUX.1-dev special? Massive community adoption with 675k+ downloads speaks volumes. It delivers consistent, high-fidelity results across styles. The model's compatibility with diffusers and endpoints makes integration smooth. A true workhorse for image generation.",1,,,206,https://x.com/HuggingModels/status/2040991431763153247
189,Hugging Models,@HuggingModels,2026-04-06T03:14:14.000Z,Explore the full model details here:,,,,212,https://x.com/HuggingModels/status/2040991443393941963
190,Hugging Models,@HuggingModels,2026-04-06T02:44:03.000Z,"Meet Stable Diffusion XL 1.0: The text-to-image model that changed how creators visualize ideas. It turns your words into stunning, high-resolution images with remarkable detail. This isn't just another AI art tool, it's a creative powerhouse that democratizes visual",1,,1,332,https://x.com/HuggingModels/status/2040983845592617045
191,Hugging Models,@HuggingModels,2026-04-06T02:44:11.000Z,"Why choose this model? It produces 1024x1024 images natively, handles complex prompts better than predecessors, and offers improved composition and face generation. With millions of downloads, it's community-tested and proven for professional creative workflows.",1,,,233,https://x.com/HuggingModels/status/2040983880925335869
192,Hugging Models,@HuggingModels,2026-04-06T02:44:14.000Z,Explore the full model details here:,,,,239,https://x.com/HuggingModels/status/2040983892505829753
193,Hugging Models,@HuggingModels,2026-04-06T02:14:02.000Z,"Ever wondered how AI turns your words into stunning images? Meet Stable Diffusion v1.4, the open-source text-to-image model that's been downloaded nearly half a million times. It's not just a tool, it's a creative revolution that lets anyone become a digital artist.",1,,5,550,https://x.com/HuggingModels/status/2040976294842859760
194,Hugging Models,@HuggingModels,2026-04-06T02:14:11.000Z,"What makes this model special? It balances quality with accessibility, runs on consumer hardware, and has sparked countless creative projects. With over 460k downloads, it's proven its value as a foundational tool in the AI art ecosystem.",1,,,262,https://x.com/HuggingModels/status/2040976330481897600
195,Hugging Models,@HuggingModels,2026-04-06T02:14:14.000Z,Explore the full model details here:,,,,241,https://x.com/HuggingModels/status/2040976342033027156
196,Zapier,@zapier,2026-04-03T14:18:29.000Z,No sleep until SDK launch,3,2,9,4136,https://x.com/zapier/status/2040071444298604881
197,Hugging Models,@HuggingModels,2026-04-06T01:14:02.000Z,"Meet Kokoro-82M, a text-to-speech model that's been downloaded over 9.4 MILLION times. It's not just another TTS engine. It's a community favorite that turns written words into surprisingly natural, expressive speech. Let's break down why everyone's talking about it.",1,,11,518,https://x.com/HuggingModels/status/2040961195876987195
198,Hugging Models,@HuggingModels,2026-04-06T01:14:13.000Z,"The proof? Massive community adoption with 9.4M+ downloads and nearly 6k likes. It delivers professional-grade, expressive speech synthesis that's both accessible and powerful. For a free, open model, that's exceptional value for developers and creators alike.",1,,,301,https://x.com/HuggingModels/status/2040961240168792177
199,Hugging Models,@HuggingModels,2026-04-06T01:14:16.000Z,Explore the full model details here:,,,,291,https://x.com/HuggingModels/status/2040961251795509612
200,Hugging Models,@HuggingModels,2026-04-06T00:44:03.000Z,"Meet Llama 3.1 8B Instruct: a powerful, open conversational AI that's been downloaded over 8.5 million times. This isn't just another model, it's a community favorite for good reason. Let's break down why everyone's talking about it.",1,,5,566,https://x.com/HuggingModels/status/2040953646813483204
201,Hugging Models,@HuggingModels,2026-04-06T00:44:11.000Z,"Why is it special? Massive adoption with 8.5M+ downloads shows real-world trust. It balances size and efficiency perfectly for an 8B model. As part of the Llama 3.1 series, it delivers strong performance for its parameter class in conversational tasks.",1,,,277,https://x.com/HuggingModels/status/2040953682179866788
202,Hugging Models,@HuggingModels,2026-04-06T00:44:14.000Z,Explore the full model details here:,,,,276,https://x.com/HuggingModels/status/2040953693756101018
203,Hugging Models,@HuggingModels,2026-04-06T00:14:03.000Z,"Meet Whisper Large v3, the speech recognition model that's changing how we interact with audio. It transcribes speech in nearly 100 languages, handles accents, and even deals with background noise. This isn't just another ASR model, it's a multilingual powerhouse.",1,2,5,483,https://x.com/HuggingModels/status/2040946097649336353
204,Hugging Models,@HuggingModels,2026-04-06T00:14:11.000Z,"Why choose this model? It consistently ranks at the top of the ASR leaderboard, handles code-switching between languages mid-sentence, and provides timestamps for each word. The community loves it, with millions of downloads proving its real-world value.",1,,,275,https://x.com/HuggingModels/status/2040946132789117156
205,Hugging Models,@HuggingModels,2026-04-06T00:14:14.000Z,Explore the full model details here:,,,2,269,https://x.com/HuggingModels/status/2040946144440938727
206,Hugging Models,@HuggingModels,2026-04-05T23:44:03.000Z,Meet BLOOM: a massive multilingual language model that's democratizing AI. It generates human-like text across 46 languages and 13 programming languages. This isn't just another English-first model. It's built for the global community.,1,,2,491,https://x.com/HuggingModels/status/2040938547688210878
207,Hugging Models,@HuggingModels,2026-04-05T23:44:11.000Z,"Why is BLOOM special? It's one of the first truly open, large-scale multilingual models. Performance is strong across many languages, not just English. It's a community-driven project proving top-tier AI doesn't have to be locked behind closed doors.",1,,,277,https://x.com/HuggingModels/status/2040938583125798964
208,Hugging Models,@HuggingModels,2026-04-05T23:44:14.000Z,Explore the full model details here:,,,,277,https://x.com/HuggingModels/status/2040938594714763279
209,Snorkel AI,@SnorkelAI,2026-04-05T19:48:34.000Z,"Only 2 days until we’re in London for 
@aiDotEngineer
 

Come connect with the Snorkel AI team and fellow leaders shaping the future of AI agents – over drinks and conversation 

Last chance to register for Tuesday’s Happy Hour at Bantof: 
https://
luma.com/SnorkelVIPHapp
yHourLondon
…",,3,6,871,https://x.com/SnorkelAI/status/2040879286014320880
210,Hugging Models,@HuggingModels,2026-04-05T23:14:03.000Z,Meet Stable Diffusion 3 Medium: the latest evolution in text-to-image generation. This single-file model is making waves for its balance of quality and accessibility. Want to turn words into stunning visuals? This is your new playground.,1,,,425,https://x.com/HuggingModels/status/2040930998649831685
211,Hugging Models,@HuggingModels,2026-04-05T23:14:11.000Z,"Why is this model special? It delivers impressive prompt adherence and image coherence. With thousands of downloads and high community ratings, it's proven itself as a reliable, high-quality tool for turning imagination into visual reality.",1,,,288,https://x.com/HuggingModels/status/2040931033735131200
212,Hugging Models,@HuggingModels,2026-04-05T23:14:14.000Z,Explore the full model details here:,,,,286,https://x.com/HuggingModels/status/2040931045240090763
213,Hugging Models,@HuggingModels,2026-04-05T22:44:02.000Z,"Meet a dual-tower vision-language model that's changing how AI understands images AND text together. It's not just looking at pictures or reading words, it's connecting them in powerful new ways. This is multimodal intelligence at work.",2,,2,415,https://x.com/HuggingModels/status/2040923445672956280
214,Hugging Models,@HuggingModels,2026-04-05T22:44:11.000Z,"What makes this model special? Its dual-tower design means it doesn't compromise on either vision or language understanding. It's research-grade, multimodal, and ready for real applications. The architecture itself is the standout feature here.",1,,,287,https://x.com/HuggingModels/status/2040923480959721945
215,Hugging Models,@HuggingModels,2026-04-05T22:44:13.000Z,Explore the full model details here:,,,,290,https://x.com/HuggingModels/status/2040923492879856022
216,Hugging Models,@HuggingModels,2026-04-05T22:14:02.000Z,"Meet Phi-2: a surprisingly capable small language model that's punching way above its weight class. At just 2.7B parameters, it delivers performance rivaling models 10x its size. Perfect for when you need serious NLP power without the computational overhead.",1,,4,577,https://x.com/HuggingModels/status/2040915897322439092
217,Hugging Models,@HuggingModels,2026-04-05T22:14:11.000Z,"Here's why Phi-2 stands out: It beats many 7B-13B models on reasoning benchmarks. MIT licensed for commercial use. Runs efficiently on consumer GPUs. Over 1.5M downloads prove the community loves this accessible powerhouse. Small model, massive impact.",1,,,304,https://x.com/HuggingModels/status/2040915932718240152
218,Hugging Models,@HuggingModels,2026-04-05T22:14:14.000Z,Explore the full model details here:,,,,307,https://x.com/HuggingModels/status/2040915944227381248
219,Tech Dev Notes,@techdevnotes,2026-04-05T22:03:03.000Z,"Hard to remember the last time we got a Big release or update from xAI

Maybe it's the calm",17,3,90,3919,https://x.com/techdevnotes/status/2040913131468202130
220,Hugging Models,@HuggingModels,2026-04-05T21:44:03.000Z,Meet Gemma-2B: a surprisingly capable 2-billion parameter language model that's turning heads. It's a text generation powerhouse that punches way above its weight class. Perfect for devs who want big-model performance without the computational headache.,1,1,6,578,https://x.com/HuggingModels/status/2040908347764015318
221,Hugging Models,@HuggingModels,2026-04-05T21:44:11.000Z,"Why Gemma-2B stands out: 163K+ downloads don't lie. It delivers remarkable coherence for its size, runs fast on consumer hardware, and has strong safety features. The community loves it (1,155+ likes) for balancing performance with practicality. A true workhorse model.",1,,,331,https://x.com/HuggingModels/status/2040908383142998132
222,Hugging Models,@HuggingModels,2026-04-05T21:44:14.000Z,Explore the full model details here:,,,,311,https://x.com/HuggingModels/status/2040908395176468946
223,Hugging Models,@HuggingModels,2026-04-05T20:44:02.000Z,"Meet GPT-Neo 2.7B, a powerful open-source text generation model that's been downloaded nearly 300k times. It's a community favorite for good reason: it writes coherent text, answers questions, and creates content with impressive fluency. Let's break down why developers love this",1,,2,526,https://x.com/HuggingModels/status/2040893247703429359
224,Hugging Models,@HuggingModels,2026-04-05T20:44:11.000Z,"Why is it a top choice? It balances size and performance, runs efficiently, and is completely open-source. It delivers strong text generation quality without requiring massive computational resources. For many projects, it's the perfect sweet spot between capability and",1,,,308,https://x.com/HuggingModels/status/2040893283216552139
225,Hugging Models,@HuggingModels,2026-04-05T20:44:14.000Z,Explore the full model details here:,,,,308,https://x.com/HuggingModels/status/2040893294876696770
226,MIT CSAIL,@MIT_CSAIL,2026-04-02T16:01:20.000Z,"A first-of-its-kind study from MIT measures how successful AI is in completing thousands of tasks done by workers in the US economy.

Across these real-world tasks, they found that AI capabilities are improving quickly, but performance is rising smoothly: 
https://
bit.ly/3Q1JQZD",5,22,63,12049,https://x.com/MIT_CSAIL/status/2039734940233880001
227,MIT CSAIL,@MIT_CSAIL,2026-03-25T16:01:32.000Z,"What if you could ""reprogram"" the way everyday things like bags & walls look?

MIT's ""ChromoLCD"" tool could bring that idea to life. It uses LCDs & LEDs to stamp high-res designs onto surfaces, possibly creating customizable fashion pieces & smart homes: 
https://
bit.ly/40S9vpX",4,21,74,45871,https://x.com/MIT_CSAIL/status/2036835884755009817
228,Hugging Models,@HuggingModels,2026-04-05T20:14:03.000Z,"Meet OLMo-7B, a fully open-source language model that's changing the game. Unlike many models, it's completely transparent about its training data, architecture, and process. This is huge for research and building trustworthy AI applications.",1,,3,580,https://x.com/HuggingModels/status/2040885699579351066
229,Hugging Models,@HuggingModels,2026-04-05T20:14:11.000Z,"The real value is in its openness. Complete training code, data recipes, and evaluation frameworks are available. This allows for true reproducibility and auditability, setting a new standard for how language models should be developed and shared.",1,,,359,https://x.com/HuggingModels/status/2040885735004492163
230,Hugging Models,@HuggingModels,2026-04-05T20:14:14.000Z,Explore the full model details here:,,,,349,https://x.com/HuggingModels/status/2040885746534670465
231,Fireworks AI,@FireworksAI_HQ,2026-04-05T20:06:08.000Z,"Excited to announce support for Gemma 4 on Fireworks.

Google’s new open models bring state-of-the-art reasoning, code generation, and agentic workflows, all running locally.

Check it out:
- 
https://
app.fireworks.ai/models/firewor
ks/gemma-4-31b-it
…
- 
https://
app.fireworks.ai/models/firewor
ks/gemma-4-26b-a4b-it
…",4,12,108,4523,https://x.com/FireworksAI_HQ/status/2040883709726146747
232,Hugging Models,@HuggingModels,2026-04-05T19:44:03.000Z,"Meet phi-1.5: a surprisingly capable small language model that's punching way above its weight class. At just 1.3B parameters, it delivers performance rivaling models 5x its size. Perfect for when you need quality text generation without massive compute.",1,,3,652,https://x.com/HuggingModels/status/2040878150012502482
233,Hugging Models,@HuggingModels,2026-04-05T19:44:11.000Z,"Why developers love it: Outperforms many 7B models on common benchmarks while being dramatically faster and cheaper to run. The MIT license means commercial use is wide open. It's proof that smarter training, not just bigger models, moves the field forward.",1,,,334,https://x.com/HuggingModels/status/2040878185026609319
234,Hugging Models,@HuggingModels,2026-04-05T19:44:14.000Z,Explore the full model details here:,,,,345,https://x.com/HuggingModels/status/2040878196523200912
235,Hugging Models,@HuggingModels,2026-04-05T19:14:03.000Z,"Meet Qwen2.5-7B-Instruct: a 7-billion parameter language model that's been turning heads. It's a chat-optimized model that can understand and generate human-like text. Perfect for developers wanting a capable, open-source conversational AI.",1,,2,560,https://x.com/HuggingModels/status/2040870599434932242
236,Hugging Models,@HuggingModels,2026-04-05T19:14:11.000Z,"Why is it popular? With over 13.5 million downloads, it balances performance and efficiency. It scores well on reasoning benchmarks and supports long contexts. A solid choice for developers who need a capable, general-purpose conversational model without massive compute.",1,,,364,https://x.com/HuggingModels/status/2040870635765981199
237,Hugging Models,@HuggingModels,2026-04-05T19:14:14.000Z,Explore the full model details here:,,,1,368,https://x.com/HuggingModels/status/2040870647505817866
238,Hugging Models,@HuggingModels,2026-04-05T19:14:08.000Z,"It's a 7B parameter transformer model, part of the Qwen2.5 series. Trained on a massive, multilingual dataset. The 'Instruct' suffix means it's fine-tuned for following user instructions, making it great for task-oriented conversations and assistance.",1,,,33,https://x.com/HuggingModels/status/2040870624067977451
239,ETH Robotics Club,@ethroboticsclub,2026-04-04T12:43:20.000Z,"We’re selecting 4 of Europe’s best roboticists and flying them to San Francisco, together with 
@HackIterate
 and 
@innate_bot
.

If you want to represent European robotics talent at the highest level, this is your opportunity. 


@NASA
 
@YCombinator
 
@GoogleDeepMind
 

120 hackers. 25",5,19,96,13172,https://x.com/ethroboticsclub/status/2040409886555578831
240,Hugging Models,@HuggingModels,2026-04-05T18:44:03.000Z,"Meet Mistral-7B-v0.1, the open-source language model that's changing the game. This 7-billion parameter model delivers surprisingly powerful text generation while being compact enough to run locally. It's creating buzz for bringing high-quality AI to more developers.",1,,8,773,https://x.com/HuggingModels/status/2040863050434326579
241,Hugging Models,@HuggingModels,2026-04-05T18:44:11.000Z,Here's why it stands out: It outperforms larger models on many benchmarks despite its size. The community has downloaded it over 540k times for good reason. It proves you don't always need massive scale for impressive results.,1,,,364,https://x.com/HuggingModels/status/2040863086362742978
242,Hugging Models,@HuggingModels,2026-04-05T18:44:14.000Z,Explore the full model details here:,,,,355,https://x.com/HuggingModels/status/2040863097913749837
243,Hugging Models,@HuggingModels,2026-04-05T18:14:03.000Z,"Meet T0pp: a powerhouse text-to-text model that's changing how we think about AI tasks. Instead of just generating text, it transforms input text into new formats. Think of it as a Swiss Army knife for language tasks, trained on massive datasets to handle diverse instructions.",1,,4,711,https://x.com/HuggingModels/status/2040855500183703587
244,Hugging Models,@HuggingModels,2026-04-05T18:14:11.000Z,"Why is T0pp special? It excels at zero-shot tasks, meaning it can handle instructions it's never seen before. With over 33k downloads and strong community adoption, it's proven reliable for production applications requiring flexible text transformation.",2,,,356,https://x.com/HuggingModels/status/2040855535743115664
245,Hugging Models,@HuggingModels,2026-04-05T18:14:14.000Z,Explore the full model details here:,,,,348,https://x.com/HuggingModels/status/2040855547281658292
246,VentureBeat,@VentureBeat,2026-04-05T18:06:15.000Z,,1,,1,1649,https://x.com/VentureBeat/status/2040853538784330103
247,VentureBeat,@VentureBeat,2026-04-05T18:00:10.000Z,Intuit's AI closes your books runs payroll and flags fraud. But the surprising lesson: customers still want a human in the loop. New ep out now.,,2,3,2509,https://x.com/VentureBeat/status/2040852009016864871
248,Hugging Models,@HuggingModels,2026-04-05T17:44:02.000Z,"Meet BART-Large: a transformer model that's quietly become a powerhouse for feature extraction. With 185k+ downloads, it's not just another language model. It's a versatile tool that transforms text into rich numerical representations. Let's explore why it's so valuable.",1,,5,560,https://x.com/HuggingModels/status/2040847949396431346
249,Hugging Models,@HuggingModels,2026-04-05T17:44:11.000Z,"Key strengths: produces contextual embeddings that outperform static word vectors, handles complex sentence structures effectively, and offers consistent performance across domains. Its embeddings capture subtle semantic nuances that make downstream tasks significantly more",1,,,323,https://x.com/HuggingModels/status/2040847984653652422
250,Hugging Models,@HuggingModels,2026-04-05T17:44:14.000Z,Explore the full model details here:,,,,331,https://x.com/HuggingModels/status/2040847996318073023
251,Hugging Models,@HuggingModels,2026-04-05T17:14:03.000Z,Meet DeBERTa-base: a transformer model that's changing how AI understands language context. It's not just another BERT variant. This model has a clever trick up its sleeve for better masked word prediction. Let me show you why it's special.,1,,11,850,https://x.com/HuggingModels/status/2040840400852935084
252,Hugging Models,@HuggingModels,2026-04-05T17:14:11.000Z,"Why choose this model? It often outperforms similar-sized models on the GLUE benchmark. The disentangled attention mechanism is a game-changer for precision. It's a robust, MIT-licensed tool ready for your next NLP project.",1,,1,361,https://x.com/HuggingModels/status/2040840436219253097
253,Hugging Models,@HuggingModels,2026-04-05T17:14:14.000Z,Explore the full model details here:,,,2,346,https://x.com/HuggingModels/status/2040840448152080567
254,Hugging Models,@HuggingModels,2026-04-05T16:44:03.000Z,"Meet DistilBERT: the lean, mean language understanding machine that's changing the game. This transformer model masters context like its bigger cousins but runs 60% faster. Perfect for when you need smart text analysis without the computational bulk.",1,,7,695,https://x.com/HuggingModels/status/2040832850816380963
255,Hugging Models,@HuggingModels,2026-04-05T16:44:11.000Z,"Key value: DistilBERT delivers near-BERT performance while being significantly faster and smaller. With over 7.5 million downloads, it's proven for production. It's the go-to when you need heavyweight language understanding with lightweight resource demands.",1,,3,354,https://x.com/HuggingModels/status/2040832886132408776
256,Hugging Models,@HuggingModels,2026-04-05T16:44:14.000Z,Explore the full model details here:,,,3,326,https://x.com/HuggingModels/status/2040832897742151847
257,Hugging Models,@HuggingModels,2026-04-05T16:14:03.000Z,"Meet ALBERT-base-v2: a transformer model that's been quietly downloaded over 600k times. It's a masked language model trained on BookCorpus, meaning it predicts missing words in text. Think of it as a super-smart reading companion that understands context.",1,,5,618,https://x.com/HuggingModels/status/2040825302302228757
258,Hugging Models,@HuggingModels,2026-04-05T16:14:12.000Z,"Why choose this model? It balances performance with efficiency. With 140 likes and 627k downloads, the community trusts it. The fill-mask pipeline makes it immediately useful without heavy fine-tuning. It's a proven, accessible entry point into transformer models.",1,,1,343,https://x.com/HuggingModels/status/2040825338385850531
259,Hugging Models,@HuggingModels,2026-04-05T16:14:14.000Z,Explore the full model details here:,,,1,335,https://x.com/HuggingModels/status/2040825350062776663
260,HUMAIN,@HUMAIN,2026-04-05T16:00:59.000Z,"On the latest episode of the End of Limits, Nour Al Hassan, CEO of Tarjama& and 
http://
arabic.ai, shares her biggest takeaways from over 20 years of experience in the business.
 
 Catch the full episode 
https://
bit.ly/4sFkH5p — also available on Apple Podcasts and",2,2,8,1368,https://x.com/HUMAIN/status/2040822014533886010
261,MIT CSAIL,@MIT_CSAIL,2026-04-05T16:00:17.000Z,"What a difference 70 years makes: 3.75 MB in 1956 & 1 TB today.

v/
@JonErlichman",8,108,491,35304,https://x.com/MIT_CSAIL/status/2040821838352113927
262,Jenova.ai,@JenovaAIAgent,2026-04-05T16:00:01.000Z,"1.5 billion people are learning English right now. Most will plateau at ""textbook fluent"" — understood but never natural.

Phrasal verb mastery through NPC dialogue, connected speech patterns (gonna, wanna, uh-NAPPLE), register shifting between formal/casual/professional,",,,,219,https://x.com/JenovaAIAgent/status/2040821769385468067
263,Maximillian Piras,@MVXMXM,2026-04-05T07:42:41.000Z,"While my entire timeline is quotes of this post (the pretext trend was more fun), seems like a good time to re-share a talk I gave last year 
@aiDotEngineer
 positing a theory of why every app now defaults to this UI (AKA The Bitter Layout).

https://
youtube.com/watch?v=BZtD0y
YAgCQ
…",1,2,9,3525,https://x.com/MVXMXM/status/2040696614545936507
264,Fireworks AI,@FireworksAI_HQ,2026-04-05T15:23:13.000Z,"Qwen 3.6 Plus, Alibaba's latest flagship model, available exclusively through Fireworks!


https://
app.fireworks.ai/models/firewor
ks/qwen3p6-plus
…",22,27,309,25888,https://x.com/FireworksAI_HQ/status/2040812509670813824
265,Hugging Models,@HuggingModels,2026-04-05T15:14:03.000Z,"Meet a tiny but mighty AI that understands sentence meaning, not just words. This model transforms sentences into numerical vectors that capture their semantic essence. Perfect for when you need to compare text meaning at scale.",1,,2,703,https://x.com/HuggingModels/status/2040810202807914703
266,Hugging Models,@HuggingModels,2026-04-05T15:14:11.000Z,"With over 313k downloads, this model delivers professional-grade sentence embeddings in a compact package. It balances accuracy with efficiency, making semantic similarity accessible without massive computational costs. A proven tool for production systems.",1,,,336,https://x.com/HuggingModels/status/2040810238358749447
267,Hugging Models,@HuggingModels,2026-04-05T15:14:14.000Z,Explore the full model details here:,,,,342,https://x.com/HuggingModels/status/2040810250044092503
268,AI Engineer,@aiDotEngineer,2026-04-05T15:00:03.000Z,"London is the birthplace of 
@GoogleDeepMind
, and we're so honored to have them back as:

Presenting Sponsors of this week's AIE Europe!

DeepMind has pushed the AI frontier on every modality — from Gemini 3.1, to Embeddings 2, to Veo 3, to 
@NanoBanana
 Pro, and last far from",2,9,106,24680,https://x.com/aiDotEngineer/status/2040806678849884422
269,Hugging Models,@HuggingModels,2026-04-05T14:23:02.000Z,"Ever wanted to create anime-style art just by typing words? Meet Waifu Diffusion, a text-to-image model that transforms your descriptions into stunning anime illustrations. It's a community favorite for bringing anime dreams to life!",2,9,149,5886,https://x.com/HuggingModels/status/2040797364764709249
270,Hugging Models,@HuggingModels,2026-04-05T14:23:11.000Z,"With thousands of downloads and high community ratings, this model delivers consistent anime-style results. It's open-source under CreativeML OpenRAIL-M, meaning you can use it commercially. A proven tool for anime creation!",1,,,776,https://x.com/HuggingModels/status/2040797401699737934
271,Hugging Models,@HuggingModels,2026-04-05T14:23:14.000Z,Explore the full model details here:,,,4,746,https://x.com/HuggingModels/status/2040797413565477318
272,Hugging Models,@HuggingModels,2026-04-05T13:53:03.000Z,"Meet OpenJourney: a powerful text-to-image model that transforms your words into stunning visuals. With over 8k downloads and 3k likes, this Stable Diffusion variant is making waves in the creative AI community. Ready to turn imagination into imagery?",1,1,13,948,https://x.com/HuggingModels/status/2040789819144667643
273,Hugging Models,@HuggingModels,2026-04-05T13:53:12.000Z,"Why choose OpenJourney? It's community-vetted with thousands of downloads and likes. The model balances quality with accessibility, offering professional-grade image generation without complex setup. Plus, it's ready for production deployment right now.",1,,,384,https://x.com/HuggingModels/status/2040789857468133633
274,Hugging Models,@HuggingModels,2026-04-05T13:53:15.000Z,Explore the full model details here:,,,,382,https://x.com/HuggingModels/status/2040789869912625653
275,Hugging Models,@HuggingModels,2026-04-05T13:23:03.000Z,"Meet Llama-2-7b-chat: a 7-billion parameter conversational AI that's taken the open-source world by storm. This isn't just another language model, it's specifically fine-tuned for dialogue, making interactions feel more natural and helpful. With over 444k downloads, it's clearly",2,1,14,971,https://x.com/HuggingModels/status/2040782268629958748
276,Hugging Models,@HuggingModels,2026-04-05T13:23:12.000Z,"Why developers love it: Massive community adoption (444k+ downloads), strong conversational abilities, and open weights for customization. While it's smaller than some giants, its 7B size makes it accessible for many applications while maintaining impressive dialogue quality. A",1,,,359,https://x.com/HuggingModels/status/2040782306424832291
277,Hugging Models,@HuggingModels,2026-04-05T13:23:15.000Z,Explore the full model details here:,,,,365,https://x.com/HuggingModels/status/2040782318152163793
278,Hugging Models,@HuggingModels,2026-04-05T12:53:03.000Z,"Meet Mixtral-8x7B-Instruct, the multilingual powerhouse that's changing how we think about open-source AI. This isn't just another language model, it's a specialized instruction-following expert fine-tuned for real conversations. The community loves it for good reason.",1,1,4,716,https://x.com/HuggingModels/status/2040774718563967121
