#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
222,OpenAI Developers,@OpenAIDevs,2026-03-07T00:41:15.000Z,Codex Security is now also available on ChatGPT Pro accounts.,94,109,1800,185916,https://x.com/OpenAIDevs/status/2030081306974093755
223,Trung Phan,@TrungTPhan,2026-03-05T18:05:26.000Z,"McDonald’s CEO is playing 10D chess.

Sets the bar low with Big Arch review. Comes back talking “beef notes” and “‘mouth feel” on McChicken Big Mac.

Turns out he’s a Harvard MBA and latest IG post is about how he’s been asking Gemini to pitch new product ideas and it suggested",677,372,5100,2416433,https://x.com/TrungTPhan/status/2029619309753029098
224,gabriel,@gabriel1,2026-03-07T00:37:43.000Z,2 Chainz about to be 3 Chainz,8,6,541,23806,https://x.com/gabriel1/status/2030080418037518517
225,will depue,@willdepue,2026-03-07T00:15:29.000Z,singularity,11,20,365,34512,https://x.com/willdepue/status/2030074822924132849
226,Flow by Google,@FlowbyGoogle,2026-03-06T23:48:56.000Z,"Sometimes the simplest prompts are the most delightful 

Try it for yourself with Nano Banana 2 in Flow: 
“You've never seen it from this angle before!”

Thanks for sharing 
@cfryant",31,18,233,19884,https://x.com/FlowbyGoogle/status/2030068142568022495
227,gabriel,@gabriel1,2026-03-06T22:55:53.000Z,"lowest effort interface always win, and asking for something in text to happen on your computer is by far least effort and requires zero learning

it would not surprise me if the next generation will only ask for things and never look through menus",36,13,451,16469,https://x.com/gabriel1/status/2030054789783187649
228,gabriel,@gabriel1,2026-03-06T22:55:53.000Z,arguing for interfaces that make you more productive will be similar to telling engineers to use new shortcuts or use vim - sure they know it's 30% more effective the setup and learning is just really annoying,1,1,46,3007,https://x.com/gabriel1/status/2030054791280480705
229,Google Research,@GoogleResearch,2026-03-06T22:47:49.000Z,"The MedGemma Impact Challenge has come to a close with a remarkable 850+ submissions in six weeks.

We invited developers to prototype human-centered AI applications using Google’s Health AI Developer Foundations (HAI-DEF), and the response was inspiring. These open models are",9,62,471,21480,https://x.com/GoogleResearch/status/2030052762411749640
230,Google,@Google,2026-03-06T21:58:51.000Z,"You can now turn your sources into cinematic video explainers in 
@NotebookLM
 

It uses our most advanced models like Gemini 3, Nano Banana Pro and Veo 3, to animate the visual story behind your sources.

Here’s a Cinematic Video Overview explaining... Cinematic Video Overviews",99,145,823,96852,https://x.com/Google/status/2030040439642783914
231,Google,@Google,2026-03-06T21:58:52.000Z,"Cinematic Video Overviews in 
@NotebookLM
 are rolling out now for Ultra users in English.

Learn more ↓",16,23,98,46441,https://x.com/Google/status/2030040441924497591
232,Josh Woodward,@joshwoodward,2026-03-06T21:58:09.000Z,"Pomelli is the new experimental ad tool that SMBs are finding and falling in love with, now in 160+ countries!",4,9,124,8620,https://x.com/joshwoodward/status/2030040260932141112
233,Google AI,@GoogleAI,2026-03-06T21:48:58.000Z,"ICYMI, here’s a recap of this week’s launches:

— Gemini 3.1 Flash-Lite (in preview), our most cost-efficient Gemini 3 series model yet

— Cinematic Video Overviews from 
@NotebookLM
, turning your sources into bespoke, immersive videos 

— 10 custom styles for NotebookLM",36,43,266,42988,https://x.com/GoogleAI/status/2030037949287391724
234,Lara Korte,@lara_korte,2026-03-06T18:34:52.000Z,It finally happened. AI took my job.,18,876,10000,429753,https://x.com/lara_korte/status/2029989104805462252
235,Greg Brockman,@gdb,2026-03-06T21:12:46.000Z,GPT-5.4 is a big step forward,206,70,1300,226819,https://x.com/gdb/status/2030028839074812177
236,Noah Zweben,@noahzweben,2026-03-06T21:11:55.000Z,"Working on the next iteration of Remote Control - Session Spawning. 

Would you prefer sessions are spawned in same directory (collision risk) or worktrees (more opinionated, more clutter on your computer). 

This is for default - will be configurable.",25,1,32,5316,https://x.com/noahzweben/status/2030028629061836938
237,Paul Novosad,@paulnovosad,2026-03-06T20:10:56.000Z,"Worth reading, since 99% of the chatter on here has been Anthropic=saint, Hegseth=psychopath",22,20,267,61180,https://x.com/paulnovosad/status/2030013278907244981
238,Thariq,@trq212,2026-03-06T20:35:14.000Z,"Today we're launching local scheduled tasks in Claude Code desktop. 

Create a schedule for tasks that you want to run regularly. They'll run as long as your computer is awake.",673,1600,13000,3633123,https://x.com/trq212/status/2030019397335843288
239,Thariq,@trq212,2026-03-06T20:35:16.000Z,"My favorite use case is to ask it to check error logs every few hours and create PRs for any actionable errors. 

I think you can get really creative when you tie in other data sources.",29,18,796,103411,https://x.com/trq212/status/2030019404961042831
240,Thariq,@trq212,2026-03-06T20:35:17.000Z,"Get started with Claude Code desktop here: 
https://
code.claude.com/docs/en/desktop

Or if you have Claude Code desktop already make sure to update to the latest version.",15,15,319,89533,https://x.com/trq212/status/2030019406252904485
241,Tibo,@thsottiaux,2026-03-06T20:33:15.000Z,Hanson is a magician and one of our incredible team members responsible for the rapid improvements to our frontier coding capabilities. Worth the read,11,12,274,33307,https://x.com/thsottiaux/status/2030018898238787827
242,OpenAI Developers,@OpenAIDevs,2026-03-06T20:32:22.000Z,"Working with GPT-5.4 in the API?

We’ve updated our prompting guide with patterns for reliable agents covering tool use, structured outputs, verification loops, and long-running workflows.",50,72,863,73304,https://x.com/OpenAIDevs/status/2030018673449263400
243,Noah Zweben,@noahzweben,2026-03-06T20:28:43.000Z,"Tough times show you who your friends are. Thank you 
@Microsoft
 
@amazon
 and 
@Google",2,8,177,15499,https://x.com/noahzweben/status/2030017753680331047
244,Noah Zweben,@noahzweben,2026-03-06T20:26:04.000Z,"Thanks 
@katyperry
 . You helped us show em' what we're worth",12,8,218,12614,https://x.com/noahzweben/status/2030017090204455257
245,Tibo,@thsottiaux,2026-03-06T20:25:59.000Z,"We are investigating reports of higher usage drain than expected for Codex when WebSockets are enabled, the team is investigating and we will provide updates as we go",148,50,920,115115,https://x.com/thsottiaux/status/2030017068540776891
246,Google Research,@GoogleResearch,2026-03-06T20:08:38.000Z,"The biggest barrier for AI applications in Africa isn't model complexity -- it's the scarcity of data for the 2000+ spoken languages there.

We just released WAXAL. This open-access dataset delivers 2,400+ hours of high-quality speech data for 27 Sub-Saharan African languages,",160,1300,4000,538070,https://x.com/GoogleResearch/status/2030012702668865784
247,Google Research,@GoogleResearch,2026-03-06T20:08:39.000Z,Learn more and check out the WAXAL dataset here:,5,68,271,23807,https://x.com/GoogleResearch/status/2030012705931960771
248,Google for Developers,@googledevs,2026-03-06T20:00:06.000Z,"TensorFlow 2.21 has arrived.  LiteRT has officially graduated to production, serving as the universal on-device inference framework for the AI era.

What’s new:
 LiteRT Production: 1.4x faster GPU performance vs. TFLite + new NPU acceleration
 Lower Precision: Added",20,58,307,18745,https://x.com/googledevs/status/2030010555923046630
249,Sundar Pichai,@sundarpichai,2026-03-06T19:56:40.000Z,"Our latest Pixel landed on shelves yesterday.


@madebygoogle
 Pixel 10a is the most affordable way to get the latest Google AI. It features a 6.3-inch Actua display that is 40% brighter than its predecessor, 30+ hours of battery life and seven years of updates!",9,8,110,25667,https://x.com/sundarpichai/status/2030009691141722120
250,Sundar Pichai,@sundarpichai,2026-03-06T19:56:41.000Z,"Loads of new helpful features on 
@Android
: share your live location with friends & family mid-chat, find lost luggage by sharing your tracker tag link with the airline, and discover great apps with Play shorts.

Read more here:",15,16,89,23830,https://x.com/sundarpichai/status/2030009692865581081
251,Josh Woodward,@joshwoodward,2026-03-06T19:42:31.000Z,The first 60 days of 2026. Much more coming :),9,11,194,14647,https://x.com/joshwoodward/status/2030006128084668641
252,Tibo,@thsottiaux,2026-03-06T19:39:17.000Z,"Codex has been open source from the beginning, and today I am proud that we are able to do more for the community out there. Let's keep building",24,10,401,28793,https://x.com/thsottiaux/status/2030005314737856826
253,Google AI,@GoogleAI,2026-03-06T19:31:20.000Z,"With Nano Banana 2, the potential for creativity extends beyond image generation and into usable, deployable software and tools. Here are some ideas for what you can build with it: 

— Travel apps grounded in live data: An app that indexes real train trips and visualizes weather",49,58,557,54726,https://x.com/GoogleAI/status/2030003316520861835
254,Google AI,@GoogleAI,2026-03-06T19:31:21.000Z,"Start creating with Nano Banana 2 today — available via the Gemini API in 
@GoogleAIStudio
 and Vertex AI + in 
@antigravity
 and 
@firebase
.

And learn more here about the model and what people are building with it here:",6,18,74,18041,https://x.com/GoogleAI/status/2030003319100325981
255,Kevin Weil,@kevinweil,2026-03-06T19:20:11.000Z,"Codex for Open Source is an awesome idea. 

OSS maintainers get API credits, 6 months of ChatGPT Pro with Codex, and access to Codex Security as needed.",3,9,128,14504,https://x.com/kevinweil/status/2030000508342272368
256,Anthropic,@AnthropicAI,2026-03-06T19:17:30.000Z,"New on the Anthropic Engineering Blog: In evaluating Claude Opus 4.6 on BrowseComp, we found cases where the model recognized the test, then found and decrypted answers to it—raising questions about eval integrity in web-enabled environments.

Read more:",223,487,3100,1025105,https://x.com/AnthropicAI/status/2029999833717838016
257,Claude,@claudeai,2026-03-06T19:16:41.000Z,"We're launching Claude Community Ambassadors. Lead local meetups, bring builders together, and partner with our team.

Open to any background, anywhere in the world.

Apply: 
https://
claude.com/community/amba
ssador
…",1700,4800,27000,6241930,https://x.com/claudeai/status/2029999626926076179
258,OpenAI Developers,@OpenAIDevs,2026-03-06T19:10:58.000Z,"We’re launching Codex for Open Source to support the contributors who keep open-source software running.

Maintainers can use Codex to review code, understand large codebases, and strengthen security coverage without taking on even more invisible work.


http://
developers.openai.com/codex/communit
y/codex-for-oss
…",264,512,3600,960665,https://x.com/OpenAIDevs/status/2029998191043911955
259,OpenAI Developers,@OpenAIDevs,2026-03-06T19:11:01.000Z,"Selected maintainers get:
• API credits for maintainer workflows
• 6 months of ChatGPT Pro, which includes Codex
• Conditional access to Codex Security

Applications are reviewed on a rolling basis.",14,19,250,35443,https://x.com/OpenAIDevs/status/2029998202934677938
260,Josh Woodward,@joshwoodward,2026-03-06T18:48:24.000Z,Exciting use of Gemini! Someone please let me know if those new Korean sauces drop! :),13,13,218,73345,https://x.com/joshwoodward/status/2029992510500803023
261,Gemini CLI,@geminicli,2026-03-06T18:26:12.000Z,"We are a part of Google Summer of Code 2026!

Want to get directly involved with Gemini CLI?

Help land exciting features over the 12+ week program and get direct mentorship from Gemini CLI leads.

Learn more on the program and all projects below",18,103,1400,74223,https://x.com/geminicli/status/2029986922995610069
262,Gemini CLI,@geminicli,2026-03-06T18:26:13.000Z,,1,4,48,7371,https://x.com/geminicli/status/2029986925457571938
263,OpenAI,@OpenAI,2026-03-06T18:19:33.000Z,Codex Security—our application security agent—is now in research preview.,342,414,2500,554882,https://x.com/OpenAI/status/2029985250512920743
264,Google Research,@GoogleResearch,2026-03-06T18:17:39.000Z,"Today we celebrate one year of SpeciesNet as an open-source tool. This AI model, trained on over 65M labelled images provided by partners around the world, identifies ~2,500 animal categories in camera trap images to boost global conservation efforts. 
https://
goo.gle/46XO5LF",10,42,289,13984,https://x.com/GoogleResearch/status/2029984770306740549
265,will depue,@willdepue,2026-03-06T18:17:38.000Z,singularity,5,23,705,68337,https://x.com/willdepue/status/2029984769011056796
266,OpenAI Developers,@OpenAIDevs,2026-03-06T18:13:50.000Z,"We're introducing Codex Security.

An application security agent that helps you secure your codebase by finding vulnerabilities, validating them, and proposing fixes you can review and patch.

Now, teams can focus on the vulnerabilities that matter and ship code faster.",296,1000,8900,1681412,https://x.com/OpenAIDevs/status/2029983809652035758
267,OpenAI Developers,@OpenAIDevs,2026-03-06T18:13:52.000Z,"Codex Security began as Aardvark, launched last year in private beta.

Since then, we’ve significantly improved signal quality, reducing noise, improving severity accuracy, and lowering false positives, so findings better align with real-world risk.",10,21,336,91489,https://x.com/OpenAIDevs/status/2029983821580681599
268,OpenAI Developers,@OpenAIDevs,2026-03-06T18:13:55.000Z,"Codex Security is rolling out as a research preview to ChatGPT Enterprise, Business, and Edu customers via Codex web, with free usage for the next month.",27,16,329,207212,https://x.com/OpenAIDevs/status/2029983833567940639
269,Google Gemini,@GeminiApp,2026-03-06T18:05:10.000Z,"What are you cooking up with Nano Banana 2?

Share your creations in the replies.",587,77,1300,179500,https://x.com/GeminiApp/status/2029981630081945689
270,Google AI Developers,@googleaidevs,2026-03-06T18:00:01.000Z,"Build with the 
@GoogleDeepMind
 and Forever22 at the Vibecoding Hackathon in Chicago on March 14 

Turn your ideas into live demos using the latest Gemini models and get hands-on guidance from our team, no coding or engineering background required ↓",17,24,192,35122,https://x.com/googleaidevs/status/2029980332401758466
271,Anthropic,@AnthropicAI,2026-03-06T17:54:21.000Z,"We partnered with Mozilla to test Claude's ability to find security vulnerabilities in Firefox.

Opus 4.6 found 22 vulnerabilities in just two weeks. Of these, 14 were high-severity, representing a fifth of all high-severity bugs Mozilla remediated in 2025.",467,1700,15000,3054478,https://x.com/AnthropicAI/status/2029978909207617634
272,Anthropic,@AnthropicAI,2026-03-06T17:54:22.000Z,"Frontier models are now world-class vulnerability researchers, but they’re currently better at finding vulnerabilities than exploiting them.

This is unlikely to last. We urge developers to redouble their efforts to make software more secure. 

Read more:",52,93,1100,150610,https://x.com/AnthropicAI/status/2029978911099244944
273,Google for Developers,@googledevs,2026-03-06T17:32:08.000Z,Deepen expertise in the new baseline of software engineering with gen AI and modern infrastructure at Google Cloud Next '26 in Las Vegas. Technical sessions offer direct experience with Gemini 3 and zero-trust foundations from April 22 through April 24. Get started ↓,4,15,72,7056,https://x.com/googledevs/status/2029973316665070055
274,will depue,@willdepue,2026-03-06T17:32:07.000Z,"iran invasion is no joke actually #stuckculture. 
@PaulSkallas
 vindicated",2,,34,4672,https://x.com/willdepue/status/2029973313502728336
275,Google,@Google,2026-03-06T17:19:04.000Z,"Have you tried Ask Photos or the new Ask button in 
@GooglePhotos
 yet?  Here are some of our favorite ways you can use it:

 Ask Photos can find a picture from your library, then you can use the Ask button to get information about what’s in that photo. Like, for example, the",55,38,243,64571,https://x.com/Google/status/2029970029450510659
276,Google,@Google,2026-03-06T17:19:05.000Z,Learn more ↓,6,19,65,39589,https://x.com/Google/status/2029970034496262326
277,Claude,@claudeai,2026-03-06T17:05:07.000Z,"If your organization has an existing Anthropic spend commitment, you can apply some of it towards Claude-powered solutions from customers like 
@GitLab
, 
@Harvey
, 
@Lovable
, 
@Replit
, 
@RogoAI
, and 
@Snowflake
.

Learn more:",54,95,1100,415098,https://x.com/claudeai/status/2029966519069987103
278,OpenAI Developers,@OpenAIDevs,2026-03-05T22:00:36.000Z,5.4 by our community:,18,23,659,72846,https://x.com/OpenAIDevs/status/2029678488882676215
279,OpenAI Developers,@OpenAIDevs,2026-03-06T16:49:26.000Z,"@OpenAIDevs GPT-5.4 is now generally available and rolling out in GitHub Copilot.

Early testing shows
 It consistently hits high rates of success
 Enhanced logical reasoning and task execution for intricate processes

Try it out in @code or Copilot CLI.",1,,17,11212,https://x.com/OpenAIDevs/status/2029962571084943381
280,OpenAI Developers,@OpenAIDevs,2026-03-06T16:52:03.000Z,"We had early access to @OpenAI's new GPT-5.4 model.

At TinyFish, we run web agents on some of the hardest real-world tasks: multi-step workflows, dynamic pages, live websites with no APIs.

GPT-5.4 is by far the best OpenAI model we've tested.

See what that looks like",1,,16,10108,https://x.com/OpenAIDevs/status/2029963230337196419
281,Tibo,@thsottiaux,2026-03-06T16:39:25.000Z,"The spending way less is the important part here. The GPT models are best in class now in terms of efficiency and I expect this to quickly matter in a world where we increasingly rely on agents to get our work done.

Good time to review those contracts",44,9,465,47263,https://x.com/thsottiaux/status/2029960051096703044
282,Sachin Katti,@sk7037,2026-03-06T13:27:05.000Z,"Construction is underway at our site in Port Washington, Wisconsin. This is an important step in our long-term compute strategy. Grateful to our partners 
@VantageDC
 and 
@Oracle
 who are helping bring this capacity online.
 
We’re been making rapid progress expanding the",36,46,333,165373,https://x.com/sk7037/status/2029911649298362524
283,will depue,@willdepue,2026-03-06T16:27:05.000Z,let’s see (paul) allen’s nanogpt speedrun then,3,1,156,15551,https://x.com/willdepue/status/2029956947970248878
284,Daniel McAuley,@_dmca,2026-03-06T06:44:05.000Z,some psychopath on the internal codex leaderboard hit 100B tokens in the last week,85,66,946,366045,https://x.com/_dmca/status/2029810231325380725
285,Philipp Schmid,@_philschmid,2026-03-06T13:56:15.000Z,"Hey Gemini make a website presenting yourself using the skill below.

(Gemini 3.1 Pro Preview) + 
@GoogleAIStudio
 + design-taste-frontend skill.",24,36,492,84838,https://x.com/_philschmid/status/2029918986549211374
286,gabriel,@gabriel1,2026-03-06T06:26:12.000Z,"there is still no substitute for perfectly understanding every single line of code in your codebase

i fall into the trap of just skimming through ai changes to ""just make sure it looks good"" all the time, and it makes me lose so much time to not perfectly understand every line",163,137,2600,244570,https://x.com/gabriel1/status/2029805730048659762
287,gabriel,@gabriel1,2026-03-06T06:26:47.000Z,"sometimes i feel like we act like this is not true, but everytime we do we just slow ourselves down

now the good part is that you can use ai to understand every line of code 10x faster",6,3,288,16556,https://x.com/gabriel1/status/2029805874353705061
288,Daniel San,@dani_avila7,2026-03-11T00:52:40.000Z,"Claude Code Templates now supports saving component collections.

Save this for when you have time to start building your own.

In this video I show my Pocketbase components, a PR with all the skills for this platform, already live at 
http://
aitmpl.com

Free account, create",1,1,6,205,https://x.com/dani_avila7/status/2031533732134350933
289,Lenny Rachitsky,@lennysan,2026-03-11T00:42:54.000Z,Four positioning roadblocks and how to move past them,1,,17,2888,https://x.com/lennysan/status/2031531273223815301
290,Lenny Rachitsky,@lennysan,2026-03-11T00:43:02.000Z,"More 
https://
lennysnewsletter.com/p/a-guide-to-a
dvanced-b2b-positioning
…",1,,1,616,https://x.com/lennysan/status/2031531306593693776
291,michael s galpert,@msg,2026-03-11T00:28:56.000Z,"""The data center buildout echoes the late 1990s fiber frenzy. Companies strung cable across continents for bandwidth nobody needed, on the assumption that demand would only go up and that the underlying technology would not change fast enough to matter. Both assumptions proved",,,,78,https://x.com/msg/status/2031527761228214682
292,Jerry Liu,@jerryjliu0,2026-03-11T00:19:00.000Z,"We love document processing. We also love working with startups.

If you’re a startup ($250k-$50m raised) and need to parse a boatload of PDFs (or .docx, .pptx, .html, .xlsx), come talk to us about LlamaParse!

We have $2k in free credits, dedicated communication, and more.",,1,17,1797,https://x.com/jerryjliu0/status/2031525259120378097
293,Ethan Mollick,@emollick,2026-03-10T23:56:02.000Z,"Lets look at the criteria for ""weak AGI"":
Loebner prize was a weak Turing Test, equivalent achieved by GPT-4.5 
Winograd passed by GPT-3 
SAT passed at 75% by GPT-4

Only remaining thing is playing an old Atari game from 1984.  The labs could do the funniest thing right now",9,3,38,8428,https://x.com/emollick/status/2031519480371683594
294,Jerry Liu,@jerryjliu0,2026-03-10T23:48:09.000Z,"Parse, embed, and search for your audio files - or PDFs, or Powerpoints, or videos - in one integrated solution.


@GoogleDeepMind
 released Gemini Embedding 2, an all-in-one model that unifies the embedding space between text/images/audio/video.

We built a tutorial that shows you",1,,7,1618,https://x.com/jerryjliu0/status/2031517495333622118
295,Zechen Zhang,@ZechenZhang5,2026-03-10T23:40:34.000Z,Programmable intelligence is a feature not a bug.,,,2,34,https://x.com/ZechenZhang5/status/2031515588955087272
296,rohan anil,@_arohan_,2026-03-10T23:38:49.000Z,"Hmm, I guess thing about event horizon is that you can only go faster.",,,6,694,https://x.com/_arohan_/status/2031515145474814246
297,Matt Shumer,@mattshumer_,2026-03-10T23:34:18.000Z,"I invested in AgentMail. It has the potential to be one of the biggest companies of all time.

This is the Gmail moment for agents!

Give your agent an email!

Seriously, if you haven’t tried 
@agentmail
, you need to.",11,3,71,21280,https://x.com/mattshumer_/status/2031514010168725768
298,Dhruv Batura,@dbatura,2026-03-10T17:14:18.000Z,"If you’d like to help us build the world’s largest and most powerful financial network, come work at 𝕏 Money. 

We need talented engineers (backend, Android/Web) and operators - you will impact hundreds of millions of users as we expand globally. DM me!",82,89,874,54536,https://x.com/dbatura/status/2031418378553012686
299,rohan anil,@_arohan_,2026-03-10T23:07:58.000Z,"Google has several legends two of them:

Jeff Dean: just incredible and always make sures he does right by people and world

Demis Hassabis: just incredible at the vision he realized in the world and the foresight.

I feel like they are the best humans among us on long horizon",7,4,198,7635,https://x.com/_arohan_/status/2031507382757740597
300,Lenny Rachitsky,@lennysan,2026-03-10T22:25:24.000Z,"All-time record Lenny's Newsletter meetups happening this month, 42! Unreal.",2,1,13,2919,https://x.com/lennysan/status/2031496673084715202
301,Mitchell Hashimoto,@mitchellh,2026-03-10T20:36:19.000Z,"I’ve been forcing myself to use the GUI agent apps the past week just to learn. One week isn’t enough experience yet, but I think they all miss the mark (so far) and I’m deeply fighting the urge to do one with my own taste. I’m not gonna do it. I’m not gonna do it.",136,9,777,42000,https://x.com/mitchellh/status/2031469218408108318
302,Ben Tossell,@bentossell,2026-03-10T22:13:55.000Z,pls do it anyway,,,2,233,https://x.com/bentossell/status/2031493780323393590
303,a16z,@a16z,2026-03-10T21:18:38.000Z,"Applied Intuition CEO 
@qasar
 on the autonomous driving approaches being taken by Tesla and Waymo, and why both can succeed in the years to come:

""Generally speaking, every single car company on the planet right now is working on a product that’s like a Tesla FSD product. Many",12,18,45,29254,https://x.com/a16z/status/2031479867632693646
304,Andrew Carr,@andrew_n_carr,2026-03-10T21:52:19.000Z,Gemma is so sad,1,,1,735,https://x.com/andrew_n_carr/status/2031488346468589597
305,Shane Gu,@shaneguML,2026-03-10T21:45:18.000Z,"In May 2015 I did my first internship at Google Brain. I was aware of Chris, Ilya, Dave's 2014 paper on Go move eval so expecting DQN will win in Go soon. AlphaGo was the first ASI moment, and set my career as an RL researcher. Defending my PhD to Dave in 2018 was great.",2,2,36,4150,https://x.com/shaneguML/status/2031486578359710162
306,Shane Gu,@shaneguML,2026-03-10T21:46:09.000Z,"https://
arxiv.org/abs/1412.6564",,,2,602,https://x.com/shaneguML/status/2031486793816879255
307,Ben Tossell,@bentossell,2026-03-10T21:43:08.000Z,"'halt and catch fire' theme goes hard

(random demo site)",3,,5,1585,https://x.com/bentossell/status/2031486034161107191
308,Andrew Carr,@andrew_n_carr,2026-03-10T21:40:55.000Z,"my new workflow, which I love, is

1. think up problem statement
2. prompt 5.4 pro
3. write and think while it's working, usually come up with a pretty good solution
4. reply with my solution and changes based on its first solution
5. repeat",1,,7,445,https://x.com/andrew_n_carr/status/2031485476818006519
309,elvis,@omarsar0,2026-03-10T17:44:37.000Z,"context engineering —> harness engineering

build your own agent harness 

it gets you in the mindset of building for agents (eg. cli, api, skills, memory, automations, schedulers,…)

where things are headed, you won’t regret having a good understanding of these",19,8,105,7827,https://x.com/omarsar0/status/2031426008285421933
310,elvis,@omarsar0,2026-03-10T21:27:54.000Z,"i will be posting more detailed thoughts on this in the coming days, and how to experiment around agent harnesses. stay tuned.",2,,3,1465,https://x.com/omarsar0/status/2031482199296348260
311,Andrew Carr,@andrew_n_carr,2026-03-10T21:26:24.000Z,"I believe they should call it

Monsters Inc. 3: Monsters Inc. 2

because MU was a prequel",,,,277,https://x.com/andrew_n_carr/status/2031481825525387745
312,Lior Alexander,@LiorOnAI,2026-03-10T21:19:00.000Z,"Yann just bet a billion dollars that the entire industry is building on the wrong foundation.

Large language models predict the next word. They're trained on text, so they understand language. But the real world isn't made of words. 

It's made of continuous sensor data: camera",17,30,208,30291,https://x.com/LiorOnAI/status/2031479959685067006
313,a16z,@a16z,2026-03-10T20:48:26.000Z,"Applied Intuition CEO Qasar Younis on why autonomy is coming to fill gaps, not replace people:

""I think honestly speaking, these industries need autonomy. And it couldn’t come soon enough, frankly speaking.""

""People are not fighting for those trucking jobs.""

""If you look at",9,13,33,9585,https://x.com/a16z/status/2031472267415429216
314,Ivan Zhao,@ivanhzhao,2026-03-10T21:03:30.000Z,Might help if you buy tokens,,2,25,6289,https://x.com/ivanhzhao/status/2031476062136291821
315,Sarah Sachs,@sarahmsachs,2026-03-10T20:51:41.000Z,,8,29,93,21530,https://x.com/sarahmsachs/status/2031473087791902991
316,Kieran Klaassen,@kieranklaassen,2026-03-10T20:57:01.000Z,CRITICAL INSTRUCTION 1: have fun,,2,5,406,https://x.com/kieranklaassen/status/2031474427532353699
317,bat020,@bat020,2026-03-10T11:12:11.000Z,"""A Guardian investigation examined a series of massive AI investments announced by the government...  It found that large, promised sums do not represent real investments into the UK’s economy, and that new data centres are not in fact new.""",3,39,74,11181,https://x.com/bat020/status/2031327250444894703
318,Ali Bey,@alibey_10,2026-03-10T20:07:29.000Z,"top shadcn builders I found

Shadcnspace builder by 
@suniljoshi19
 
Shadcn/play by 
@ephraimduncan
 
Formcn by me

I maintain the list on Shoogle. I know there are more, but I haven’t put together a full list yet, so please drop any others you know.",,,6,160,https://x.com/alibey_10/status/2031461963599851799
319,Justine Moore,@venturetwins,2026-03-10T19:59:09.000Z,There should be a legal requirement to label all text written by dumb people. I don’t want to spend the rest of my life parsing real communication from idiotic human slop. This is a mental tax I never agreed to or signed up for.,19,7,103,5415,https://x.com/venturetwins/status/2031459865521254518
320,Cloudflare Radar,@CloudflareRadar,2026-03-10T19:36:53.000Z,"The #Internet shutdown in #Iran has now been in place for over 10 days, with the country effectively cut off from the global Internet. Traffic from the country remains well below 1% of pre-shutdown levels. 

https://
radar.cloudflare.com/traffic/ir?dat
eRange=14d
…",12,97,221,10008,https://x.com/CloudflareRadar/status/2031454263918907529
321,Mitchell Hashimoto,@mitchellh,2026-03-10T19:51:04.000Z,"As a product person, some of the most important feedback you can get is why someone bounced on first use. It's also some of the hardest to get and social media remains the best way to get it. Product people MUST aggressively pay attention. E.g. 
https://
x.com/mitchellh/stat
us/2031452230663156169
…

There's a",14,17,361,29612,https://x.com/mitchellh/status/2031457830419705946
322,Google AI Studio,@GoogleAIStudio,2026-03-10T17:25:21.000Z,,133,903,6500,1247101,https://x.com/GoogleAIStudio/status/2031421162123870239
323,Ivan Zhao,@ivanhzhao,2026-03-10T19:32:47.000Z,Zach and the Meeting Notes crew is shipping FAST!,,1,31,3714,https://x.com/ivanhzhao/status/2031453231633637512
324,Grace Ling,@gracepace_,2026-03-10T03:08:13.000Z,"Day 10 of vibe coding something every day until I hit a million followers:

bunny tamagotchi game! inspired by all the tamagotchi i had as a kid. feed, clean, play dress up, and decorate your pet's room!!

Made with 
@Replit
 #vibecoding",26,15,286,15249,https://x.com/gracepace_/status/2031205458757956067
325,elvis,@omarsar0,2026-03-10T13:54:05.000Z,"Introducing Elements of AI Agents.

Our first text-based AI course.

If you are looking for an entry point to building AI Agents, check it out now.

FREE to enroll.

Audio available so you can listen on the go.",11,25,126,26158,https://x.com/omarsar0/status/2031367994891448801
326,Ali Bey,@alibey_10,2026-03-10T18:44:55.000Z,"this is a brand-new shadcn library but it has grown to +200 well-crafted blocks/components pretty quickly, and it has a shadcn builder to make building even faster! 

you need to check it out",1,3,51,3711,https://x.com/alibey_10/status/2031441185282097473
327,Nate Soares,@So8res,2026-03-10T18:25:08.000Z,"Some folks said AI would be safe because nobody would be dumb enough to put it on the internet. Later, folks said nobody would be dumb enough to train it on goal-oriented tasks (rather than just prediction). Later, folks said nobody would be dumb enough to run it autonomously.",35,47,457,17970,https://x.com/So8res/status/2031436207276646788
328,Sarah Sachs,@sarahmsachs,2026-03-10T15:59:43.000Z,"New job title just dropped: Model Behavior Engineer.

Your job: make AI behave. 

Prompts, evals, model selection, debugging weird outputs. basically owning the quality bar for AI products.

this role literally didn’t exist a few years ago.

We’re hiring →",32,27,298,28218,https://x.com/sarahmsachs/status/2031399612863676831
329,Ben Tossell,@bentossell,2026-03-10T18:38:01.000Z,cool but why’s everything a slider only,3,,5,3103,https://x.com/bentossell/status/2031439450404704434
330,Yuchen Jin,@Yuchenj_UW,2026-03-10T18:34:39.000Z,"What's after autoresearch? It’s 
@karpathy
’s new open-source project: AgentHub!

""GitHub is for humans. AgentHub is for agents.""

An agent-swarm collaboration platform. A very promising direction.

I'm watching him speedrun a 1-man billion-dollar company.",43,31,351,22221,https://x.com/Yuchenj_UW/status/2031438602383798514
