#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
220,Google for Developers,@googledevs,2026-03-30T21:58:37.000Z,"Huge congrats to the winners! It’s inspiring to see the developer community use AI to create meaningful, real-world impact.",,,1,221,https://x.com/googledevs/status/2038737689785385102
221,cat,@_catwu,2026-03-30T21:03:25.000Z,"We now support GitHub Enterprise Server across our product suite, including Claude Code on the web, iOS, Android and Code Review! 

Try it out and let us know your feedback",8,5,101,27566,https://x.com/_catwu/status/2038723796178526712
222,Google for Developers,@googledevs,2026-03-30T20:32:52.000Z,"It’s time to move beyond the terminal. Explore Antigravity Editor and Agent Manager, showing how to generate apps with Gemini Flash and make UI modifications just by pointing and clicking.

Catch Stephanie Wong, Kevin Hou and Andy Zhang to learn exactly how to get started with",15,37,254,18726,https://x.com/googledevs/status/2038716108543553999
223,Google for Developers,@googledevs,2026-03-30T20:39:08.000Z,"Antigravity’s browser sub-agent can ""look"" at your app, scroll through it, and click to verify that everything works before you deploy. It’s built-in safety using screenshots and recordings.",4,2,9,4519,https://x.com/googledevs/status/2038717686583308713
224,Google for Developers,@googledevs,2026-03-30T20:40:23.000Z,"Experience multi-agent orchestration with Antigravity.

Antigravity uses a main agent to delegate tasks to specialized sub-agents. Multimodal models work together to research, screenshot, and verify your build.",3,3,11,4301,https://x.com/googledevs/status/2038718000204030101
225,OpenAI Developers,@OpenAIDevs,2026-03-30T19:58:40.000Z,"Developers are getting work done, even while they sleep.

Latest data from Codex use shows that developers delegate their long-running, hard tasks, such as refactors and architecture planning, to Codex at the end of the day.",127,115,1300,141137,https://x.com/OpenAIDevs/status/2038707501492056401
226,OpenAI Developers,@OpenAIDevs,2026-03-30T19:58:44.000Z,Tasks kicked off at 11 pm are 60% more likely to run for 3+ hours than other tasks.,10,23,261,31232,https://x.com/OpenAIDevs/status/2038707517111582829
227,Jason Wolfe,@w01fe,2026-03-30T19:56:52.000Z,"More great work by Tomek and friends!  While the results of mid training interventions here were mostly washed away by RL, I think it’s an exciting area for further research.",1,4,17,3824,https://x.com/w01fe/status/2038707047701610731
228,Lydia Hallie,@lydiahallie,2026-03-30T18:35:30.000Z,"We're aware people are hitting usage limits in Claude Code way faster than expected. Actively investigating, will share more when we have an update!",1500,1300,13000,3754945,https://x.com/lydiahallie/status/2038686571676008625
229,Andrew Mayne,@AndrewMayne,2026-03-30T18:00:59.000Z,Nice of the OpenAI folks to help out all the Claude users facing new rate limits.,1,2,14,2971,https://x.com/AndrewMayne/status/2038677887117865133
230,dominik kundel,@dkundel,2026-03-30T17:30:58.000Z,"I built a new plugin! You can now trigger Codex from Claude Code!

Use the Codex plugin for Claude Code to delegate tasks to Codex or have Codex review your changes using your ChatGPT subscription.

Start by installing the plugin: 

http://
github.com/openai/codex-p
lugin-cc
…",233,631,3300,1213407,https://x.com/dkundel/status/2038670330257109461
231,Google AI Developers,@googleaidevs,2026-03-30T17:25:01.000Z,"Give your coding agents up-to-date SDK knowledge with Gemini API skills. Our evaluation saw 96.6% success with the gemini-3.1-pro-preview model across 117 coding prompts, measuring model performance across agentic, chat, and SDK use cases.",40,53,648,44991,https://x.com/googleaidevs/status/2038668835755319427
232,Google AI Developers,@googleaidevs,2026-03-30T17:25:02.000Z,Learn how:,3,2,55,7183,https://x.com/googleaidevs/status/2038668837751767400
233,Google AI Developers,@googleaidevs,2026-03-30T17:25:02.000Z,Add gemini-api-dev skills to your workflows:,,6,63,6401,https://x.com/googleaidevs/status/2038668839479865705
234,Claude,@claudeai,2026-03-30T17:01:53.000Z,"Computer use is now in Claude Code.

Claude can open your apps, click through your UI, and test what it built, right from the CLI.

Now in research preview on Pro and Max plans.",2500,7600,59000,15719027,https://x.com/claudeai/status/2038663014098899416
235,Claude,@claudeai,2026-03-30T17:01:54.000Z,"It works on anything you can open on your Mac: a compiled SwiftUI app, a local Electron build, or a GUI tool that doesn't have a CLI.",42,47,1800,494550,https://x.com/claudeai/status/2038663018427420698
236,Claude,@claudeai,2026-03-30T17:01:55.000Z,"Now available in research preview on Pro and Max on macOS. 

Enable it with /mcp. Docs:",87,118,1900,460903,https://x.com/claudeai/status/2038663019983479234
237,Claude,@claudeai,2026-03-30T17:01:54.000Z,"In one prompt, Claude can write the code, compile it, launch the app, click through it, find the bug, fix it, and verify the fix.",83,152,3600,518896,https://x.com/claudeai/status/2038663016187621727
238,Google for Developers,@googledevs,2026-03-30T17:00:00.000Z,"Are you feeling more like a stretchy cat #6 or #7 today?

Lean into that energy and remix your own #GoogleIO puzzle here → 
https://
goo.gle/iopuzzle26-1",11,11,55,10078,https://x.com/googledevs/status/2038662537885978865
239,Chris Hadfield,@Cmdr_Hadfield,2026-03-30T14:48:47.000Z,"If schedule holds, these 3 giant rockets will launch in the next 3 weeks. 
From left to right:
New Glenn - satellite launch now, planned for the Moon
Starship - test flight 12 now, planned for the Moon
Artemis - to the Moon and back with 4 crew aboard
Pushing the very edge of our",190,1100,7000,186766,https://x.com/Cmdr_Hadfield/status/2038629519012061303
240,Noah Zweben,@noahzweben,2026-03-30T16:37:47.000Z,Dispatch just filed 3 months of overdue work credit card receipts for me and that is AGI,15,,119,10132,https://x.com/noahzweben/status/2038656947734622475
241,OpenAI Developers,@OpenAIDevs,2026-03-30T16:35:19.000Z,"Lessons from building voice agents at scale


@perplexity_ai
 breaks down how running voice with the Realtime API in production shaped their approach to context, audio pipelines, and turn-taking in real-world environments.",34,51,386,36557,https://x.com/OpenAIDevs/status/2038656328873463917
242,OpenAI Developers,@OpenAIDevs,2026-03-30T16:35:22.000Z,Here’s a refresher on the Realtime API:,,10,70,19739,https://x.com/OpenAIDevs/status/2038656340999168409
243,Philipp Schmid,@_philschmid,2026-03-30T16:32:12.000Z,"Tau Bench got an update! Tau Bench is one of the most adopted Agentic Benchmarks. They now added “Banking” a fintech-inspired customer support domain built around a realistic knowledge base of 698 documents across 21 product categories.

Tasks require agents to search this",8,5,76,5499,https://x.com/_philschmid/status/2038655544613826985
244,Philipp Schmid,@_philschmid,2026-03-30T16:32:13.000Z,"Leaderboard: 
https://
taubench.com/#leaderboard?b
enchmark=text
…

Paper:",,2,7,1461,https://x.com/_philschmid/status/2038655546765488196
245,Google Gemini,@GeminiApp,2026-03-30T16:01:49.000Z,"Hear what’s new from Gemini Live, now powered by Gemini 3.1 Flash Live",81,136,996,102120,https://x.com/GeminiApp/status/2038647896300826853
246,Google for Startups,@GoogleStartups,2026-03-30T16:00:01.000Z,"How to scale an AI agent to millions of users without breaking the bank?

Nicolas Loeff, CTO of 
@ZapiaAI
, shares how his team #BuildWithGemini using 
@GoogleCloud
 blueprint:

 Dynamic routing: Using Gemini Pro for tasks & Flash for chit-chat
 Serverless scaling: Built on Cloud",3,7,32,2101,https://x.com/GoogleStartups/status/2038647442472653258
247,GoogleTrends,@GoogleTrends,2026-03-30T15:42:15.000Z,PSA: there are less than 20 days until Tax Day.,,,3,1648,https://x.com/GoogleTrends/status/2038642971831423088
248,Sam Altman,@sama,2026-03-30T15:34:16.000Z,This is a very good post:,652,213,2300,438405,https://x.com/sama/status/2038640963036626971
249,Google for Developers,@googledevs,2026-03-30T15:20:58.000Z,"ADK for Java 1.0.0 is here! 

Build your AI agents in Java with powerful tools and services, custom context engineering, #A2A integration, and more.

Get the latest details: 
https://
goo.gle/4dQQXOj",12,42,217,22545,https://x.com/googledevs/status/2038637617735147742
250,Google for Developers,@googledevs,2026-03-30T13:00:01.000Z,"Ready for a JavaScript developer challenge? A method works when called directly, then behaves differently when passed to setTimeout. What happens, and why? Check out the video and share your answer in the comments.",10,9,63,8735,https://x.com/googledevs/status/2038602143830028694
251,Google for Developers,@googledevs,2026-03-30T13:00:03.000Z,"In JavaScript, this depends on how a function is called, not where it was originally defined.",3,1,13,4589,https://x.com/googledevs/status/2038602153455919442
252,Boris Cherny,@bcherny,2026-03-30T03:12:41.000Z,"I wanted to share a bunch of my favorite hidden and under-utilized features in Claude Code. I'll focus on the ones I use the most.

Here goes.",551,2900,23000,3785611,https://x.com/bcherny/status/2038454336355999749
253,Boris Cherny,@bcherny,2026-03-30T03:12:47.000Z,"15/ Use /voice to enable voice input

Fun fact: I do most of my coding by speaking to Claude, rather than typing.

To do the same, run /voice in CLI then hold the space bar, press the voice button on Desktop, or enable dictation in your iOS settings.",47,32,767,181513,https://x.com/bcherny/status/2038454362226467112
254,Boris Cherny,@bcherny,2026-03-30T03:12:47.000Z,"Hope this was useful! I wanted to keep going but had to stop myself. Will post more soon.

What are your favorite underrated Claude Code features?",132,30,1000,155628,https://x.com/bcherny/status/2038454363593822519
255,Noah Zweben,@noahzweben,2026-03-30T02:31:47.000Z,"Dispatch can now start coding tasks with specific models.  Tell it to use a specific model in natural language.

We want to keep making Dispatch the most useful place to delegate Cowork and Code tasks. 

How can we make Dispatch better for coding use-case?",110,46,535,136418,https://x.com/noahzweben/status/2038444046109315553
256,OpenAI Developers,@OpenAIDevs,2026-03-29T23:12:14.000Z,What are you building this weekend?,999,76,1200,149837,https://x.com/OpenAIDevs/status/2038393826918952960
257,Anthony Morris ツ,@amorriscode,2026-03-29T22:33:28.000Z,This 6 year old used Claude Code desktop to build a space game. Couldn't be more excited for the future.,19,7,157,8467,https://x.com/amorriscode/status/2038384070045151588
258,Anthony Morris ツ,@amorriscode,2026-03-29T22:33:28.000Z,,1,,14,3864,https://x.com/amorriscode/status/2038384071576014878
259,Thariq,@trq212,2026-03-29T20:26:07.000Z,"the more I've been digging into the new Figma MCP, the more excited I am about it

something new I'm trying is starting with a very ugly sketch in Figma, and then having Claude Code flesh it out in Figma so I can tweak and edit before sending the final back to Claude Code",126,80,1400,416121,https://x.com/trq212/status/2038352023633228183
260,Anthony Morris ツ,@amorriscode,2026-03-29T21:18:57.000Z,i like the design on the left,3,,31,8275,https://x.com/amorriscode/status/2038365317869842441
261,Thariq,@trq212,2026-03-29T22:18:33.000Z,"i know this is why we hired 
@pranathiperii",5,,37,7385,https://x.com/trq212/status/2038380316994470363
262,Alina Chan,@Ayjchan,2026-03-29T18:17:09.000Z,"There are several people who have seen classified intel on Covid origins.

The mystery for them is not ""Did Covid come from a lab?"" but ""What processes led to Covid leaking from a lab?""",54,108,569,43366,https://x.com/Ayjchan/status/2038319566573408358
263,gabriel,@gabriel1,2026-03-29T20:34:59.000Z,i have not been this excited to do work since i was an apprentice at a local IT shop,10,7,236,14906,https://x.com/gabriel1/status/2038354252192788969
264,gabriel,@gabriel1,2026-03-29T20:35:42.000Z,"that's where my worked peaked, and now",1,1,28,4047,https://x.com/gabriel1/status/2038354431931191633
265,Kevin Weil,@kevinweil,2026-03-29T20:29:55.000Z,"""An open source workflow for producing a personalized mRNA cancer vaccine""",9,66,672,73197,https://x.com/kevinweil/status/2038352979158536256
266,Paul Solt,@PaulSolt,2026-03-29T02:00:00.000Z,"Get started with the Build iOS Apps Plugin in Codex today!

0:00 What Codex Plugins are
1:04 What's Inside a Plugin
3:10 Build iOS Apps Plugin
3:49 Live Plugin Demo
10:40 The iPhone App Works...
13:55 Codex fixed the Bug!",,13,72,10056,https://x.com/PaulSolt/status/2038073659466919951
267,Nucleus,@EsotericCofe,2026-03-29T02:09:52.000Z,finally the web has become interesting again,383,6200,51000,2615746,https://x.com/EsotericCofe/status/2038076140661932273
268,Boris Cherny,@bcherny,2026-03-29T00:51:51.000Z,A weird part of working at Anthropic: getting a few of these each day,522,208,8100,1044283,https://x.com/bcherny/status/2038056509805142383
269,Anthony Morris ツ,@amorriscode,2026-03-29T03:06:21.000Z,boris you could’ve just responded to my email,3,,131,8314,https://x.com/amorriscode/status/2038090354709102802
270,Thariq,@trq212,2026-03-29T06:12:56.000Z,i was gonna say this,2,,52,2768,https://x.com/trq212/status/2038137311083565381
271,gabriel,@gabriel1,2026-03-29T03:33:43.000Z,"migrating where i communicate primarily to whatsapp, much easier to reach with agents than imessage

why is microsoft and apple not doing anything? first OS to full agent navigation will be huge, wake up",26,10,253,18463,https://x.com/gabriel1/status/2038097244973637701
272,Logan Kilpatrick,@OfficialLoganK,2026-03-29T01:45:51.000Z,"Take stock of this moment, it’s truly a pleasure to be building with and for you all.",113,47,1300,81513,https://x.com/OfficialLoganK/status/2038070097705656513
273,Ammaar Reshi,@ammaar,2026-03-29T02:55:08.000Z,And to be building together in dark mode,2,,34,2565,https://x.com/ammaar/status/2038087535356731599
274,Ammaar Reshi,@ammaar,2026-03-26T19:15:19.000Z,"A year ago I became a US Citizen. This week I was invited to the White House.

Spent the day jamming on ideas with 
@jgebbia
 and team. Surreal feeling.

The work 
@ndstudio
 is doing is going to matter for a long time.",36,6,238,27866,https://x.com/ammaar/status/2037247043165425976
275,Logan Kilpatrick,@OfficialLoganK,2026-03-29T01:49:13.000Z,goated,,,2,828,https://x.com/OfficialLoganK/status/2038070946188169252
276,Google AI Studio,@GoogleAIStudio,2026-03-28T15:47:40.000Z,what's everyone vibe coding this weekend?,469,73,1000,113652,https://x.com/GoogleAIStudio/status/2037919561291555048
277,Logan Kilpatrick,@OfficialLoganK,2026-03-29T01:48:26.000Z,"teaching 
@ammaar
 how to design in light mode instead of only dark mode",13,,108,14977,https://x.com/OfficialLoganK/status/2038070747650744349
278,Ammaar Reshi,@ammaar,2026-03-29T01:49:12.000Z,,1,,18,936,https://x.com/ammaar/status/2038070940890788343
279,Noah Zweben,@noahzweben,2026-03-26T17:24:21.000Z,"Thrilled to announce Claude Code auto-fix – in the cloud. Web/Mobile sessions can now automatically follow PRs - fixing CI failures and addressing comments so that your PR is always green.

This happens remotely so you can fully walk away and come back to a ready-to-go PR.",337,735,6100,1466464,https://x.com/noahzweben/status/2037219115002405076
280,Jarred Sumner,@jarredsumner,2026-03-27T23:36:19.000Z,"Claude Code now supports `""if""` conditions in hooks, which skips the hook if the command doesn't match

This can save minutes in long sessions in repos that use hooks meant only for one command",31,59,938,111347,https://x.com/jarredsumner/status/2037675111172743184
281,OpenAI Developers,@OpenAIDevs,2026-03-29T01:32:04.000Z,"Find, validate, and fix vulnerabilities with Codex Security:


https://
developers.openai.com/codex/security/",33,41,619,96505,https://x.com/OpenAIDevs/status/2038066627842043963
282,Peter Welinder,@npew,2026-03-28T22:56:24.000Z,Markdown is the new Python,36,26,207,18592,https://x.com/npew/status/2038027453575344591
283,gabriel,@gabriel1,2026-03-28T21:30:34.000Z,hyper delusion of how good you are and hyper optimism is like 80% of making it,42,95,1600,103159,https://x.com/gabriel1/status/2038005855128629359
284,OpenAI Developers,@OpenAIDevs,2026-03-28T20:18:50.000Z,You can just build things.,35,15,312,54290,https://x.com/OpenAIDevs/status/2037987801967497238
285,OpenAI Developers,@OpenAIDevs,2026-03-28T20:19:24.000Z,"I asked Codex 5.4 to reverse engineer a DOS game with no source code. 

It’s been running for 6 hours, I can’t look away.

It unpacked assets, disassembled the EXE, rebuilt the renderer, and built my childhood favorite SkyRoads in Rust!

Now think of all the games we can revive.",4,3,31,19077,https://x.com/OpenAIDevs/status/2037987944322183547
286,OpenAI Developers,@OpenAIDevs,2026-03-28T20:19:27.000Z,"I mapped every @OpenAI Codex Ambassador on a 3D globe.

82 devs. 27 countries. 5 continents.

Built with @shuding 's cobe (5kB WebGL), @nextjs , and deployed on @vercel.

Hover to see who's where. Filter by continent. Toggle grid view.

Open source, PRs welcome if you're missing.",2,3,22,17950,https://x.com/OpenAIDevs/status/2037987956049469859
287,gabriel,@gabriel1,2026-03-28T20:14:48.000Z,"it's sad that formal education trick people into thinking that ""learning"" and ""doing"" must be separate

and that to learn something you need to dedicate 20 years full time, and listen people who might have never directly contributed to the economy",16,17,385,14367,https://x.com/gabriel1/status/2037986786509717648
288,gabriel,@gabriel1,2026-03-28T20:14:49.000Z,"so thankful for ai, the only hard part what knowing what to learn and now ai can guide you through that fairly well",2,4,47,3854,https://x.com/gabriel1/status/2037986789382902093
289,gabriel,@gabriel1,2026-03-28T20:15:10.000Z,"hard part is getting to work with the best people, learning comes by default",,2,29,2705,https://x.com/gabriel1/status/2037986880437010458
290,Philipp Schmid,@_philschmid,2026-03-28T20:07:01.000Z,,12,2,105,10575,https://x.com/_philschmid/status/2037984829522772268
291,Anthony Morris ツ,@amorriscode,2026-03-28T20:06:48.000Z,claude code is like a rocket ship for our minds,37,18,204,59015,https://x.com/amorriscode/status/2037984773751324729
292,Google Gemini,@GeminiApp,2026-03-27T23:18:30.000Z,A reminder as you head into the weekend…,66,58,652,95697,https://x.com/GeminiApp/status/2037670630003462489
293,Logan Kilpatrick,@OfficialLoganK,2026-03-28T19:39:20.000Z,it’s true,4,1,42,6558,https://x.com/OfficialLoganK/status/2037977859025744102
294,gabriel,@gabriel1,2026-03-28T18:27:45.000Z,"i never give people feedback anymore, i send them codex prompts they should paste",26,15,365,18258,https://x.com/gabriel1/status/2037959846876811660
295,gabriel,@gabriel1,2026-03-28T18:27:57.000Z,zero information loss,2,,35,3345,https://x.com/gabriel1/status/2037959898752037277
296,gabriel,@gabriel1,2026-03-28T18:10:18.000Z,"how often do you floss? 

i never flossed as a kid, now if i don't floss for 3 days i feel like my teeth start rotting. idk why i feel like i take optimal care for my teeth",30,1,51,17088,https://x.com/gabriel1/status/2037955453335081061
297,Paul Solt,@PaulSolt,2026-03-28T15:54:21.000Z,"Build an iOS app with my App-Creator skill this weekend.

I cover:
• The tools I’m using
• How I work with agents
• How I debug problems
• A real bug fix in one of my apps

0:00 Build iOS and macOS Apps with GPT-5.4
0:52 My GPT 5.4 Workflow
4:22 App Creator Skill and CLI",3,10,57,12782,https://x.com/PaulSolt/status/2037921241793716404
298,Jerry Tworek,@MillionInt,2026-03-28T17:18:41.000Z,"Say what you want, I think this was the top SF billboard. I think about it a lot",7,7,202,28882,https://x.com/MillionInt/status/2037942463386759450
299,Josh Woodward,@joshwoodward,2026-03-28T17:11:05.000Z,"Seeing great uptake on this, give it a try this weekend!",32,17,263,16685,https://x.com/joshwoodward/status/2037940551400735224
300,Oracle,@Oracle,2026-03-27T19:26:08.000Z,"This week we hit a huge milestone at our AI data center in Michigan. Very proud to be working with 
@OpenAI
 and Related Digital.",103,63,440,46048,https://x.com/Oracle/status/2037612150018224589
301,Philipp Schmid,@_philschmid,2026-03-28T13:21:06.000Z,"Task for the next 2h hours, read: 
- 
@trychroma
 Context-1 Technical Report
- 
@cursor_ai
 Composer 2 Technical Report
- 
@Kimi_Moonshot
 Kimi K2.5 Technical Report",18,24,458,38816,https://x.com/_philschmid/status/2037882673616592916
302,Philipp Schmid,@_philschmid,2026-03-28T13:21:06.000Z,"Chroma: 
https://
trychroma.com/research/conte
xt-1
…
Cursor: 
https://
cursor.com/resources/Comp
oser2.pdf
…
Kimi: 
https://
github.com/MoonshotAI/Kim
i-K2.5/blob/master/tech_report.pdf
…",3,3,45,7618,https://x.com/_philschmid/status/2037882675319423256
303,Philipp Schmid,@_philschmid,2026-03-28T16:10:32.000Z,Done:,,3,53,9404,https://x.com/_philschmid/status/2037925315394023603
304,Philipp Schmid,@_philschmid,2026-03-28T16:10:28.000Z,"Done: 
https://
x.com/_philschmid/st
atus/2037924497563505058?s=20
…",2,,26,4336,https://x.com/_philschmid/status/2037925298881098073
305,Philipp Schmid,@_philschmid,2026-03-28T16:09:52.000Z,"Read the technical reports on how 
@Kimi_Moonshot
, 
@cursor_ai
, and 
@trychroma
 train vertical agentic models with RL. Same underlying recipe, strong base model, train inside the production harness, outcome-based rewards.

- Kimi K2.5 learns to spawn parallel sub-agents through RL.",14,44,355,92439,https://x.com/_philschmid/status/2037925148599243005
306,terminally onλine εngineer,@tekbog,2026-04-03T09:20:36.000Z,"this is what happens when you celebrate cheating and lying, it becomes normalized and now everyone cheats and lies",2,,50,1560,https://x.com/tekbog/status/2039996477674762314
307,terminally onλine εngineer,@tekbog,2026-04-03T09:12:43.000Z,every 30k layoffs they hit another data center huh,3,2,48,1941,https://x.com/tekbog/status/2039994496088424456
308,Ali Bey,@alibey_10,2026-04-03T09:08:16.000Z,"Shadcn slider: from standard to advanced slider

continuing my shadcn/ui curation, this list covers standard React sliders, range sliders, vertical sliders, knob sliders, scrub sliders, and more.

link:",1,1,15,689,https://x.com/alibey_10/status/2039993374602645685
309,Ali Bey,@alibey_10,2026-04-03T09:08:16.000Z,link,,,1,53,https://x.com/alibey_10/status/2039993376901079249
310,terminally onλine εngineer,@tekbog,2026-04-03T09:06:07.000Z,">launch on producthunt
>get gazillion spam emails

idk what else i expected",3,1,29,741,https://x.com/tekbog/status/2039992835228004670
311,elie,@eliebakouch,2026-04-03T08:04:35.000Z,"this plot is a bit weird, the gemma 4 32B (dense model) seems very token efficient but it's quite the opposite for the moe? 

if you look at other model series like qwen3.5 or gpt-oss they are much closer in terms of output token used",1,2,28,4264,https://x.com/eliebakouch/status/2039977350109024470
312,David Sirota,@davidsirota,2026-04-03T02:08:21.000Z,"Reporters doing accountability journalism are getting mowed down by mass layoffs & are now almost extinct — while the targets of their accountability reporting are giving hundreds of millions of dollars to pundits. 

What stage of the media dystopia is this?",4,17,68,3921,https://x.com/davidsirota/status/2039887699449164244
313,Marius Hobbhahn,@MariusHobbhahn,2026-04-03T07:44:45.000Z,"I'm very worried about people accidentally training to make the CoT to be more obfuscated without even noticing. 

Great to see more work on how we should think about ""pressure on the CoT""",,,8,773,https://x.com/MariusHobbhahn/status/2039972357993853411
314,michael s galpert,@msg,2026-04-03T07:37:51.000Z,Matt is too polite in this post but I'm going to repost it anyway,,,2,258,https://x.com/msg/status/2039970621510357283
315,Hiten Shah,@hnshah,2026-04-02T23:38:57.000Z,"People tend to use AI like a calculator.

Open ChatGPT. Paste context. Get an answer. Copy it back. Next time you need help, start over from scratch.

That's calculator mode. You ask a question, get an answer, context disappears.

I run OpenClaw in Slack. Where my team already",2,2,23,3437,https://x.com/hnshah/status/2039850101334765886
316,Ed Newton-Rex,@ednewtonrex,2026-04-03T06:55:48.000Z,"New evidence that LLMs memorise huge chunks of works they are trained on.

Great to see this important paper hitting the mainstream press.


https://
telegraph.co.uk/business/2026/
04/02/ai-accused-unjust-exploitation-bots-reprint-entire-books/
…",3,44,135,3672,https://x.com/ednewtonrex/status/2039960040132555061
317,terminally onλine εngineer,@tekbog,2026-04-03T06:47:27.000Z,it probably rocks being a dwarf truck driver,3,,8,800,https://x.com/tekbog/status/2039957935716241738
318,James Garcia Alver,@JayAlver,2026-04-02T17:14:23.000Z,"-93 bytes, one of the best Wikipedia line deletions I’ve ever seen.",34,849,7600,458262,https://x.com/JayAlver/status/2039753323364880893
319,terminally onλine εngineer,@tekbog,2026-04-03T06:30:11.000Z,"nobody is hiring on linkedin 
they come to this site",5,1,48,2452,https://x.com/tekbog/status/2039953593009353149
320,terminally onλine εngineer,@tekbog,2026-04-02T18:28:27.000Z,ill rename it for a few million,1,1,9,487,https://x.com/tekbog/status/2039771963355464180
321,terminally onλine εngineer,@tekbog,2026-04-03T06:23:23.000Z,amazing things are happening on spanish twitter,,,30,1473,https://x.com/tekbog/status/2039951881175503320
322,Keshav Jindal,@Keshavatearth,2026-04-03T03:14:24.000Z,get in touch if you wanna get your tool in front of the expanding class of agentic coders - k @ bensbites. com,,,4,1495,https://x.com/Keshavatearth/status/2039904321668808848
323,あき先生(Aki),@cumulo_autumn,2026-04-03T02:51:54.000Z,勝手に買収の話進めないでもろて,13,234,1300,176504,https://x.com/cumulo_autumn/status/2039898659182219301
324,Aaron Levie,@levie,2026-04-03T05:03:35.000Z,"One of the biggest lessons thus far in building AI agents is you have to be brutally unsentimental in your architecture. 

The models get better and better at handling things you previously built scaffolding for, you need to ruthlessly jettison your prior tech to get those new",44,28,220,30063,https://x.com/levie/status/2039931799414194621
325,Sara Du,@saradu,2026-04-03T04:37:52.000Z,im surprised yc still hasnt updated it to 'make something people & agents want',2,2,33,3987,https://x.com/saradu/status/2039925325942096351
326,Lyptus Research,@LyptusResearch,2026-04-03T00:24:02.000Z,"We release a new application of the METR time-horizon methodology to offensive cybersecurity, grounded in a new human expert study with 10 professional security practitioners.

Offensive cyber capability has been doubling every 9.8 months since 2019. Accelerating to every 5.7",2,30,129,20035,https://x.com/LyptusResearch/status/2039861448927739925
327,Matt Shumer,@mattshumer_,2026-04-03T04:31:52.000Z,We’re just a couple years away from video calls with AI agents feeling completely ordinary.,30,7,83,18987,https://x.com/mattshumer_/status/2039923815329755196
328,Supabase,@supabase,2026-04-03T00:42:15.000Z,"At MCP Summit in NYC, Pedro, our AI tooling engineer, shared insights: 

'MCP provides the hands. Skills provide the playbook. Together, they close the gap between what agents can do and what they should do.' 

#MCPDevSummit",1,3,23,2279,https://x.com/supabase/status/2039866029657006313
329,Yuchen Jin,@Yuchenj_UW,2026-04-03T04:02:43.000Z,"AI raises the floor for bad engineers.

AI raises the ceiling for solid engineers much much more.

The gap is getting wider, not smaller.",40,12,188,7767,https://x.com/Yuchenj_UW/status/2039916478783463439
330,Matthew Berman,@MatthewBerman,2026-04-03T03:52:27.000Z,"Watched the Artemis launch yesterday with my 8yo. 

Today he built a rocket out of household stuff and started explaining all the parts. 

Don’t underestimate how important national science programs are.",8,8,137,3530,https://x.com/MatthewBerman/status/2039913897285874151
331,elvis,@omarsar0,2026-04-02T15:37:03.000Z,"Can an AI agent run a startup for a year without going bankrupt?

Turns out most can't.

New benchmark from Collinear AI puts 12 models to the test.

YC-Bench tasks agents with running a simulated startup over hundreds of turns: hiring employees, selecting contracts, and",13,24,77,9018,https://x.com/omarsar0/status/2039728826662723795
332,Craig Dennis,@craigsdennis,2026-04-03T02:15:32.000Z,TRIGGER WARNING,1,1,7,3520,https://x.com/craigsdennis/status/2039889508272074977
333,Zain,@ZainHasan6,2026-04-03T01:03:53.000Z,"EinsteinArena -- where AI agents can tackle and discuss open math problems (many of which have challenged professional mathematicians for years).

Since release, AI agents have already found 10 new state-of-the-art solutions!",1,3,5,1259,https://x.com/ZainHasan6/status/2039871477579715004
334,Matthew Prince,@eastdakota,2026-04-03T03:06:50.000Z,"Think this is a fair critique from 
@photomatt
 of EmDash. I remain hopeful it’ll bring a broader set of developers into the WordPress ecosystem.",14,7,121,13139,https://x.com/eastdakota/status/2039902419379794227
335,Ryan Grim,@ryangrim,2026-04-02T12:40:01.000Z,"Israel is explicitly warning Christian and Druze residents in southern Lebanon not to hide Muslim residents among them as their forces advance. 

Not a peep from Sheryl Sandberg.",773,12000,37000,6804224,https://x.com/ryangrim/status/2039684274564051425
336,Matthew Gallagher,@galligator,2026-04-03T01:51:55.000Z,"Ok here’s an example, I vibe coded this in 10 minutes - multiplayer wordle.

Here’s a link to play against me right now: 
https://
wordable.replit.app/room/80742",8,3,38,13187,https://x.com/galligator/status/2039883562695143796
337,Justine Moore,@venturetwins,2026-04-03T02:56:06.000Z,"My OpenClaw agent, Dwayne 'The Bot' Johnson, is now DMing me selfies that he generated with Nano Banana",19,6,90,4586,https://x.com/venturetwins/status/2039899714540425590
338,Peter Yang,@petergyang,2026-04-03T02:53:05.000Z,"I’ve taken my kids to 3 Disneylands now (LA, Tokyo, Shanghai). Tips on how to survive the visit and avoid 3 hour lines:

1. Get early access by staying at the Disney hotel or purchasing early access separately. The first hour is key. 

2. Go to the most popular ride right away.",16,3,126,17634,https://x.com/petergyang/status/2039898958814974021
339,Daniel San,@dani_avila7,2026-04-03T02:31:12.000Z,"You need to try Claude Code with CLAUDE_CODE_NO_FLICKER!

I remember the early days using Claude Code in the VSCode terminal, struggling to keep the terminal from jumping around  

Then I switched to Ghostty and things got way better... now with tmux and NO_FLICKER it's perfect",17,16,159,20141,https://x.com/dani_avila7/status/2039893451387326704
340,Daniel San,@dani_avila7,2026-04-03T02:32:58.000Z,I love that I start a conversation in english and it responds in spanish... Claude knows me very well,,,3,917,https://x.com/dani_avila7/status/2039893895056670747
