#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
298,alex zhang,@a1zhang,2026-04-01T03:44:30.000Z,"4/6 --> 6/7...

jokes aside jack put this out crazy fast, and it's a very clever idea that I hope it gets standardized in new hardware :)",,1,21,1956,https://x.com/a1zhang/status/2039187121848639934
299,Justine Moore,@venturetwins,2026-04-01T02:34:40.000Z,"You’re blackpilling?

We’re generating Pixar-grade shorts with AI and you’re blackpilling?",8,4,79,9425,https://x.com/venturetwins/status/2039169548054896977
300,Justine Moore,@venturetwins,2026-04-01T03:38:42.000Z,"I've seen this video posted by multiple creators but I think I managed to hunt down the original for the video  - rinatosz on IG.

He doesn't say what model he used. 

However, I found a similar video (from u/DataGirlTraining) that used Seedance 2.

Prompt is HEFTY: 
""Stylized",1,1,9,1386,https://x.com/venturetwins/status/2039185662151397826
301,Matthew Berman,@MatthewBerman,2026-04-01T03:12:48.000Z,Boris confirms Claude Code leak was not cause by Bun. It was “developer error”,8,3,46,5795,https://x.com/MatthewBerman/status/2039179143464808658
302,elie,@eliebakouch,2026-04-01T03:04:07.000Z,new claude code buddy feature is kinda cute,1,,7,651,https://x.com/eliebakouch/status/2039176958416720104
303,Chris,@ChrisMakeSense,2026-03-31T22:04:00.000Z,"Casually leaving 
@Replit
 to do 16 tasks while I go to catch up on my TV shows!",2,2,12,2686,https://x.com/ChrisMakeSense/status/2039101430724763766
304,Nate Berkopec,@nateberkopec,2026-03-31T21:43:39.000Z,"I'll give this to Twitter: when they decided to migrate off of Rails, at least they fixed the failwhales.",18,53,966,53843,https://x.com/nateberkopec/status/2039096310884929655
305,Matthew Berman,@MatthewBerman,2026-04-01T02:41:26.000Z,"Anthropic has a ""f*cks chart""",19,13,96,4469,https://x.com/MatthewBerman/status/2039171248387944639
306,Daniel San,@dani_avila7,2026-04-01T02:34:19.000Z,"This project is fully open source and you can see the skill’s code in the repo

It already has close to 24K stars…23,936 to be exact

Help us get to 24K! 


https://
github.com/davila7/claude
-code-templates
…",1,1,3,1028,https://x.com/dani_avila7/status/2039169457222734334
307,Peter Yang,@petergyang,2026-03-31T14:30:12.000Z,"Anyone can now build a mobile app in a few hours without knowing how to code.

I've been using my personal fitness app below to track my workouts while in China.

In my new tutorial, I'll walk you through exactly how to build this using Claude Code, 
@pencildev
, and 
@expo
.",4,4,55,6133,https://x.com/petergyang/status/2038987227729215629
308,Shivani Patel,@shivanijpatel,2026-04-01T02:27:35.000Z,"hardware craft night!!!

building hardware should feel no different than arts & crafts - fun, creative, and freeing

If this sounds fun, and you're free next Thursday in SF, DM me for an invite :)",7,5,46,1816,https://x.com/shivanijpatel/status/2039167762866868496
309,Feross,@feross,2026-04-01T01:46:58.000Z,,2,1,17,6099,https://x.com/feross/status/2039157540664316107
310,Daniel San,@dani_avila7,2026-04-01T02:03:44.000Z,"Claude Code Supply Chain Guard Skill

Use this skill to audit your code and rule out supply chain issues, something that's been hitting a lot of projects lately

Check it out here: 
https://
aitmpl.com/component/skil
l/security/supply-chain-guard
…

Install it with: 
npx claude-code-templates@latest --skill",1,2,18,1981,https://x.com/dani_avila7/status/2039161761295663135
311,Matthew Berman,@MatthewBerman,2026-04-01T02:03:14.000Z,"Claude Code's source files just leaked. 

We can finally see what makes the harness so good. 

Full breakdown:",17,45,268,23202,https://x.com/MatthewBerman/status/2039161636750331989
312,rohit,@krishnanrohit,2026-04-01T01:23:27.000Z,"This paper's been going around, but its got serious methodological flaws. Couple major errors I've seen:
- They calculate pop exposure wrong. They measure based on residents r = 10km of each site to measure population, but don't check for overlaps. eg so for data centers in like",6,8,85,11096,https://x.com/krishnanrohit/status/2039151622828527719
313,Ethan Mollick,@emollick,2026-04-01T00:48:48.000Z,"The AI labs have actually done a bad job explaining what the future they are building towards will actually look like for most of us.

Even “Machines of Loving Grace” has very few well-articulated visions of what Anthropic hopes life will be like if they succeed at their goals.",60,38,398,38916,https://x.com/emollick/status/2039142905156153428
314,Ethan Mollick,@emollick,2026-04-01T01:55:09.000Z,"They are really good at vivid explanations of bad outcomes, however.",4,3,62,5824,https://x.com/emollick/status/2039159600742637794
315,Shuai Bai,@shuai_bai_,2026-04-01T01:49:03.000Z,Welcome to Qwen 3.6,,,4,135,https://x.com/shuai_bai_/status/2039158065791127797
316,Together AI,@togethercompute,2026-03-31T21:57:42.000Z,"New from Together Research: Aurora. 

Speculative decoding that adapts to shifting traffic in real time — and keeps improving the longer it runs.

Open-source, RL-based, 1.25x faster vs. a well-trained static speculator with no offline retraining pipeline.

Thread",2,23,118,9280,https://x.com/togethercompute/status/2039099845856903644
317,Austin Larsen,@AustinLarsen_,2026-03-31T23:03:48.000Z,"Our team at Google is releasing more details on the recent NPM #axios supply chain attack. Notably, we now attribute this activity to #UNC1069, a financially motivated North Korean  nexus threat actor active since at least 2018.",23,149,964,84758,https://x.com/AustinLarsen_/status/2039116480449528083
318,elvis,@omarsar0,2026-03-31T13:13:10.000Z,"NEW Stanford & MIT paper on Model Harnesses.

Changing the harness around a fixed LLM can produce a 6x performance gap on the same benchmark.

What if we automated harness engineering itself?

The work introduces Meta-Harness, an agentic system that searches over harness code by",25,48,238,30532,https://x.com/omarsar0/status/2038967842075500870
319,Dave Morin,@davemorin,2026-04-01T00:54:10.000Z,"The foundation is up and running. We are hiring engineers and high agency people at 
@openclaw
. If you are interested in building the personal AI movement send me a DM.",37,39,360,24758,https://x.com/davemorin/status/2039144255315386394
320,Daniel San,@dani_avila7,2026-03-26T17:29:49.000Z,"Not everything has to be AI code!

Also making time to build my own Pouty Pal... and honestly, it captured my inner self better than I expected 

try here: 
https://
lumalabs.ai/dani_avila7-pal",2,1,12,1149,https://x.com/dani_avila7/status/2037220491673424357
321,Daniel San,@dani_avila7,2026-04-01T00:42:14.000Z,"If you want to make your own Pouty Pal

Here's the prompt 
Using UNI-1, create a mini chibi version of the character in the uploaded images, with a big head and small body, sitting on an open left palm for realistic scale. A right hand gently pressing its cheek with an index",,,1,239,https://x.com/dani_avila7/status/2039141251635704001
322,Ethan Mollick,@emollick,2026-03-31T22:38:02.000Z,"The biggest bottleneck in AI for most people isn't the models. It's the chatbot. New interfaces like Claude Dispatch, are closing the gap between what AI can do and what people can actually use it for. For many folks, that is where leaps will come from.",29,17,215,16178,https://x.com/emollick/status/2039109996097491153
323,Ethan Mollick,@emollick,2026-04-01T00:19:06.000Z,"Oh no i wrote the post in Claude style (its not X its Y). Damn it. Was this because I read too many Claudisms? Is it my natural style? Who knows anymore. 

Whats doing the heavy lifting here is…",11,1,61,6009,https://x.com/emollick/status/2039135431774622162
324,Matthew Berman,@MatthewBerman,2026-04-01T00:14:51.000Z,btw 1% of anthropic is worth about $3.8b now...and that's on the low side,6,1,49,7348,https://x.com/MatthewBerman/status/2039134360541294677
325,Daniel San,@dani_avila7,2026-03-31T23:59:03.000Z,"Got this email from GitHub, possibly related to the Claude Code codebase leak

but the repo they're referencing is a fork of Anthropic's own public repo

It's not the codebase one, it's a repo with Skills, examples, docs, etc.

If you want more details, here's all the info:",6,5,65,46664,https://x.com/dani_avila7/status/2039130384399515724
326,Matthew Berman,@MatthewBerman,2026-03-31T23:56:45.000Z,"Benioff: ""Microsoft blocked us from investing in OpenAI""

So what did Salesforce do? 

They invested $330m into Anthropic, now owning about 1% of the company. 

Funny how things work out...",8,20,375,83702,https://x.com/MatthewBerman/status/2039129805522976990
327,James Zou,@james_y_zou,2026-03-31T23:54:57.000Z,"What is the responsible role of AI in peer review?

I discuss our work in this 
@StanfordHAI
 interview",1,,14,1050,https://x.com/james_y_zou/status/2039129354614259965
328,Matthew Prince,@eastdakota,2026-03-31T23:49:31.000Z,Shouldn’t have messed with me.,9,1,62,12347,https://x.com/eastdakota/status/2039127985937174667
329,Lenny Rachitsky,@lennysan,2026-03-31T23:15:48.000Z,"One of my favorite usecases: 
@OpenClaw
 handling your PLG sales",6,3,44,12330,https://x.com/lennysan/status/2039119498180170036
330,Matthew Berman,@MatthewBerman,2026-03-31T22:59:08.000Z,".
@Benioff
 right before we started our chat: ""you look much better in person than your profile picture"" 

not a compliment of my appearance, it was a burn of my profile pic",4,,12,2159,https://x.com/MatthewBerman/status/2039115306493505653
331,Matthew Prince,@eastdakota,2026-03-31T22:53:07.000Z,"Made the trek back to Boston to help teach the 
@Cloudflare
 case at #HBS tomorrow. Hoping students won't be as mean as we used to be to protagonists who visited. #gulp",4,,54,6022,https://x.com/eastdakota/status/2039113793754534054
332,Lenny Rachitsky,@lennysan,2026-03-31T22:40:28.000Z,"Why 
@openclaw
 being open source is so important, from 
@clairevo",7,1,28,3983,https://x.com/lennysan/status/2039110607820193862
333,Peter Yang,@petergyang,2026-03-31T22:34:32.000Z,"Some initial observations about Shanghai after not being back for 10 years:

1. The city is incredibly modern - more so than New York and even Tokyo. It's funny riding modern subways and trains here and reading about how California has to shut down the BART/Caltrain due to budget",56,19,483,60163,https://x.com/petergyang/status/2039109117084856454
334,Matt Busigin,@mbusigin,2026-03-31T22:18:24.000Z,"Claude Code leak would have been a lot more interesting six months ago.

Code harnesses are a dime a dozen now. And there's frankly better stuff now with Pi + extensions.",,,2,418,https://x.com/mbusigin/status/2039105055299686834
335,Andrew Carr,@andrew_n_carr,2026-03-31T22:17:30.000Z,"uvx --from mlx-lm --with ""mlx @ git+
https://
github.com/PrismML-Eng/ml
x.git@prism
…"" mlx_lm.generate --model prism-ml/Bonsai-8B-mlx-1bit --prompt ""hey there""",,2,18,1289,https://x.com/andrew_n_carr/status/2039104828128067602
336,Olivia Moore,@omooretweets,2026-03-31T21:57:04.000Z,Being a non-technical person in 2026,10,16,231,10686,https://x.com/omooretweets/status/2039099686477541378
337,Zechen Zhang,@ZechenZhang5,2026-03-31T21:56:05.000Z,"It's a great piece of learning of the Claude Code Harness. 

X please also recommend it to English audience.",,,1,111,https://x.com/ZechenZhang5/status/2039099437692207108
338,Ed Newton-Rex,@ednewtonrex,2026-03-31T21:48:23.000Z,"Penguin Random House sued OpenAI today for alleged copyright infringement.

They say ChatGPT generated text and images “virtually indistinguishable from” one of their children’s books.

The side by side comparison is quite something 


https://
theguardian.com/technology/202
6/mar/31/penguin-sue-openai-chatgpt-german-childrens-book-kokosnuss
…",16,195,804,11711,https://x.com/ednewtonrex/status/2039097500582183410
339,Samuel Spitz,@samuel_spitz,2026-03-31T18:04:26.000Z,"Introducing Replit AI Recruiter:

-Find targeted candidates in minutes
-Get LinkedIn searches tailored to your role
-Custom email/LinkedIn copy designed to convert",28,28,295,148979,https://x.com/samuel_spitz/status/2039041144148152552
340,Amjad Masad,@amasad,2026-03-31T21:40:05.000Z,"If you’re coding on your laptop or most environments outside of Replit you might’ve been exposed to a massive JavaScript supply chain attack that can take over your computer.

Here is what we do to protect our customers:",31,20,264,48386,https://x.com/amasad/status/2039095411579760947
341,OpenClaw,@openclaw,2026-03-31T21:38:46.000Z,"OpenClaw 2026.3.31 

 Bundled QQ Bot — private, group, and guild chat + media
 LINE now sends images, video, and audio
 Real background task flows: list, show, cancel
 Better CJK: context, memory, and TTS

OpenClaw's next release has been leaked",107,252,1300,191501,https://x.com/openclaw/status/2039095081215672584
342,elvis,@omarsar0,2026-03-31T21:30:27.000Z,"Proactive agents are slowly going to start to show up everywhere.

It’s not an endgame. More like natural next step to scale with agents.

I build with proactive agents already and the biggest challenge is not scaling work with agents it’s about the quality of output.",13,4,16,6260,https://x.com/omarsar0/status/2039092989780230487
343,Deirdre Bosa,@dee_bosa,2026-03-31T21:18:08.000Z,"Apple's crackdown on vibe coding apps puts it on the wrong side of history

vibe coding is the biggest democratization of software since the App Store itself. But Apple is blocking the tools that make it possible.... the same week it turns 50.

The irony is that Apple should be",21,21,111,17786,https://x.com/dee_bosa/status/2039089890269573442
344,Peter Steinberger,@steipete,2026-03-31T21:18:49.000Z,creating new jobs right here,30,34,785,77462,https://x.com/steipete/status/2039090059748823330
345,elie,@eliebakouch,2026-03-31T21:06:18.000Z,"valuation is total number of parameter, raise is active parameter",7,5,224,12405,https://x.com/eliebakouch/status/2039086911927562660
346,Ashley Peacock,@_ashleypeacock,2026-03-31T18:10:00.000Z,"The Cloudflare free tier isn't going anywhere, as it provides them a lot of value:

- Lowers Cloudflare’s Bandwidth Costs
- Huge threat intelligence from free sites
- Real-world QA by releasing to the free plan first
- Free plan makes efficient use of spare capacity
- Great",4,6,158,15518,https://x.com/_ashleypeacock/status/2039042542545535405
347,Peter Yang,@petergyang,2026-03-29T17:00:20.000Z,"Watching Jenny (Cowork's design lead) walk through her thinking behind all her past Claude Cowork iterations was fascinating.

""It's this constant balance between how much do we tell people how to use [Cowork] versus leaving it really free form for them.""

""Over time, we stripped",23,70,761,110682,https://x.com/petergyang/status/2038300236175864214
348,Matthew Prince,@eastdakota,2026-03-31T20:52:44.000Z,—,12,5,51,13211,https://x.com/eastdakota/status/2039083495700529556
349,Jason SaaStr.Ai Lemkin,@jasonlk,2026-03-31T15:47:36.000Z,,2,6,16,12829,https://x.com/jasonlk/status/2039006708752941403
350,Daniel San,@dani_avila7,2026-03-31T20:38:12.000Z,"Paste this post into Claude Code and tell it to audit your repos right now

Bookmark it if you're not at your computer.

With the wave of supply chain attacks and malicious contributions hitting major libraries these past few weeks, there's a real chance one of your projects is",4,2,21,2535,https://x.com/dani_avila7/status/2039079839072694472
351,swyx,@swyx,2026-03-31T20:13:39.000Z,"wow. 
@Microsoft
 just appointed a CVP whose entire job is OpenClaw.",13,19,245,54296,https://x.com/swyx/status/2039073658552062189
352,Stanford HAI,@StanfordHAI,2026-03-31T17:03:34.000Z,"Stanford computer scientist 
@james_y_zou
 is exploring how AI can accelerate scientific research and peer review. His finding: AI excels at spotting gaps, but judgment calls still need humans.",1,6,25,1759,https://x.com/StanfordHAI/status/2039025824318247078
353,Brad Groux,@BradGroux,2026-03-31T20:26:28.000Z,Microsoft Teams and OpenClaw is catching on! Microsoft 365 and the Microsoft Cloud is where the most businesses live... it just makes sense!,2,1,26,2716,https://x.com/BradGroux/status/2039076886253351160
354,Amber Shen,@whosamberella,2026-03-29T17:00:46.000Z,"Corgi cafe on Claude Ln in SF, 11pm on a Saturday night.",9,6,90,7538,https://x.com/whosamberella/status/2038300342253928617
355,ib,@Indian_Bronson,2026-03-30T21:00:27.000Z,"Many such cases! 

Literally just sign up for 
@Replit
 - just use it, just do something instead of doing nothing. Go as hard as you can. Make something wonderful.",,2,20,5242,https://x.com/Indian_Bronson/status/2038723049315250427
356,Guido Reichstadter,@wolflovesmelon,2026-03-31T17:06:35.000Z,"“Ensure that AGI is developed in a pro-human direction …honestly,  I would have a hard time improving on that message”

This is like saying “ensure your children are fed into the wood-chipper in a pro-human direction.”


@_NathanCalvin
, as VP at “Encode Justice”  I would hope you",,3,17,1974,https://x.com/wolflovesmelon/status/2039026585353990434
357,Wade Foster,@wadefoster,2026-03-31T14:00:00.000Z,"Today we released our new AI Fluency Rubric.

We use it for every hire, focusing on what they’ve actually built.

Last May we open-sourced V1. Hundreds of companies used it to screen candidates and develop teams. It worked. But the floor moved fast.

An updated look at the 3",19,79,804,110355,https://x.com/wadefoster/status/2038979630590509553
358,Lior Alexander,@LiorOnAI,2026-03-31T19:52:09.000Z,,2,28,131,25623,https://x.com/LiorOnAI/status/2039068248390688803
359,Andrew Carr,@andrew_n_carr,2026-03-31T19:46:58.000Z,What of the ant breakthrough is just adopting LFM shaped models at huge scale?,,,17,2595,https://x.com/andrew_n_carr/status/2039066945232994386
360,Aaron Levie,@levie,2026-03-31T19:39:33.000Z,"Agents that can code will equally be able to use tools exceedingly well. This allows you to start to automate tasks across a workflow that requires both a component of non-deterministic intelligence but also deterministic system interaction. 

An example would be using something",23,16,113,51894,https://x.com/levie/status/2039065077870157987
361,Brad Groux,@BradGroux,2026-03-31T19:29:51.000Z,"HUGE NEWS! 
@OmarShahine
's new role at Microsoft is bringing OpenClaw + personal agents to Microsoft 365! 

This is a testament to Microsoft's commitment to OpenClaw and the personal agentic AI era, and we couldn't have a better ally in our corner.",1,3,36,1611,https://x.com/BradGroux/status/2039062636290023917
362,DailyPapers,@HuggingPapers,2026-03-30T04:57:31.000Z,"NVIDIA just released Privasis on Hugging Face

A million-scale synthetic dataset of private records—medical files, financial documents, and legal contracts—annotated with 54M privacy attributes to train text sanitization models.",7,14,79,9573,https://x.com/HuggingPapers/status/2038480720495325258
363,Prime Intellect,@PrimeIntellect,2026-03-30T16:59:36.000Z,"Prime Intellect — Paris Meetup

Monday 6-9pm, April 6",8,17,80,33571,https://x.com/PrimeIntellect/status/2038662438690717944
364,elie,@eliebakouch,2026-03-31T19:07:59.000Z,"very interesting to see a new company pushing the frontier of ""intelligence per bits""!",2,16,140,8679,https://x.com/eliebakouch/status/2039057133061144780
365,Lenny Rachitsky,@lennysan,2026-03-31T19:04:46.000Z,"Best signup flow goes to 
http://
memelord.com",18,15,63,14366,https://x.com/lennysan/status/2039056324928155995
366,Lenny Rachitsky,@lennysan,2026-03-31T19:05:24.000Z,"So good.

h/t 
@clairevo",1,2,12,2966,https://x.com/lennysan/status/2039056484663980496
367,Tara Roth,@taranellroth,2026-03-31T18:09:13.000Z,".
@refikanadol
, your creative commitment to Los Angeles is inspiring, from your service at UCLA Arts to your bold move dreaming up and building 
@DatalandMuseum
. And yes, it is *a tiny bit* nerve-wracking showing *you* this portrait from our new series with 
@ManOneArt
.",,1,12,1246,https://x.com/taranellroth/status/2039042347812409480
368,Jack Cheng,@jackcheng,2026-03-31T18:42:46.000Z,,1,1,4,905,https://x.com/jackcheng/status/2039050788597588143
369,Seungju Han,@SeungjuHan3,2026-03-31T15:33:55.000Z,"can synthetic training beat RAG in data-constrained domains?

we suggest a simple recipe for better synthetic training:
- Synth Mixed Training: train on both synth QAs and synth docs
- Focal Rewriting: rewrite docs with targeted topic prompts

results:
- beats RAG by +2.6% on",2,14,54,5344,https://x.com/SeungjuHan3/status/2039003263681667099
370,Peter Steinberger,@steipete,2026-03-31T18:12:36.000Z,this just became more relevant,38,76,1400,234536,https://x.com/steipete/status/2039043198329528446
371,Allie K. Miller,@alliekmiller,2026-03-31T18:34:18.000Z,"If you use ChatGPT, Claude, and Gemini interchangeably, you are called…",18,2,19,3448,https://x.com/alliekmiller/status/2039048660420276445
372,simon,@disiok,2026-03-31T17:23:09.000Z,recursive improvement is here,,3,5,2472,https://x.com/disiok/status/2039030753980518446
373,Jerry Liu,@jerryjliu0,2026-03-31T18:25:59.000Z,i'm so cooked,7,2,59,26563,https://x.com/jerryjliu0/status/2039046563524489358
374,Ivan Zhao,@ivanhzhao,2026-03-31T18:23:18.000Z,"Many people asked how we made this?
We built it in house. It came together <2 weeks, with help from Notion alumni and friends 
@camillericketts
 
@zebriez
.
Togetherness probably helps the output. But more importantly, working with friends is more fun & fulfilling.
The journey is",11,7,194,29016,https://x.com/ivanhzhao/status/2039045890581934132
375,Jürgen Schmidhuber,@SchmidhuberAI,2026-03-31T14:40:03.000Z,"Dr. LeCun's heavily promoted Joint Embedding Predictive Architecture (JEPA, 2022) [5] is the heart of his new company. However, the core ideas are not original to LeCun. Instead, JEPA is essentially identical to our 1992 Predictability Maximization system (PMAX) [1][14].",66,162,1100,178396,https://x.com/SchmidhuberAI/status/2038989707917271210
376,Sakana AI,@SakanaAILabs,2026-03-25T16:21:12.000Z,"The AI Scientist: Towards Fully Automated AI Research, Now Published in Nature

Nature: 
https://
nature.com/articles/s4158
6-026-10265-5
…
Blog: 
https://
sakana.ai/ai-scientist-n
ature
…

When we first introduced The AI Scientist, we shared an ambitious vision of an agent powered by foundation models capable of executing",48,472,1900,651407,https://x.com/SakanaAILabs/status/2036840833690071450
377,Kieran Klaassen,@kieranklaassen,2026-03-31T18:11:14.000Z,"I found a secret source in Claude code that hatches buddies!! Mine is a snail... thanks.

Check yours: 
https://
buddy-hatcher-snowy.vercel.app",2,7,16,4561,https://x.com/kieranklaassen/status/2039042851489845689
378,DAIR.AI,@dair_ai,2026-03-31T13:14:04.000Z,"Agent harnesses are too restrictive.

That's because they're still designed as code.

What if the harness itself were written in natural language and interpreted by an LLM at runtime?

This research explores the idea.

The work introduces Natural-Language Agent Harnesses (NLAHs),",18,28,99,17607,https://x.com/dair_ai/status/2038968068706390117
379,terminally onλine εngineer,@tekbog,2026-03-31T18:09:23.000Z,everything is and was made by people not smarter or more capable than you,7,10,133,3325,https://x.com/tekbog/status/2039042388451336504
380,Dan Shipper,@danshipper,2026-03-31T17:36:34.000Z,"claude code is coming for openclaw:


@kieranklaassen
 found the concept of a ""buddy"" in claude code's source. buddies are mascots that live in your CLI, generated from your userid

the race is on!",13,6,57,9567,https://x.com/danshipper/status/2039034128104894795
381,Mustafa Suleyman,@mustafasuleyman,2026-03-31T17:40:46.000Z,"The world of work is changing. Let's change it for the better. Ryan Roslansky nails it in his new book: ""The most important truth about this moment is that the outcome isn’t written yet.""",5,7,63,5946,https://x.com/mustafasuleyman/status/2039035184176414800
382,Department for Business and Trade,@biztradegovuk,2026-03-31T14:06:44.000Z,We welcome the appointment of Amanda Brooks CBE as the Interim Permanent Secretary at the Department for Business and Trade,8,5,22,10825,https://x.com/biztradegovuk/status/2038981321670680579
383,Shweta,@shweta_ai,2026-03-31T17:37:09.000Z,"source code this, source code that, why don't you source a girlfriend instead",22,6,124,3757,https://x.com/shweta_ai/status/2039034275945943365
384,Clelia Bertelli (/acc),@itsclelia,2026-03-31T16:38:32.000Z,"Hey, we do have a comparison with the most established tools: TLDR, we achieve state of the art accuracy while being faster than most python-native tools, and slightly slower than C-native tools",2,3,23,2346,https://x.com/itsclelia/status/2039019524859539789
385,terminally onλine εngineer,@tekbog,2026-03-31T17:28:55.000Z,"given the state of things, I guess it’s safe to assume that AGI is far away from being achieved 

isn’t that right ant",7,4,134,4838,https://x.com/tekbog/status/2039032205507477849
386,Daniel San,@dani_avila7,2026-03-31T17:28:21.000Z,"Today is a great day to explain how Open Source works

Link: 
https://
youtu.be/fCgcTQyQol0?si
=4M2NbZBCG9XcE6D8
…

If you want to listen in English, switch the audio track",,,7,620,https://x.com/dani_avila7/status/2039032061319643245
387,terminally onλine εngineer,@tekbog,2026-03-31T17:21:32.000Z,"Oracle is firing 30,000 employees, early morning layoff emails have started arriving",2,1,166,5606,https://x.com/tekbog/status/2039030347355316412
388,Daniel San,@dani_avila7,2026-03-31T17:21:07.000Z,"Right now there's a bot running on X collecting all the comments and audits from the Claude Code codebase...

The master plan has worked perfectly!",1,,22,1929,https://x.com/dani_avila7/status/2039030242136694896
389,Yuchen Jin,@Yuchenj_UW,2026-03-31T17:18:52.000Z,"Beyond raw model capability, the real gap in coding tools is the harness.

Now that 500k+ lines of Claude Code are out there, every model lab and AI coding startup, including open-source AI labs, will study it and close that gap fast.

SF already has Claude Code source",69,38,677,76282,https://x.com/Yuchenj_UW/status/2039029676040220682
390,Bin Liu,@liu8in,2026-03-31T17:12:04.000Z,"now EVERYONE can offer a world-class agent harness...

just started asking Claude Code to examine ""itself"" and give me all the insights on /loop

true feeling of kid in a candy shop - and it's in Diagon Alley!!",,,4,156,https://x.com/liu8in/status/2039027963317145794
391,Henna Virkkunen,@HennaVirkkunen,2026-03-31T17:10:03.000Z,"Europe has everything it needs to be secure & competitive in technology.

Today in Lille at the 
@INCYBER_Europe
 Forum, I had the chance to engage with industry leaders, innovators and startups on Europe’s cybersecurity priorities.",2,5,8,615,https://x.com/HennaVirkkunen/status/2039027454782660668
392,Ethan Mollick,@emollick,2026-03-31T16:55:55.000Z,My prediction for the latest trend in academic buildings: Faraday cage testing halls (including bathrooms) with no signal for assessment.,36,5,160,13765,https://x.com/emollick/status/2039023899451494522
393,terminally onλine εngineer,@tekbog,2026-03-31T16:39:12.000Z,"clanker cloud might not able to fix this, but we will try",4,1,68,4983,https://x.com/tekbog/status/2039019691373703500
394,Aran Komatsuzaki,@arankomatsuzaki,2026-03-31T16:36:00.000Z,"Half of ~5k authors from 1.2k papers released in arXiv batch yesterday had Chinese last name. 

While research may be automated soon, this doesn't look very promising for the West.",7,2,59,10395,https://x.com/arankomatsuzaki/status/2039018886394257736
395,rohan anil,@_arohan_,2026-03-31T16:35:41.000Z,For sure! One that provides answer to deep learning’s foundational questions,,1,25,3439,https://x.com/_arohan_/status/2039018809445789788
396,Jerry Liu,@jerryjliu0,2026-03-31T16:25:41.000Z,"In PDF parsing, it’s super important to output the text in the correct layout (e.g. output tables as tables).

This helps eliminate hallucinations from downstream LLM calls, but ALSO makes it easier to audit with human eyeballs.

With LiteParse we’ve spent a lot of time making",4,3,37,2385,https://x.com/jerryjliu0/status/2039016291890307506
397,Peter Gostev (Visiting SF),@petergostev,2026-03-31T16:23:39.000Z,"Compute wars - the current state, very clear how much Anthropic benefited from the recent influx of compute.  

The interactive version of this site linked in the next post",3,2,56,6480,https://x.com/petergostev/status/2039015779996401739
398,Peter Gostev (Visiting SF),@petergostev,2026-03-31T16:23:40.000Z,"Play with it yourself 
https://
compute-wars.surge.sh",1,1,3,439,https://x.com/petergostev/status/2039015782525665764
399,Justine Moore,@venturetwins,2026-03-31T16:22:05.000Z,"Dripwarts Part 2 just dropped.

May be better than both the HBO remake and the original movies…",4,5,79,18975,https://x.com/venturetwins/status/2039015383164932368
400,KapishDima,@kapish_dima,2026-03-31T14:14:37.000Z,I love Shoogle,1,2,11,573,https://x.com/kapish_dima/status/2038983307300327443
401,Kieran Klaassen,@kieranklaassen,2026-03-31T16:18:49.000Z,"Digging though the Claude Code source code, what will we find?",,4,25,1696,https://x.com/kieranklaassen/status/2039014564142981153
402,Cloudflare,@Cloudflare,2026-03-31T15:51:52.000Z,"We’re recording a new 
http://
ThisWeekinNET.com episode soon with Bas Westerbaan, Principal Research Engineer at Cloudflare, on post-quantum cryptography.

What does post-quantum mean right now? Why is it back in the news? What should people know?

Reply here with your questions.",6,4,15,8789,https://x.com/Cloudflare/status/2039007780116283538
403,Cloudflare Radar,@CloudflareRadar,2026-03-31T15:55:01.000Z,"About post-quantum, Cloudflare Radar has a new page dedicated to measuring the adoption of post-quantum encryption across the web!


https://
radar.cloudflare.com/post-quantum?d
ateRange=52w
…",,6,14,3995,https://x.com/CloudflareRadar/status/2039008574593028474
404,Ali Bey,@alibey_10,2026-03-31T16:13:21.000Z,"slot picker component

npx shadcn@latest add https://registry .watermelon.sh/r/slot-picker.json",9,26,629,26657,https://x.com/alibey_10/status/2039013188792942683
405,claire vo,@clairevo,2026-03-31T16:06:54.000Z,"I’ve spent at least 100 hours setting up, training, and working with 
@openclaw
 

Read the docs. Peeked into the source code. Edited config files by hand. Walked friends though their setup.

Then, I wrote down everything I know.

Here it is: The Ultimate 0 >  Guide

ty ty to",50,69,598,68067,https://x.com/clairevo/status/2039011562187341845
406,LlamaIndex,@llama_index,2026-03-31T16:00:29.000Z,"LlamaIndex is proud to be named to the 2026 Enterprise Tech 30, #3 in the Early Stage category.

The ET30 is an annual list by 
@Wing_VC
 and Eric Newcomer, voted on by
90+ leading investors and corporate development leaders. It recognizes the private companies wi th the most",3,3,15,1547,https://x.com/llama_index/status/2039009948903133490
407,Tiago Forte,@fortelabs,2026-03-31T16:01:32.000Z,"Three people on my team tried to go an entire work week without typing 

The rules were simple:

- Use Wispr Flow (an AI voice dictation app) for everything
- Emails, Slack, AI prompts, project coordination
- No typing unless absolutely unavoidable

In this new video, we share",12,3,52,7724,https://x.com/fortelabs/status/2039010211847925769
408,Tiago Forte,@fortelabs,2026-03-31T16:01:32.000Z,"Watch the video on YouTube: 
https://
buff.ly/ol0b7lv",2,1,4,1396,https://x.com/fortelabs/status/2039010212942578078
409,Tiago Forte,@fortelabs,2026-03-31T16:01:32.000Z,Get an extended 30-day free trial of Wispr Flow:,,,1,1093,https://x.com/fortelabs/status/2039010214440058995
